customer_id,kyc_type,result,fail_reason,completed_at,is_test_data
C00003895,FACE,PASS,\N,2025-01-09 15:32:05,1
C00003895,BANK_CARD,PASS,\N,2025-01-09 15:32:05,1
C00003896,REAL_NAME,PASS,\N,2025-01-23 13:26:42,1
C00003896,FACE,PASS,\N,2025-01-23 13:29:42,1
C00003896,BANK_CARD,PASS,\N,2025-01-23 13:31:42,1
C00003897,REAL_NAME,PASS,\N,2025-01-14 19:27:01,1
C00003897,FACE,PASS,\N,2025-01-14 19:35:01,1
C00003897,BANK_CARD,PASS,\N,2025-01-14 19:29:01,1
C00003898,REAL_NAME,PASS,\N,2025-04-29 03:08:06,1
C00003898,FACE,PASS,\N,2025-04-29 03:15:06,1
C00003898,BANK_CARD,PASS,\N,2025-04-29 03:21:06,1
C00003899,REAL_NAME,PASS,\N,2025-03-24 21:04:54,1
C00003899,FACE,PASS,\N,2025-03-24 21:08:54,1
C00003899,BANK_CARD,PASS,\N,2025-03-24 21:09:54,1
C00003900,REAL_NAME,PASS,\N,2025-02-28 16:16:39,1
C00003900,FACE,PASS,\N,2025-02-28 16:22:39,1
C00003900,BANK_CARD,PASS,\N,2025-02-28 16:30:39,1
C00003901,REAL_NAME,PASS,\N,2025-06-05 10:39:30,1
C00003901,FACE,PASS,\N,2025-06-05 10:49:30,1
C00003901,BANK_CARD,PASS,\N,2025-06-05 10:50:30,1
C00003902,REAL_NAME,PASS,\N,2025-01-27 22:44:30,1
C00003902,FACE,PASS,\N,2025-01-27 22:49:30,1
C00003902,BANK_CARD,PASS,\N,2025-01-27 22:33:30,1
C00003903,REAL_NAME,PASS,\N,2025-04-20 17:51:32,1
C00003903,FACE,PASS,\N,2025-04-20 17:58:32,1
C00003903,BANK_CARD,PASS,\N,2025-04-20 17:55:32,1
C00003904,REAL_NAME,PASS,\N,2025-03-22 21:58:27,1
C00003904,FACE,PASS,\N,2025-03-22 22:11:27,1
C00003904,BANK_CARD,PASS,\N,2025-03-22 22:01:27,1
C00003905,REAL_NAME,PASS,\N,2025-06-04 14:07:20,1
C00003905,FACE,PASS,\N,2025-06-04 14:11:20,1
C00003905,BANK_CARD,PASS,\N,2025-06-04 14:22:20,1
C00003906,REAL_NAME,PASS,\N,2025-05-29 00:05:03,1
C00003906,FACE,PASS,\N,2025-05-28 23:48:03,1
C00003906,BANK_CARD,PASS,\N,2025-05-29 00:01:03,1
C00003907,REAL_NAME,PASS,\N,2025-04-23 21:47:51,1
C00003907,FACE,PASS,\N,2025-04-23 21:48:51,1
C00003907,BANK_CARD,PASS,\N,2025-04-23 21:40:51,1
C00003908,REAL_NAME,PASS,\N,2025-01-05 12:55:51,1
C00003908,FACE,PASS,\N,2025-01-05 13:04:51,1
C00003908,BANK_CARD,PASS,\N,2025-01-05 13:03:51,1
C00003909,REAL_NAME,PASS,\N,2025-02-01 15:48:57,1
C00003909,FACE,PASS,\N,2025-02-01 15:39:57,1
C00003909,BANK_CARD,PASS,\N,2025-02-01 15:38:57,1
C00003910,REAL_NAME,PASS,\N,2025-04-18 23:00:52,1
C00003910,FACE,PASS,\N,2025-04-18 23:00:52,1
C00003910,BANK_CARD,PASS,\N,2025-04-18 22:59:52,1
C00003911,REAL_NAME,PASS,\N,2025-02-10 20:56:17,1
C00003911,FACE,PASS,\N,2025-02-10 20:43:17,1
C00003911,BANK_CARD,PASS,\N,2025-02-10 20:53:17,1
C00003912,REAL_NAME,PASS,\N,2025-01-07 22:47:05,1
C00003912,FACE,PASS,\N,2025-01-07 22:48:05,1
C00003912,BANK_CARD,PASS,\N,2025-01-07 22:49:05,1
C00003913,REAL_NAME,PASS,\N,2025-02-15 08:07:51,1
C00003913,FACE,PASS,\N,2025-02-15 08:08:51,1
C00003913,BANK_CARD,PASS,\N,2025-02-15 08:04:51,1
C00003914,REAL_NAME,PASS,\N,2025-03-19 18:19:17,1
C00003914,FACE,PASS,\N,2025-03-19 18:10:17,1
C00003914,BANK_CARD,PASS,\N,2025-03-19 18:15:17,1
C00003915,REAL_NAME,PASS,\N,2025-02-09 14:14:35,1
C00003915,FACE,PASS,\N,2025-02-09 14:20:35,1
C00003915,BANK_CARD,PASS,\N,2025-02-09 14:27:35,1
C00003916,REAL_NAME,PASS,\N,2025-01-30 20:06:12,1
C00003916,FACE,PASS,\N,2025-01-30 20:08:12,1
C00003916,BANK_CARD,PASS,\N,2025-01-30 20:13:12,1
C00003917,REAL_NAME,PASS,\N,2025-05-03 13:56:02,1
C00003917,FACE,PASS,\N,2025-05-03 13:42:02,1
C00003917,BANK_CARD,PASS,\N,2025-05-03 13:51:02,1
C00003918,REAL_NAME,PASS,\N,2025-05-08 08:58:11,1
C00003918,FACE,PASS,\N,2025-05-08 08:58:11,1
C00003918,BANK_CARD,PASS,\N,2025-05-08 09:04:11,1
C00003919,REAL_NAME,PASS,\N,2025-02-14 13:12:56,1
C00003919,FACE,PASS,\N,2025-02-14 13:06:56,1
C00003919,BANK_CARD,PASS,\N,2025-02-14 13:01:56,1
C00003920,REAL_NAME,PASS,\N,2025-05-27 12:58:40,1
C00003920,FACE,PASS,\N,2025-05-27 12:44:40,1
C00003920,BANK_CARD,PASS,\N,2025-05-27 12:57:40,1
C00003921,REAL_NAME,PASS,\N,2025-01-23 00:58:26,1
C00003921,FACE,PASS,\N,2025-01-23 00:44:26,1
C00003921,BANK_CARD,PASS,\N,2025-01-23 00:51:26,1
C00003922,REAL_NAME,PASS,\N,2025-03-12 00:09:30,1
C00003922,FACE,FAIL,活体检测未通过,2025-03-12 00:15:30,1
C00003922,BANK_CARD,PASS,\N,2025-03-12 00:12:30,1
C00003923,REAL_NAME,PASS,\N,2025-02-15 14:59:55,1
C00003923,FACE,PASS,\N,2025-02-15 14:46:55,1
C00003923,BANK_CARD,PASS,\N,2025-02-15 14:54:55,1
C00003924,REAL_NAME,PASS,\N,2025-01-31 11:49:16,1
C00003924,FACE,PASS,\N,2025-01-31 11:59:16,1
C00003924,BANK_CARD,PASS,\N,2025-01-31 11:54:16,1
C00003925,REAL_NAME,PASS,\N,2025-02-02 22:39:16,1
C00003925,FACE,PASS,\N,2025-02-02 22:38:16,1
C00003925,BANK_CARD,PASS,\N,2025-02-02 22:26:16,1
C00003926,REAL_NAME,PASS,\N,2025-04-11 16:42:10,1
C00003926,FACE,PASS,\N,2025-04-11 16:28:10,1
C00003926,BANK_CARD,PASS,\N,2025-04-11 16:34:10,1
C00003927,REAL_NAME,PASS,\N,2025-04-23 21:08:12,1
C00003927,FACE,PASS,\N,2025-04-23 21:25:12,1
C00003927,BANK_CARD,PASS,\N,2025-04-23 21:10:12,1
C00003928,REAL_NAME,PASS,\N,2025-06-04 09:34:38,1
C00003928,FACE,PASS,\N,2025-06-04 09:44:38,1
C00003928,BANK_CARD,PASS,\N,2025-06-04 09:35:38,1
C00003929,REAL_NAME,PASS,\N,2025-02-14 20:37:53,1
C00003929,FACE,PASS,\N,2025-02-14 20:19:53,1
C00003929,BANK_CARD,PASS,\N,2025-02-14 20:26:53,1
C00003930,REAL_NAME,PASS,\N,2025-03-27 06:54:15,1
C00003930,FACE,PASS,\N,2025-03-27 07:04:15,1
C00003930,BANK_CARD,PASS,\N,2025-03-27 06:58:15,1
C00003931,REAL_NAME,PASS,\N,2025-01-01 13:06:13,1
C00003931,FACE,PASS,\N,2025-01-01 13:15:13,1
C00003931,BANK_CARD,PASS,\N,2025-01-01 13:07:13,1
C00003932,REAL_NAME,PASS,\N,2025-01-08 21:53:41,1
C00003932,FACE,PASS,\N,2025-01-08 21:56:41,1
C00003932,BANK_CARD,PASS,\N,2025-01-08 22:05:41,1
C00003933,REAL_NAME,PASS,\N,2025-02-12 12:58:06,1
C00003933,FACE,PASS,\N,2025-02-12 13:01:06,1
C00003933,BANK_CARD,PASS,\N,2025-02-12 13:15:06,1
C00003934,REAL_NAME,PASS,\N,2025-02-06 21:58:19,1
C00003934,FACE,PASS,\N,2025-02-06 22:01:19,1
C00003934,BANK_CARD,PASS,\N,2025-02-06 21:59:19,1
C00003935,REAL_NAME,PASS,\N,2025-03-21 22:43:02,1
C00003935,FACE,PASS,\N,2025-03-21 22:40:02,1
C00003935,BANK_CARD,PASS,\N,2025-03-21 22:42:02,1
C00003936,REAL_NAME,PASS,\N,2025-02-09 22:15:03,1
C00003936,FACE,PASS,\N,2025-02-09 22:03:03,1
C00003936,BANK_CARD,PASS,\N,2025-02-09 22:16:03,1
C00003937,REAL_NAME,PASS,\N,2025-01-08 22:19:16,1
C00003937,FACE,PASS,\N,2025-01-08 22:12:16,1
C00003937,BANK_CARD,PASS,\N,2025-01-08 22:15:16,1
C00003938,REAL_NAME,PASS,\N,2025-02-07 22:28:51,1
C00003938,FACE,PASS,\N,2025-02-07 22:36:51,1
C00003938,BANK_CARD,PASS,\N,2025-02-07 22:29:51,1
C00003939,REAL_NAME,PASS,\N,2025-03-27 22:16:23,1
C00003939,FACE,PASS,\N,2025-03-27 22:22:23,1
C00003939,BANK_CARD,PASS,\N,2025-03-27 22:20:23,1
C00003940,REAL_NAME,PASS,\N,2025-01-09 20:57:42,1
C00003940,FACE,PASS,\N,2025-01-09 20:54:42,1
C00003940,BANK_CARD,FAIL,银行卡验证失败,2025-01-09 20:57:42,1
C00003941,REAL_NAME,PASS,\N,2025-02-13 10:42:35,1
C00003941,FACE,PASS,\N,2025-02-13 10:49:35,1
C00003941,BANK_CARD,PASS,\N,2025-02-13 10:45:35,1
C00003942,REAL_NAME,PASS,\N,2025-02-04 21:28:28,1
C00003942,FACE,PASS,\N,2025-02-04 21:25:28,1
C00003942,BANK_CARD,PASS,\N,2025-02-04 21:21:28,1
C00003943,REAL_NAME,PASS,\N,2025-05-24 23:18:23,1
C00003943,FACE,FAIL,银行卡验证失败,2025-05-24 23:13:23,1
C00003943,BANK_CARD,FAIL,证件识别失败,2025-05-24 23:11:23,1
C00003944,REAL_NAME,PASS,\N,2025-04-25 06:43:43,1
C00003944,FACE,PASS,\N,2025-04-25 07:00:43,1
C00003944,BANK_CARD,PASS,\N,2025-04-25 06:50:43,1
C00003945,REAL_NAME,PASS,\N,2025-04-20 10:55:04,1
C00003945,FACE,PASS,\N,2025-04-20 10:43:04,1
C00003945,BANK_CARD,PASS,\N,2025-04-20 11:02:04,1
C00003946,REAL_NAME,PASS,\N,2025-01-26 14:10:16,1
C00003946,FACE,FAIL,银行卡验证失败,2025-01-26 14:23:16,1
C00003946,BANK_CARD,PASS,\N,2025-01-26 14:25:16,1
C00003947,REAL_NAME,PASS,\N,2025-03-05 20:40:22,1
C00003947,FACE,PASS,\N,2025-03-05 20:30:22,1
C00003947,BANK_CARD,PASS,\N,2025-03-05 20:44:22,1
C00003948,REAL_NAME,PASS,\N,2025-06-11 18:04:16,1
C00003948,FACE,PASS,\N,2025-06-11 18:12:16,1
C00003948,BANK_CARD,PASS,\N,2025-06-11 18:03:16,1
C00003949,REAL_NAME,PASS,\N,2025-01-20 22:57:19,1
C00003949,FACE,PASS,\N,2025-01-20 23:04:19,1
C00003949,BANK_CARD,PASS,\N,2025-01-20 22:48:19,1
C00003950,REAL_NAME,PASS,\N,2025-01-08 08:39:44,1
C00003950,FACE,PASS,\N,2025-01-08 08:38:44,1
C00003950,BANK_CARD,PASS,\N,2025-01-08 08:40:44,1
C00003951,REAL_NAME,PASS,\N,2025-01-04 20:20:05,1
C00003951,FACE,PASS,\N,2025-01-04 20:25:05,1
C00003951,BANK_CARD,PASS,\N,2025-01-04 20:26:05,1
C00003952,REAL_NAME,PASS,\N,2025-04-21 23:01:53,1
C00003952,FACE,PASS,\N,2025-04-21 23:04:53,1
C00003952,BANK_CARD,PASS,\N,2025-04-21 22:59:53,1
C00003953,REAL_NAME,PASS,\N,2025-01-11 13:35:51,1
C00003953,FACE,PASS,\N,2025-01-11 13:43:51,1
C00003953,BANK_CARD,PASS,\N,2025-01-11 13:38:51,1
C00003954,REAL_NAME,PASS,\N,2025-05-03 14:34:08,1
C00003954,FACE,PASS,\N,2025-05-03 14:26:08,1
C00003954,BANK_CARD,PASS,\N,2025-05-03 14:44:08,1
C00003955,REAL_NAME,PASS,\N,2025-02-07 17:39:05,1
C00003955,FACE,PASS,\N,2025-02-07 17:48:05,1
C00003955,BANK_CARD,PASS,\N,2025-02-07 17:50:05,1
C00003956,REAL_NAME,PASS,\N,2025-04-06 10:53:40,1
C00003956,FACE,PASS,\N,2025-04-06 10:48:40,1
C00003956,BANK_CARD,PASS,\N,2025-04-06 11:05:40,1
C00003957,REAL_NAME,PASS,\N,2025-04-05 09:54:26,1
C00003957,FACE,PASS,\N,2025-04-05 10:05:26,1
C00003957,BANK_CARD,PASS,\N,2025-04-05 10:04:26,1
C00003958,REAL_NAME,PASS,\N,2025-01-09 13:00:23,1
C00003958,FACE,PASS,\N,2025-01-09 12:55:23,1
C00003958,BANK_CARD,PASS,\N,2025-01-09 13:10:23,1
C00003959,REAL_NAME,PASS,\N,2025-04-23 13:56:18,1
C00003959,FACE,PASS,\N,2025-04-23 14:05:18,1
C00003959,BANK_CARD,PASS,\N,2025-04-23 13:55:18,1
C00003960,REAL_NAME,PASS,\N,2025-02-11 10:57:25,1
C00003960,FACE,PASS,\N,2025-02-11 11:04:25,1
C00003960,BANK_CARD,PASS,\N,2025-02-11 11:01:25,1
C00003961,REAL_NAME,PASS,\N,2025-01-09 18:09:18,1
C00003961,FACE,PASS,\N,2025-01-09 18:05:18,1
C00003961,BANK_CARD,PASS,\N,2025-01-09 18:04:18,1
C00003962,REAL_NAME,PASS,\N,2025-01-19 12:42:15,1
C00003962,FACE,PASS,\N,2025-01-19 12:37:15,1
C00003962,BANK_CARD,PASS,\N,2025-01-19 12:40:15,1
C00003963,REAL_NAME,PASS,\N,2025-05-04 14:01:20,1
C00003963,FACE,PASS,\N,2025-05-04 13:54:20,1
C00003963,BANK_CARD,PASS,\N,2025-05-04 14:09:20,1
C00003964,REAL_NAME,FAIL,证件识别失败,2025-05-31 23:25:38,1
C00003964,FACE,PASS,\N,2025-05-31 23:40:38,1
C00003964,BANK_CARD,FAIL,活体检测未通过,2025-05-31 23:24:38,1
C00003965,REAL_NAME,PASS,\N,2025-04-09 14:54:00,1
C00003965,FACE,PASS,\N,2025-04-09 15:01:00,1
C00003965,BANK_CARD,PASS,\N,2025-04-09 14:49:00,1
C00003966,REAL_NAME,PASS,\N,2025-01-26 11:33:36,1
C00003966,FACE,PASS,\N,2025-01-26 11:39:36,1
C00003966,BANK_CARD,PASS,\N,2025-01-26 11:41:36,1
C00003967,REAL_NAME,PASS,\N,2025-02-07 22:08:45,1
C00003967,FACE,PASS,\N,2025-02-07 22:09:45,1
C00003967,BANK_CARD,PASS,\N,2025-02-07 22:11:45,1
C00003968,REAL_NAME,PASS,\N,2025-04-12 18:39:27,1
C00003968,FACE,PASS,\N,2025-04-12 18:30:27,1
C00003968,BANK_CARD,PASS,\N,2025-04-12 18:36:27,1
C00003969,REAL_NAME,PASS,\N,2025-02-04 22:13:05,1
C00003969,FACE,PASS,\N,2025-02-04 22:15:05,1
C00003969,BANK_CARD,PASS,\N,2025-02-04 22:22:05,1
C00003970,REAL_NAME,PASS,\N,2025-03-17 11:50:31,1
C00003970,FACE,PASS,\N,2025-03-17 11:38:31,1
C00003970,BANK_CARD,PASS,\N,2025-03-17 11:47:31,1
C00003971,REAL_NAME,PASS,\N,2025-05-14 15:57:13,1
C00003971,FACE,PASS,\N,2025-05-14 15:41:13,1
C00003971,BANK_CARD,PASS,\N,2025-05-14 15:49:13,1
C00003972,REAL_NAME,PASS,\N,2025-04-16 03:08:46,1
C00003972,FACE,PASS,\N,2025-04-16 03:26:46,1
C00003972,BANK_CARD,PASS,\N,2025-04-16 03:14:46,1
C00003973,REAL_NAME,PASS,\N,2025-06-23 21:38:57,1
C00003973,FACE,PASS,\N,2025-06-23 21:49:57,1
C00003973,BANK_CARD,PASS,\N,2025-06-23 21:52:57,1
C00003974,REAL_NAME,PASS,\N,2025-02-09 01:55:06,1
C00003974,FACE,PASS,\N,2025-02-09 01:52:06,1
C00003974,BANK_CARD,PASS,\N,2025-02-09 02:02:06,1
C00003975,REAL_NAME,PASS,\N,2025-02-09 20:49:38,1
C00003975,FACE,PASS,\N,2025-02-09 20:48:38,1
C00003975,BANK_CARD,PASS,\N,2025-02-09 20:42:38,1
C00003976,REAL_NAME,PASS,\N,2025-02-03 13:52:21,1
C00003976,FACE,PASS,\N,2025-02-03 13:35:21,1
C00003976,BANK_CARD,PASS,\N,2025-02-03 13:42:21,1
C00003977,REAL_NAME,PASS,\N,2025-01-14 22:18:28,1
C00003977,FACE,PASS,\N,2025-01-14 22:01:28,1
C00003977,BANK_CARD,PASS,\N,2025-01-14 22:02:28,1
C00003978,REAL_NAME,PASS,\N,2025-04-26 22:55:32,1
C00003978,FACE,PASS,\N,2025-04-26 22:50:32,1
C00003978,BANK_CARD,PASS,\N,2025-04-26 22:55:32,1
C00003979,REAL_NAME,PASS,\N,2025-01-03 22:45:04,1
C00003979,FACE,PASS,\N,2025-01-03 22:43:04,1
C00003979,BANK_CARD,PASS,\N,2025-01-03 22:41:04,1
C00003980,REAL_NAME,PASS,\N,2025-01-06 17:12:52,1
C00003980,FACE,PASS,\N,2025-01-06 17:18:52,1
C00003980,BANK_CARD,PASS,\N,2025-01-06 17:13:52,1
C00003981,REAL_NAME,PASS,\N,2025-05-09 19:01:34,1
C00003981,FACE,PASS,\N,2025-05-09 19:04:34,1
C00003981,BANK_CARD,PASS,\N,2025-05-09 18:56:34,1
C00003982,REAL_NAME,PASS,\N,2025-01-25 06:17:54,1
C00003982,FACE,PASS,\N,2025-01-25 06:29:54,1
C00003982,BANK_CARD,PASS,\N,2025-01-25 06:23:54,1
C00003983,REAL_NAME,PASS,\N,2025-04-23 13:50:55,1
C00003983,FACE,PASS,\N,2025-04-23 14:08:55,1
C00003983,BANK_CARD,PASS,\N,2025-04-23 14:08:55,1
C00003984,REAL_NAME,PASS,\N,2025-05-12 03:04:35,1
C00003984,FACE,PASS,\N,2025-05-12 03:11:35,1
C00003984,BANK_CARD,PASS,\N,2025-05-12 02:53:35,1
C00003985,REAL_NAME,PASS,\N,2025-04-17 22:59:09,1
C00003985,FACE,PASS,\N,2025-04-17 23:07:09,1
C00003985,BANK_CARD,PASS,\N,2025-04-17 23:02:09,1
C00003986,REAL_NAME,PASS,\N,2025-01-09 23:18:05,1
C00003986,FACE,PASS,\N,2025-01-09 23:25:05,1
C00003986,BANK_CARD,PASS,\N,2025-01-09 23:19:05,1
C00003987,REAL_NAME,PASS,\N,2025-01-10 21:57:45,1
C00003987,FACE,PASS,\N,2025-01-10 21:53:45,1
C00003987,BANK_CARD,PASS,\N,2025-01-10 21:57:45,1
C00003988,REAL_NAME,PASS,\N,2025-01-03 16:04:49,1
C00003988,FACE,PASS,\N,2025-01-03 16:03:49,1
C00003988,BANK_CARD,PASS,\N,2025-01-03 15:50:49,1
C00003989,REAL_NAME,PASS,\N,2025-01-31 07:52:00,1
C00003989,FACE,PASS,\N,2025-01-31 08:00:00,1
C00003989,BANK_CARD,PASS,\N,2025-01-31 08:08:00,1
C00003990,REAL_NAME,PASS,\N,2025-05-01 21:38:33,1
C00003990,FACE,PASS,\N,2025-05-01 21:55:33,1
C00003990,BANK_CARD,PASS,\N,2025-05-01 21:51:33,1
C00003991,REAL_NAME,PASS,\N,2025-04-24 20:55:20,1
C00003991,FACE,PASS,\N,2025-04-24 20:48:20,1
C00003991,BANK_CARD,PASS,\N,2025-04-24 20:48:20,1
C00003992,REAL_NAME,PASS,\N,2025-01-19 17:44:46,1
C00003992,FACE,PASS,\N,2025-01-19 17:52:46,1
C00003992,BANK_CARD,PASS,\N,2025-01-19 17:52:46,1
C00003993,REAL_NAME,PASS,\N,2025-03-24 12:50:54,1
C00003993,FACE,PASS,\N,2025-03-24 12:49:54,1
C00003993,BANK_CARD,PASS,\N,2025-03-24 12:40:54,1
C00003994,REAL_NAME,PASS,\N,2025-05-21 12:54:50,1
C00003994,FACE,PASS,\N,2025-05-21 12:53:50,1
C00003994,BANK_CARD,PASS,\N,2025-05-21 12:51:50,1
C00003995,REAL_NAME,PASS,\N,2025-01-04 12:47:24,1
C00003995,FACE,PASS,\N,2025-01-04 12:44:24,1
C00003995,BANK_CARD,PASS,\N,2025-01-04 12:51:24,1
C00003996,REAL_NAME,PASS,\N,2025-05-06 14:54:19,1
C00003996,FACE,PASS,\N,2025-05-06 14:48:19,1
C00003996,BANK_CARD,PASS,\N,2025-05-06 14:57:19,1
C00003997,REAL_NAME,PASS,\N,2025-01-24 03:13:27,1
C00003997,FACE,PASS,\N,2025-01-24 03:16:27,1
C00003997,BANK_CARD,PASS,\N,2025-01-24 03:21:27,1
C00003998,REAL_NAME,PASS,\N,2025-05-11 16:52:57,1
C00003998,FACE,PASS,\N,2025-05-11 16:50:57,1
C00003998,BANK_CARD,PASS,\N,2025-05-11 16:48:57,1
C00003999,REAL_NAME,PASS,\N,2025-04-26 18:56:21,1
C00003999,FACE,PASS,\N,2025-04-26 18:57:21,1
C00003999,BANK_CARD,PASS,\N,2025-04-26 19:11:21,1
C00004000,REAL_NAME,PASS,\N,2025-06-18 23:13:39,1
C00004000,FACE,PASS,\N,2025-06-18 22:55:39,1
C00004000,BANK_CARD,PASS,\N,2025-06-18 22:55:39,1
C00004001,REAL_NAME,PASS,\N,2025-05-11 10:02:37,1
C00004001,FACE,PASS,\N,2025-05-11 10:12:37,1
C00004001,BANK_CARD,PASS,\N,2025-05-11 10:15:37,1
C00004002,REAL_NAME,PASS,\N,2025-01-14 00:12:48,1
C00004002,FACE,PASS,\N,2025-01-14 00:13:48,1
C00004002,BANK_CARD,PASS,\N,2025-01-14 00:04:48,1
C00004003,REAL_NAME,PASS,\N,2025-01-06 22:21:33,1
C00004003,FACE,PASS,\N,2025-01-06 22:20:33,1
C00004003,BANK_CARD,PASS,\N,2025-01-06 22:26:33,1
C00004004,REAL_NAME,PASS,\N,2025-01-28 19:38:50,1
C00004004,FACE,PASS,\N,2025-01-28 19:42:50,1
C00004004,BANK_CARD,PASS,\N,2025-01-28 19:33:50,1
C00004005,REAL_NAME,PASS,\N,2025-05-11 12:36:25,1
C00004005,FACE,PASS,\N,2025-05-11 12:31:25,1
C00004005,BANK_CARD,PASS,\N,2025-05-11 12:26:25,1
C00004006,REAL_NAME,PASS,\N,2025-04-08 10:58:21,1
C00004006,FACE,FAIL,活体检测未通过,2025-04-08 11:02:21,1
C00004006,BANK_CARD,FAIL,活体检测未通过,2025-04-08 10:54:21,1
C00004007,REAL_NAME,PASS,\N,2025-03-13 23:25:28,1
C00004007,FACE,PASS,\N,2025-03-13 23:35:28,1
C00004007,BANK_CARD,PASS,\N,2025-03-13 23:31:28,1
C00004008,REAL_NAME,PASS,\N,2025-06-01 22:37:12,1
C00004008,FACE,PASS,\N,2025-06-01 22:31:12,1
C00004008,BANK_CARD,PASS,\N,2025-06-01 22:38:12,1
C00004009,REAL_NAME,PASS,\N,2025-05-14 22:38:51,1
C00004009,FACE,PASS,\N,2025-05-14 22:33:51,1
C00004009,BANK_CARD,PASS,\N,2025-05-14 22:35:51,1
C00004010,REAL_NAME,FAIL,银行卡验证失败,2025-01-11 07:00:12,1
C00004010,FACE,PASS,\N,2025-01-11 07:06:12,1
C00004010,BANK_CARD,PASS,\N,2025-01-11 07:13:12,1
C00004011,REAL_NAME,PASS,\N,2025-01-29 13:59:24,1
C00004011,FACE,PASS,\N,2025-01-29 14:00:24,1
C00004011,BANK_CARD,PASS,\N,2025-01-29 14:05:24,1
C00004012,REAL_NAME,PASS,\N,2025-05-09 13:37:20,1
C00004012,FACE,PASS,\N,2025-05-09 13:35:20,1
C00004012,BANK_CARD,PASS,\N,2025-05-09 13:37:20,1
C00004013,REAL_NAME,PASS,\N,2025-01-09 14:00:43,1
C00004013,FACE,PASS,\N,2025-01-09 13:41:43,1
C00004013,BANK_CARD,PASS,\N,2025-01-09 13:52:43,1
C00004014,REAL_NAME,PASS,\N,2025-05-17 18:30:09,1
C00004014,FACE,PASS,\N,2025-05-17 18:31:09,1
C00004014,BANK_CARD,PASS,\N,2025-05-17 18:23:09,1
C00004015,REAL_NAME,PASS,\N,2025-04-12 20:43:36,1
C00004015,FACE,PASS,\N,2025-04-12 20:39:36,1
C00004015,BANK_CARD,PASS,\N,2025-04-12 20:35:36,1
C00004016,REAL_NAME,PASS,\N,2025-06-03 17:16:10,1
C00004016,FACE,PASS,\N,2025-06-03 17:13:10,1
C00004016,BANK_CARD,PASS,\N,2025-06-03 17:18:10,1
C00004017,REAL_NAME,PASS,\N,2025-01-08 18:28:23,1
C00004017,FACE,PASS,\N,2025-01-08 18:42:23,1
C00004017,BANK_CARD,FAIL,活体检测未通过,2025-01-08 18:41:23,1
C00004018,REAL_NAME,PASS,\N,2025-04-20 22:31:44,1
C00004018,FACE,PASS,\N,2025-04-20 22:26:44,1
C00004018,BANK_CARD,PASS,\N,2025-04-20 22:26:44,1
C00004019,REAL_NAME,PASS,\N,2025-01-04 21:57:10,1
C00004019,FACE,PASS,\N,2025-01-04 21:53:10,1
C00004019,BANK_CARD,PASS,\N,2025-01-04 21:58:10,1
C00004020,REAL_NAME,PASS,\N,2025-02-06 13:35:00,1
C00004020,FACE,PASS,\N,2025-02-06 13:25:00,1
C00004020,BANK_CARD,PASS,\N,2025-02-06 13:43:00,1
C00004021,REAL_NAME,PASS,\N,2025-02-11 13:32:08,1
C00004021,FACE,PASS,\N,2025-02-11 13:42:08,1
C00004021,BANK_CARD,PASS,\N,2025-02-11 13:40:08,1
C00004022,REAL_NAME,PASS,\N,2025-02-08 18:00:13,1
C00004022,FACE,PASS,\N,2025-02-08 17:56:13,1
C00004022,BANK_CARD,PASS,\N,2025-02-08 18:00:13,1
C00004023,REAL_NAME,PASS,\N,2025-02-04 22:24:35,1
C00004023,FACE,PASS,\N,2025-02-04 22:33:35,1
C00004023,BANK_CARD,PASS,\N,2025-02-04 22:31:35,1
C00004024,REAL_NAME,PASS,\N,2025-05-26 20:35:22,1
C00004024,FACE,PASS,\N,2025-05-26 20:47:22,1
C00004024,BANK_CARD,PASS,\N,2025-05-26 20:38:22,1
C00004025,REAL_NAME,PASS,\N,2025-05-03 19:54:49,1
C00004025,FACE,FAIL,活体检测未通过,2025-05-03 19:44:49,1
C00004025,BANK_CARD,PASS,\N,2025-05-03 19:45:49,1
C00004026,REAL_NAME,FAIL,活体检测未通过,2025-01-27 13:48:47,1
C00004026,FACE,PASS,\N,2025-01-27 13:51:47,1
C00004026,BANK_CARD,FAIL,银行卡验证失败,2025-01-27 13:46:47,1
C00004027,REAL_NAME,PASS,\N,2025-03-26 12:53:52,1
C00004027,FACE,PASS,\N,2025-03-26 12:57:52,1
C00004027,BANK_CARD,PASS,\N,2025-03-26 13:08:52,1
C00004028,REAL_NAME,PASS,\N,2025-01-23 17:17:44,1
C00004028,FACE,PASS,\N,2025-01-23 17:14:44,1
C00004028,BANK_CARD,PASS,\N,2025-01-23 17:15:44,1
C00004029,REAL_NAME,PASS,\N,2025-02-01 10:42:27,1
C00004029,FACE,PASS,\N,2025-02-01 10:27:27,1
C00004029,BANK_CARD,PASS,\N,2025-02-01 10:25:27,1
C00004030,REAL_NAME,PASS,\N,2025-03-11 22:14:56,1
C00004030,FACE,PASS,\N,2025-03-11 22:08:56,1
C00004030,BANK_CARD,PASS,\N,2025-03-11 22:21:56,1
C00004031,REAL_NAME,PASS,\N,2025-02-11 18:31:21,1
C00004031,FACE,PASS,\N,2025-02-11 18:20:21,1
C00004031,BANK_CARD,PASS,\N,2025-02-11 18:26:21,1
C00004032,REAL_NAME,PASS,\N,2025-01-15 13:05:19,1
C00004032,FACE,PASS,\N,2025-01-15 13:10:19,1
