customer_id,tag_code,tag_name,tag_source,valid_from,valid_to,is_test_data
C00004841,ACTIVE_USER,活跃客户,MODEL,2025-02-22,\N,1
C00004843,HIGH_QUALITY,优质客户,MODEL,2025-02-01,\N,1
C00004843,ACTIVE_USER,活跃客户,MODEL,2025-02-01,\N,1
C00004844,REFERRER,推荐人,MODEL,2025-02-09,\N,1
C00004844,ACTIVE_USER,活跃客户,MODEL,2025-02-09,\N,1
C00004846,ACTIVE_USER,活跃客户,MODEL,2025-02-09,\N,1
C00004849,REFERRER,推荐人,MODEL,2025-04-09,\N,1
C00004849,ACTIVE_USER,活跃客户,MODEL,2025-04-09,\N,1
C00004852,NEW_CUSTOMER,新客,MODEL,2025-05-08,\N,1
C00004852,HIGH_QUALITY,优质客户,MODEL,2025-05-08,\N,1
C00004861,HIGH_QUALITY,优质客户,MODEL,2025-01-11,\N,1
C00004861,VIP,VIP 客户,MODEL,2025-01-11,\N,1
C00004862,NEW_CUSTOMER,新客,MODEL,2025-01-14,\N,1
C00004864,REFERRER,推荐人,MODEL,2025-01-03,\N,1
C00004864,VIP,VIP 客户,MODEL,2025-01-03,\N,1
C00004867,HIGH_QUALITY,优质客户,MODEL,2025-06-08,\N,1
C00004868,VIP,VIP 客户,MODEL,2025-02-25,\N,1
C00004869,HIGH_QUALITY,优质客户,MODEL,2025-02-05,\N,1
C00004872,NEW_CUSTOMER,新客,MODEL,2025-01-11,\N,1
C00004872,HIGH_QUALITY,优质客户,MODEL,2025-01-11,\N,1
C00004877,LOAN_RISK,风险客户,MODEL,2025-04-16,\N,1
C00004879,REFERRER,推荐人,MODEL,2025-04-13,\N,1
C00004880,VIP,VIP 客户,MODEL,2025-02-08,\N,1
C00004880,ACTIVE_USER,活跃客户,MODEL,2025-02-08,\N,1
C00004888,REFERRER,推荐人,MODEL,2025-02-13,\N,1
C00004890,NEW_CUSTOMER,新客,MODEL,2025-06-13,\N,1
C00004890,REFERRER,推荐人,MODEL,2025-06-13,\N,1
C00004892,ACTIVE_USER,活跃客户,MODEL,2025-03-31,\N,1
C00004892,REFERRER,推荐人,MODEL,2025-03-31,\N,1
C00004893,NEW_CUSTOMER,新客,MODEL,2025-03-26,\N,1
C00004896,ACTIVE_USER,活跃客户,MODEL,2025-04-17,\N,1
C00004897,REFERRER,推荐人,MODEL,2025-01-14,\N,1
C00004898,HIGH_QUALITY,优质客户,MODEL,2025-01-13,\N,1
C00004898,NEW_CUSTOMER,新客,MODEL,2025-01-13,\N,1
C00004903,LOAN_RISK,风险客户,MODEL,2025-01-17,\N,1
C00004904,HIGH_QUALITY,优质客户,MODEL,2025-01-15,\N,1
C00004912,HIGH_QUALITY,优质客户,MODEL,2025-03-23,\N,1
C00004912,REFERRER,推荐人,MODEL,2025-03-23,\N,1
C00004918,LOAN_RISK,风险客户,MODEL,2025-01-05,\N,1
C00004918,VIP,VIP 客户,MODEL,2025-01-05,\N,1
C00004921,ACTIVE_USER,活跃客户,MODEL,2025-04-02,\N,1
C00004921,VIP,VIP 客户,MODEL,2025-04-02,\N,1
C00004923,NEW_CUSTOMER,新客,MODEL,2025-05-08,\N,1
C00004923,HIGH_QUALITY,优质客户,MODEL,2025-05-08,\N,1
C00004934,LOAN_RISK,风险客户,MODEL,2025-01-23,\N,1
C00004934,ACTIVE_USER,活跃客户,MODEL,2025-01-23,\N,1
C00004938,REFERRER,推荐人,MODEL,2025-03-20,\N,1
C00004938,NEW_CUSTOMER,新客,MODEL,2025-03-20,\N,1
C00004942,NEW_CUSTOMER,新客,MODEL,2025-04-04,\N,1
C00004944,REFERRER,推荐人,MODEL,2025-04-30,\N,1
C00004944,LOAN_RISK,风险客户,MODEL,2025-04-30,\N,1
C00004946,ACTIVE_USER,活跃客户,MODEL,2025-01-19,\N,1
C00004946,NEW_CUSTOMER,新客,MODEL,2025-01-19,\N,1
C00004949,LOAN_RISK,风险客户,MODEL,2025-01-07,\N,1
C00004950,VIP,VIP 客户,MODEL,2025-06-07,\N,1
C00004950,ACTIVE_USER,活跃客户,MODEL,2025-06-07,\N,1
C00004951,LOAN_RISK,风险客户,MODEL,2025-02-16,\N,1
C00004952,LOAN_RISK,风险客户,MODEL,2025-01-19,\N,1
C00004952,VIP,VIP 客户,MODEL,2025-01-19,\N,1
C00004953,NEW_CUSTOMER,新客,MODEL,2025-05-12,\N,1
C00004954,LOAN_RISK,风险客户,MODEL,2025-01-19,\N,1
C00004954,HIGH_QUALITY,优质客户,MODEL,2025-01-19,\N,1
C00004959,VIP,VIP 客户,MODEL,2025-05-31,\N,1
C00004964,VIP,VIP 客户,MODEL,2025-04-16,\N,1
C00004965,NEW_CUSTOMER,新客,MODEL,2025-03-23,\N,1
C00004965,VIP,VIP 客户,MODEL,2025-03-23,\N,1
C00004968,LOAN_RISK,风险客户,MODEL,2025-05-09,\N,1
C00004968,NEW_CUSTOMER,新客,MODEL,2025-05-09,\N,1
C00004970,VIP,VIP 客户,MODEL,2025-03-25,\N,1
C00004970,REFERRER,推荐人,MODEL,2025-03-25,\N,1
C00004973,ACTIVE_USER,活跃客户,MODEL,2025-01-05,\N,1
C00004974,VIP,VIP 客户,MODEL,2025-01-08,\N,1
C00004975,REFERRER,推荐人,MODEL,2025-05-25,\N,1
C00004978,HIGH_QUALITY,优质客户,MODEL,2025-02-10,\N,1
C00004978,REFERRER,推荐人,MODEL,2025-02-10,\N,1
C00004979,VIP,VIP 客户,MODEL,2025-04-22,\N,1
C00004979,LOAN_RISK,风险客户,MODEL,2025-04-22,\N,1
C00004985,VIP,VIP 客户,MODEL,2025-05-18,\N,1
C00004985,NEW_CUSTOMER,新客,MODEL,2025-05-18,\N,1
C00004991,LOAN_RISK,风险客户,MODEL,2025-03-25,\N,1
C00004994,NEW_CUSTOMER,新客,MODEL,2025-03-26,\N,1
C00004994,LOAN_RISK,风险客户,MODEL,2025-03-26,\N,1
C00005001,VIP,VIP 客户,MODEL,2025-04-28,\N,1
C00005001,LOAN_RISK,风险客户,MODEL,2025-04-28,\N,1
C00005004,VIP,VIP 客户,MODEL,2025-02-13,\N,1
C00005010,VIP,VIP 客户,MODEL,2025-02-06,\N,1
C00005010,LOAN_RISK,风险客户,MODEL,2025-02-06,\N,1
C00005012,HIGH_QUALITY,优质客户,MODEL,2025-02-13,\N,1
C00005012,NEW_CUSTOMER,新客,MODEL,2025-02-13,\N,1
C00005013,ACTIVE_USER,活跃客户,MODEL,2025-04-21,\N,1
C00005013,HIGH_QUALITY,优质客户,MODEL,2025-04-21,\N,1
C00005016,REFERRER,推荐人,MODEL,2025-02-13,\N,1
C00005016,VIP,VIP 客户,MODEL,2025-02-13,\N,1
C00005025,REFERRER,推荐人,MODEL,2025-04-25,\N,1
C00005025,HIGH_QUALITY,优质客户,MODEL,2025-04-25,\N,1
C00005028,VIP,VIP 客户,MODEL,2025-02-05,\N,1
C00005033,ACTIVE_USER,活跃客户,MODEL,2025-03-21,\N,1
C00005035,VIP,VIP 客户,MODEL,2025-04-26,\N,1
C00005035,HIGH_QUALITY,优质客户,MODEL,2025-04-26,\N,1
C00005044,NEW_CUSTOMER,新客,MODEL,2025-04-10,\N,1
C00005044,LOAN_RISK,风险客户,MODEL,2025-04-10,\N,1
C00005046,VIP,VIP 客户,MODEL,2025-02-13,\N,1
C00005047,REFERRER,推荐人,MODEL,2025-02-06,\N,1
C00005047,ACTIVE_USER,活跃客户,MODEL,2025-02-06,\N,1
C00005052,NEW_CUSTOMER,新客,MODEL,2025-05-19,\N,1
C00005055,NEW_CUSTOMER,新客,MODEL,2025-02-03,\N,1
C00005055,LOAN_RISK,风险客户,MODEL,2025-02-03,\N,1
C00005056,VIP,VIP 客户,MODEL,2025-01-01,\N,1
C00005056,NEW_CUSTOMER,新客,MODEL,2025-01-01,\N,1
C00005059,VIP,VIP 客户,MODEL,2025-01-08,\N,1
C00005062,HIGH_QUALITY,优质客户,MODEL,2025-05-05,\N,1
C00005069,LOAN_RISK,风险客户,MODEL,2025-04-16,\N,1
C00005070,REFERRER,推荐人,MODEL,2025-02-11,\N,1
C00005071,VIP,VIP 客户,MODEL,2025-02-13,\N,1
C00005074,ACTIVE_USER,活跃客户,MODEL,2025-03-24,\N,1
C00005074,NEW_CUSTOMER,新客,MODEL,2025-03-24,\N,1
C00005076,VIP,VIP 客户,MODEL,2025-02-12,\N,1
C00005076,REFERRER,推荐人,MODEL,2025-02-12,\N,1
C00005078,REFERRER,推荐人,MODEL,2025-01-18,\N,1
C00005080,NEW_CUSTOMER,新客,MODEL,2025-02-01,\N,1
C00005081,VIP,VIP 客户,MODEL,2025-05-20,\N,1
C00005086,ACTIVE_USER,活跃客户,MODEL,2025-02-09,\N,1
C00005086,VIP,VIP 客户,MODEL,2025-02-09,\N,1
C00005091,VIP,VIP 客户,MODEL,2025-06-04,\N,1
C00005096,LOAN_RISK,风险客户,MODEL,2025-04-28,\N,1
C00005096,VIP,VIP 客户,MODEL,2025-04-28,\N,1
C00005099,LOAN_RISK,风险客户,MODEL,2025-01-19,\N,1
C00005100,REFERRER,推荐人,MODEL,2025-05-27,\N,1
C00005101,NEW_CUSTOMER,新客,MODEL,2025-04-04,\N,1
C00005110,NEW_CUSTOMER,新客,MODEL,2025-05-06,\N,1
C00005111,NEW_CUSTOMER,新客,MODEL,2025-02-01,\N,1
C00005111,LOAN_RISK,风险客户,MODEL,2025-02-01,\N,1
C00005121,LOAN_RISK,风险客户,MODEL,2025-02-14,\N,1
C00005121,VIP,VIP 客户,MODEL,2025-02-14,\N,1
C00005122,LOAN_RISK,风险客户,MODEL,2025-02-01,\N,1
C00005122,REFERRER,推荐人,MODEL,2025-02-01,\N,1
C00005124,VIP,VIP 客户,MODEL,2025-01-16,\N,1
C00005124,REFERRER,推荐人,MODEL,2025-01-16,\N,1
C00005129,HIGH_QUALITY,优质客户,MODEL,2025-01-02,\N,1
C00005133,LOAN_RISK,风险客户,MODEL,2025-01-27,\N,1
C00005134,VIP,VIP 客户,MODEL,2025-04-05,\N,1
C00005134,HIGH_QUALITY,优质客户,MODEL,2025-04-05,\N,1
C00005136,LOAN_RISK,风险客户,MODEL,2025-02-10,\N,1
C00005137,REFERRER,推荐人,MODEL,2025-02-01,\N,1
C00005137,LOAN_RISK,风险客户,MODEL,2025-02-01,\N,1
C00005141,NEW_CUSTOMER,新客,MODEL,2025-05-01,\N,1
C00005141,VIP,VIP 客户,MODEL,2025-05-01,\N,1
C00005143,VIP,VIP 客户,MODEL,2025-01-12,\N,1
C00005143,ACTIVE_USER,活跃客户,MODEL,2025-01-12,\N,1
C00005144,LOAN_RISK,风险客户,MODEL,2025-05-09,\N,1
C00005144,NEW_CUSTOMER,新客,MODEL,2025-05-09,\N,1
C00005147,LOAN_RISK,风险客户,MODEL,2025-04-25,\N,1
C00005147,ACTIVE_USER,活跃客户,MODEL,2025-04-25,\N,1
C00005148,ACTIVE_USER,活跃客户,MODEL,2025-05-12,\N,1
C00005148,REFERRER,推荐人,MODEL,2025-05-12,\N,1
C00005150,HIGH_QUALITY,优质客户,MODEL,2025-06-14,\N,1
C00005150,VIP,VIP 客户,MODEL,2025-06-14,\N,1
C00005158,HIGH_QUALITY,优质客户,MODEL,2025-05-14,\N,1
C00005158,VIP,VIP 客户,MODEL,2025-05-14,\N,1
C00005160,ACTIVE_USER,活跃客户,MODEL,2025-01-05,\N,1
C00005160,VIP,VIP 客户,MODEL,2025-01-05,\N,1
C00005166,NEW_CUSTOMER,新客,MODEL,2025-01-23,\N,1
C00005169,VIP,VIP 客户,MODEL,2025-02-06,\N,1
C00005169,NEW_CUSTOMER,新客,MODEL,2025-02-06,\N,1
C00005172,HIGH_QUALITY,优质客户,MODEL,2025-05-09,\N,1
C00005173,HIGH_QUALITY,优质客户,MODEL,2025-04-28,\N,1
C00005174,LOAN_RISK,风险客户,MODEL,2025-03-15,\N,1
C00005174,NEW_CUSTOMER,新客,MODEL,2025-03-15,\N,1
C00005175,ACTIVE_USER,活跃客户,MODEL,2025-03-11,\N,1
C00005175,LOAN_RISK,风险客户,MODEL,2025-03-11,\N,1
C00005176,LOAN_RISK,风险客户,MODEL,2025-01-21,\N,1
C00005176,VIP,VIP 客户,MODEL,2025-01-21,\N,1
C00005177,REFERRER,推荐人,MODEL,2025-04-25,\N,1
C00005177,VIP,VIP 客户,MODEL,2025-04-25,\N,1
C00005180,LOAN_RISK,风险客户,MODEL,2025-03-06,\N,1
C00005181,LOAN_RISK,风险客户,MODEL,2025-02-08,\N,1
C00005183,LOAN_RISK,风险客户,MODEL,2025-02-12,\N,1
C00005183,NEW_CUSTOMER,新客,MODEL,2025-02-12,\N,1
C00005184,LOAN_RISK,风险客户,MODEL,2025-02-12,\N,1
C00005184,ACTIVE_USER,活跃客户,MODEL,2025-02-12,\N,1
C00005189,ACTIVE_USER,活跃客户,MODEL,2025-05-26,\N,1
C00005193,REFERRER,推荐人,MODEL,2025-01-09,\N,1
C00005193,VIP,VIP 客户,MODEL,2025-01-09,\N,1
C00005195,VIP,VIP 客户,MODEL,2025-01-23,\N,1
C00005195,LOAN_RISK,风险客户,MODEL,2025-01-23,\N,1
C00005200,NEW_CUSTOMER,新客,MODEL,2025-01-20,\N,1
C00005203,NEW_CUSTOMER,新客,MODEL,2025-01-28,\N,1
C00005203,VIP,VIP 客户,MODEL,2025-01-28,\N,1
C00005207,REFERRER,推荐人,MODEL,2025-03-27,\N,1
C00005207,ACTIVE_USER,活跃客户,MODEL,2025-03-27,\N,1
C00005209,HIGH_QUALITY,优质客户,MODEL,2025-03-24,\N,1
C00005209,NEW_CUSTOMER,新客,MODEL,2025-03-24,\N,1
C00005210,LOAN_RISK,风险客户,MODEL,2025-06-16,\N,1
C00005210,VIP,VIP 客户,MODEL,2025-06-16,\N,1
C00005211,HIGH_QUALITY,优质客户,MODEL,2025-04-28,\N,1
C00005217,VIP,VIP 客户,MODEL,2025-03-28,\N,1
C00005217,LOAN_RISK,风险客户,MODEL,2025-03-28,\N,1
C00005218,HIGH_QUALITY,优质客户,MODEL,2025-02-03,\N,1
C00005221,REFERRER,推荐人,MODEL,2025-02-01,\N,1
C00005222,HIGH_QUALITY,优质客户,MODEL,2025-02-08,\N,1
C00005228,REFERRER,推荐人,MODEL,2025-03-19,\N,1
C00005228,LOAN_RISK,风险客户,MODEL,2025-03-19,\N,1
C00005229,REFERRER,推荐人,MODEL,2025-01-28,\N,1
C00005229,ACTIVE_USER,活跃客户,MODEL,2025-01-28,\N,1
C00005230,REFERRER,推荐人,MODEL,2025-05-17,\N,1
C00005235,HIGH_QUALITY,优质客户,MODEL,2025-02-13,\N,1
C00005235,NEW_CUSTOMER,新客,MODEL,2025-02-13,\N,1
C00005239,HIGH_QUALITY,优质客户,MODEL,2025-02-08,\N,1
C00005240,LOAN_RISK,风险客户,MODEL,2025-05-10,\N,1
C00005240,ACTIVE_USER,活跃客户,MODEL,2025-05-10,\N,1
C00005242,LOAN_RISK,风险客户,MODEL,2025-04-17,\N,1
C00005245,VIP,VIP 客户,MODEL,2025-03-30,\N,1
C00005247,LOAN_RISK,风险客户,MODEL,2025-02-15,\N,1
C00005251,LOAN_RISK,风险客户,MODEL,2025-02-14,\N,1
C00005260,ACTIVE_USER,活跃客户,MODEL,2025-01-30,\N,1
C00005269,ACTIVE_USER,活跃客户,MODEL,2025-01-29,\N,1
C00005269,HIGH_QUALITY,优质客户,MODEL,2025-01-29,\N,1
C00005272,REFERRER,推荐人,MODEL,2025-04-25,\N,1
C00005277,ACTIVE_USER,活跃客户,MODEL,2025-06-08,\N,1
C00005281,REFERRER,推荐人,MODEL,2025-03-12,\N,1
C00005281,ACTIVE_USER,活跃客户,MODEL,2025-03-12,\N,1
C00005290,REFERRER,推荐人,MODEL,2025-02-11,\N,1
C00005290,LOAN_RISK,风险客户,MODEL,2025-02-11,\N,1
C00005295,ACTIVE_USER,活跃客户,MODEL,2025-02-13,\N,1
C00005297,VIP,VIP 客户,MODEL,2025-04-24,\N,1
C00005297,NEW_CUSTOMER,新客,MODEL,2025-04-24,\N,1
C00005302,VIP,VIP 客户,MODEL,2025-04-23,\N,1
C00005302,LOAN_RISK,风险客户,MODEL,2025-04-23,\N,1
C00005311,HIGH_QUALITY,优质客户,MODEL,2025-03-08,\N,1
C00005311,VIP,VIP 客户,MODEL,2025-03-08,\N,1
C00005316,LOAN_RISK,风险客户,MODEL,2025-03-24,\N,1
C00005323,VIP,VIP 客户,MODEL,2025-05-12,\N,1
C00005330,REFERRER,推荐人,MODEL,2025-06-06,\N,1
C00005330,ACTIVE_USER,活跃客户,MODEL,2025-06-06,\N,1
C00005333,REFERRER,推荐人,MODEL,2025-02-08,\N,1
C00005333,VIP,VIP 客户,MODEL,2025-02-08,\N,1
C00005336,NEW_CUSTOMER,新客,MODEL,2025-05-01,\N,1
C00005338,NEW_CUSTOMER,新客,MODEL,2025-02-01,\N,1
C00005341,ACTIVE_USER,活跃客户,MODEL,2025-04-28,\N,1
C00005341,REFERRER,推荐人,MODEL,2025-04-28,\N,1
C00005344,LOAN_RISK,风险客户,MODEL,2025-04-24,\N,1
C00005344,NEW_CUSTOMER,新客,MODEL,2025-04-24,\N,1
C00005345,REFERRER,推荐人,MODEL,2025-02-05,\N,1
C00005345,NEW_CUSTOMER,新客,MODEL,2025-02-05,\N,1
C00005351,NEW_CUSTOMER,新客,MODEL,2025-06-06,\N,1
C00005352,LOAN_RISK,风险客户,MODEL,2025-01-26,\N,1
C00005354,REFERRER,推荐人,MODEL,2025-05-18,\N,1
C00005372,REFERRER,推荐人,MODEL,2025-05-01,\N,1
C00005375,REFERRER,推荐人,MODEL,2025-04-03,\N,1
C00005386,NEW_CUSTOMER,新客,MODEL,2025-01-24,\N,1
C00005390,REFERRER,推荐人,MODEL,2025-01-23,\N,1
C00005396,REFERRER,推荐人,MODEL,2025-04-04,\N,1
C00005396,LOAN_RISK,风险客户,MODEL,2025-04-04,\N,1
C00005397,LOAN_RISK,风险客户,MODEL,2025-04-30,\N,1
C00005397,ACTIVE_USER,活跃客户,MODEL,2025-04-30,\N,1
C00005398,VIP,VIP 客户,MODEL,2025-01-31,\N,1
C00005399,HIGH_QUALITY,优质客户,MODEL,2025-04-30,\N,1
C00005399,ACTIVE_USER,活跃客户,MODEL,2025-04-30,\N,1
C00005412,NEW_CUSTOMER,新客,MODEL,2025-05-28,\N,1
C00005412,VIP,VIP 客户,MODEL,2025-05-28,\N,1
C00005418,NEW_CUSTOMER,新客,MODEL,2025-04-26,\N,1
C00005424,VIP,VIP 客户,MODEL,2025-02-15,\N,1
C00005424,REFERRER,推荐人,MODEL,2025-02-15,\N,1
C00005429,ACTIVE_USER,活跃客户,MODEL,2025-01-14,\N,1
C00005432,HIGH_QUALITY,优质客户,MODEL,2025-02-22,\N,1
C00005433,VIP,VIP 客户,MODEL,2025-01-17,\N,1
C00005433,HIGH_QUALITY,优质客户,MODEL,2025-01-17,\N,1
C00005434,VIP,VIP 客户,MODEL,2025-03-10,\N,1
C00005437,VIP,VIP 客户,MODEL,2025-04-01,\N,1
C00005442,LOAN_RISK,风险客户,MODEL,2025-02-02,\N,1
C00005443,REFERRER,推荐人,MODEL,2025-04-16,\N,1
C00005445,ACTIVE_USER,活跃客户,MODEL,2025-02-14,\N,1
C00005445,HIGH_QUALITY,优质客户,MODEL,2025-02-14,\N,1
C00005446,REFERRER,推荐人,MODEL,2025-01-02,\N,1
C00005446,NEW_CUSTOMER,新客,MODEL,2025-01-02,\N,1
C00005449,LOAN_RISK,风险客户,MODEL,2025-05-28,\N,1
C00005449,REFERRER,推荐人,MODEL,2025-05-28,\N,1
C00005450,ACTIVE_USER,活跃客户,MODEL,2025-05-10,\N,1
C00005451,HIGH_QUALITY,优质客户,MODEL,2025-04-24,\N,1
C00005451,LOAN_RISK,风险客户,MODEL,2025-04-24,\N,1
C00005454,LOAN_RISK,风险客户,MODEL,2025-01-20,\N,1
C00005459,HIGH_QUALITY,优质客户,MODEL,2025-02-04,\N,1
C00005459,NEW_CUSTOMER,新客,MODEL,2025-02-04,\N,1
C00005464,ACTIVE_USER,活跃客户,MODEL,2025-04-14,\N,1
C00005465,REFERRER,推荐人,MODEL,2025-02-03,\N,1
C00005465,ACTIVE_USER,活跃客户,MODEL,2025-02-03,\N,1
C00005466,REFERRER,推荐人,MODEL,2025-02-08,\N,1
C00005477,HIGH_QUALITY,优质客户,MODEL,2025-01-01,\N,1
C00005485,NEW_CUSTOMER,新客,MODEL,2025-02-05,\N,1
C00005487,ACTIVE_USER,活跃客户,MODEL,2025-03-22,\N,1
C00005489,HIGH_QUALITY,优质客户,MODEL,2025-01-04,\N,1
C00005492,REFERRER,推荐人,MODEL,2025-03-08,\N,1
C00005494,REFERRER,推荐人,MODEL,2025-04-06,\N,1
C00005495,NEW_CUSTOMER,新客,MODEL,2025-02-13,\N,1
C00005507,NEW_CUSTOMER,新客,MODEL,2025-03-12,\N,1
C00005507,VIP,VIP 客户,MODEL,2025-03-12,\N,1
C00005509,NEW_CUSTOMER,新客,MODEL,2025-02-02,\N,1
C00005509,HIGH_QUALITY,优质客户,MODEL,2025-02-02,\N,1
C00005510,NEW_CUSTOMER,新客,MODEL,2025-01-22,\N,1
C00005515,VIP,VIP 客户,MODEL,2025-05-10,\N,1
C00005520,HIGH_QUALITY,优质客户,MODEL,2025-04-20,\N,1
C00005520,ACTIVE_USER,活跃客户,MODEL,2025-04-20,\N,1
C00005526,ACTIVE_USER,活跃客户,MODEL,2025-05-16,\N,1
C00005528,REFERRER,推荐人,MODEL,2025-01-30,\N,1
C00005528,HIGH_QUALITY,优质客户,MODEL,2025-01-30,\N,1
C00005531,VIP,VIP 客户,MODEL,2025-03-25,\N,1
C00005531,ACTIVE_USER,活跃客户,MODEL,2025-03-25,\N,1
C00005533,VIP,VIP 客户,MODEL,2025-04-24,\N,1
C00005533,NEW_CUSTOMER,新客,MODEL,2025-04-24,\N,1
C00005537,HIGH_QUALITY,优质客户,MODEL,2025-02-08,\N,1
C00005537,LOAN_RISK,风险客户,MODEL,2025-02-08,\N,1
C00005538,REFERRER,推荐人,MODEL,2025-02-09,\N,1
C00005540,LOAN_RISK,风险客户,MODEL,2025-02-27,\N,1
C00005546,LOAN_RISK,风险客户,MODEL,2025-01-10,\N,1
C00005547,NEW_CUSTOMER,新客,MODEL,2025-01-29,\N,1
C00005547,VIP,VIP 客户,MODEL,2025-01-29,\N,1
C00005548,LOAN_RISK,风险客户,MODEL,2025-01-30,\N,1
C00005548,REFERRER,推荐人,MODEL,2025-01-30,\N,1
C00005549,HIGH_QUALITY,优质客户,MODEL,2025-04-22,\N,1
C00005554,REFERRER,推荐人,MODEL,2025-01-27,\N,1
C00005559,VIP,VIP 客户,MODEL,2025-02-02,\N,1
C00005561,HIGH_QUALITY,优质客户,MODEL,2025-04-04,\N,1
C00005564,LOAN_RISK,风险客户,MODEL,2025-06-01,\N,1
C00005564,REFERRER,推荐人,MODEL,2025-06-01,\N,1
C00005565,VIP,VIP 客户,MODEL,2025-05-05,\N,1
C00005568,VIP,VIP 客户,MODEL,2025-02-15,\N,1
C00005572,VIP,VIP 客户,MODEL,2025-04-10,\N,1
C00005575,VIP,VIP 客户,MODEL,2025-02-06,\N,1
C00005576,REFERRER,推荐人,MODEL,2025-02-04,\N,1
C00005578,REFERRER,推荐人,MODEL,2025-01-18,\N,1
C00005579,LOAN_RISK,风险客户,MODEL,2025-05-14,\N,1
C00005580,ACTIVE_USER,活跃客户,MODEL,2025-05-07,\N,1
C00005580,HIGH_QUALITY,优质客户,MODEL,2025-05-07,\N,1
C00005581,LOAN_RISK,风险客户,MODEL,2025-05-13,\N,1
C00005584,NEW_CUSTOMER,新客,MODEL,2025-02-09,\N,1
C00005584,HIGH_QUALITY,优质客户,MODEL,2025-02-09,\N,1
C00005585,REFERRER,推荐人,MODEL,2025-04-22,\N,1
C00005591,LOAN_RISK,风险客户,MODEL,2025-01-02,\N,1
C00005592,VIP,VIP 客户,MODEL,2025-02-24,\N,1
C00005592,ACTIVE_USER,活跃客户,MODEL,2025-02-24,\N,1
C00005594,NEW_CUSTOMER,新客,MODEL,2025-03-27,\N,1
C00005594,HIGH_QUALITY,优质客户,MODEL,2025-03-27,\N,1
C00005595,VIP,VIP 客户,MODEL,2025-05-14,\N,1
C00005600,NEW_CUSTOMER,新客,MODEL,2025-03-29,\N,1
C00005600,REFERRER,推荐人,MODEL,2025-03-29,\N,1
C00005601,VIP,VIP 客户,MODEL,2025-04-30,\N,1
C00005603,ACTIVE_USER,活跃客户,MODEL,2025-03-19,\N,1
C00005603,VIP,VIP 客户,MODEL,2025-03-19,\N,1
C00005609,VIP,VIP 客户,MODEL,2025-02-03,\N,1
C00005612,VIP,VIP 客户,MODEL,2025-01-19,\N,1
C00005612,ACTIVE_USER,活跃客户,MODEL,2025-01-19,\N,1
C00005616,NEW_CUSTOMER,新客,MODEL,2025-01-25,\N,1
C00005620,LOAN_RISK,风险客户,MODEL,2025-06-03,\N,1
C00005620,REFERRER,推荐人,MODEL,2025-06-03,\N,1
C00005622,NEW_CUSTOMER,新客,MODEL,2025-05-05,\N,1
C00005622,REFERRER,推荐人,MODEL,2025-05-05,\N,1
C00005634,VIP,VIP 客户,MODEL,2025-05-01,\N,1
C00005640,HIGH_QUALITY,优质客户,MODEL,2025-03-26,\N,1
C00005640,VIP,VIP 客户,MODEL,2025-03-26,\N,1
C00005641,LOAN_RISK,风险客户,MODEL,2025-01-22,\N,1
C00005641,ACTIVE_USER,活跃客户,MODEL,2025-01-22,\N,1
C00005645,NEW_CUSTOMER,新客,MODEL,2025-04-25,\N,1
C00005647,HIGH_QUALITY,优质客户,MODEL,2025-01-03,\N,1
C00005648,REFERRER,推荐人,MODEL,2025-04-19,\N,1
C00005648,LOAN_RISK,风险客户,MODEL,2025-04-19,\N,1
C00005653,VIP,VIP 客户,MODEL,2025-01-08,\N,1
C00005659,HIGH_QUALITY,优质客户,MODEL,2025-01-13,\N,1
C00005660,VIP,VIP 客户,MODEL,2025-03-28,\N,1
C00005661,ACTIVE_USER,活跃客户,MODEL,2025-05-08,\N,1
C00005661,NEW_CUSTOMER,新客,MODEL,2025-05-08,\N,1
C00005663,LOAN_RISK,风险客户,MODEL,2025-01-07,\N,1
C00005663,REFERRER,推荐人,MODEL,2025-01-07,\N,1
C00005665,VIP,VIP 客户,MODEL,2025-02-02,\N,1
C00005671,LOAN_RISK,风险客户,MODEL,2025-04-17,\N,1
C00005671,NEW_CUSTOMER,新客,MODEL,2025-04-17,\N,1
C00005683,NEW_CUSTOMER,新客,MODEL,2025-05-28,\N,1
C00005685,VIP,VIP 客户,MODEL,2025-01-21,\N,1
C00005686,ACTIVE_USER,活跃客户,MODEL,2025-02-02,\N,1
C00005686,NEW_CUSTOMER,新客,MODEL,2025-02-02,\N,1
C00005698,NEW_CUSTOMER,新客,MODEL,2025-04-06,\N,1
C00005698,ACTIVE_USER,活跃客户,MODEL,2025-04-06,\N,1
C00005703,NEW_CUSTOMER,新客,MODEL,2025-06-01,\N,1
C00005703,LOAN_RISK,风险客户,MODEL,2025-06-01,\N,1
C00005704,ACTIVE_USER,活跃客户,MODEL,2025-04-18,\N,1
C00005707,LOAN_RISK,风险客户,MODEL,2025-05-12,\N,1
C00005713,ACTIVE_USER,活跃客户,MODEL,2025-06-02,\N,1
C00005713,REFERRER,推荐人,MODEL,2025-06-02,\N,1
C00005714,VIP,VIP 客户,MODEL,2025-02-13,\N,1
C00005716,REFERRER,推荐人,MODEL,2025-04-30,\N,1
C00005716,LOAN_RISK,风险客户,MODEL,2025-04-30,\N,1
C00005719,VIP,VIP 客户,MODEL,2025-03-20,\N,1
C00005720,REFERRER,推荐人,MODEL,2025-02-10,\N,1
