customer_id,device_id,element_id,element_text,page_path,click_time,is_test_data
C00004342,D00004342,btn_apply,确认,/loan/history,2025-05-26 16:19:14,1
C00004342,D00004342,btn_repay,点我,/product/list,2025-06-13 13:12:59,1
C00004342,D00004342,btn_apply,确认,/product/list,2025-06-15 13:16:30,1
C00004343,D00004343,tab_home,确认,/apply,2025-05-15 13:04:46,1
C00004343,D00004343,banner_promo,取消,/loan/repay,2025-05-08 17:40:42,1
C00004343,D00004343,btn_apply,确认,/kyc,2025-05-13 12:22:10,1
C00004343,D00004343,tab_home,取消,/loan/repay,2025-06-11 17:54:01,1
C00004344,D00004344,banner_promo,确认,/apply,2025-06-16 11:42:21,1
C00004344,D00004344,tab_home,确认,/help,2025-03-22 20:07:10,1
C00004344,D00004344,btn_repay,点我,/apply,2025-02-27 00:00:47,1
C00004344,D00004344,tab_home,取消,/profile,2025-02-11 23:23:49,1
C00004344,D00004344,btn_apply,取消,/profile,2025-02-03 10:28:56,1
C00004344,D00004344,tab_product,确认,/help,2025-02-24 10:30:35,1
C00004344,D00004344,tab_product,点我,/loan/history,2025-05-15 12:09:44,1
C00004344,D00004344,banner_promo,确认,/help,2025-05-01 13:28:42,1
C00004345,D00004345,btn_login,确认,/promo/list,2025-06-18 08:30:59,1
C00004346,D00004346,banner_promo,点我,/kyc,2025-04-27 20:16:32,1
C00004346,D00004346,tab_home,确认,/help,2025-06-13 12:44:59,1
C00004346,D00004346,link_help,点我,/product/detail,2025-05-02 21:47:38,1
C00004346,D00004346,btn_repay,确认,/apply,2025-04-20 22:42:13,1
C00004347,D00004347,btn_confirm,确认,/product/detail,2025-06-10 22:44:02,1
C00004347,D00004347,tab_home,确认,/product/list,2025-05-31 09:06:18,1
C00004347,D00004347,btn_confirm,确认,/promo/list,2025-06-04 21:12:51,1
C00004347,D00004347,btn_repay,确认,/apply,2025-05-28 22:49:18,1
C00004347,D00004347,btn_confirm,点我,/help,2025-06-18 22:14:36,1
C00004347,D00004347,link_help,点我,/help,2025-06-14 19:09:17,1
C00004348,D00004348,btn_repay,取消,/profile,2025-05-14 12:01:37,1
C00004348,D00004348,btn_apply,取消,/loan/history,2025-05-17 13:10:36,1
C00004348,D00004348,tab_home,确认,/loan/repay,2025-06-16 02:31:41,1
C00004349,D00004349,btn_apply,确认,/profile,2025-04-25 13:08:56,1
C00004349,D00004349,tab_product,取消,/loan/repay,2025-04-27 20:56:36,1
C00004349,D00004349,btn_confirm,取消,/kyc,2025-04-12 13:02:29,1
C00004349,D00004349,banner_promo,点我,/product/detail,2025-04-18 11:45:58,1
C00004349,D00004349,link_help,点我,/promo/list,2025-05-28 12:53:21,1
C00004349,D00004349,tab_product,点我,/loan/history,2025-04-18 10:01:57,1
C00004350,D00004350,tab_home,确认,/product/list,2025-02-10 15:45:33,1
C00004350,D00004350,btn_confirm,点我,/kyc,2025-05-05 23:35:36,1
C00004350,D00004350,btn_repay,确认,/product/list,2025-02-08 12:03:46,1
C00004350,D00004350,btn_apply,取消,/apply,2025-03-20 19:47:38,1
C00004350,D00004350,btn_confirm,确认,/profile,2025-03-16 20:02:29,1
C00004350,D00004350,link_help,取消,/home,2025-04-17 12:49:11,1
C00004350,D00004350,btn_confirm,取消,/profile,2025-03-11 21:20:41,1
C00004350,D00004350,btn_confirm,取消,/loan/history,2025-02-27 11:32:42,1
C00004350,D00004350,tab_home,确认,/home,2025-02-06 16:11:28,1
C00004351,D00004351,banner_promo,取消,/promo/list,2025-05-24 14:11:31,1
C00004351,D00004351,btn_login,确认,/home,2025-06-26 13:49:30,1
C00004352,D00004352,tab_home,点我,/kyc,2025-03-19 02:51:41,1
C00004352,D00004352,btn_login,点我,/kyc,2025-04-15 00:37:59,1
C00004354,D00004354,btn_login,确认,/product/list,2025-03-09 12:35:10,1
C00004354,D00004354,btn_apply,点我,/loan/repay,2025-05-15 13:40:15,1
C00004354,D00004354,link_help,取消,/product/list,2025-02-23 11:40:40,1
C00004354,D00004354,btn_apply,点我,/loan/repay,2025-02-14 12:05:16,1
C00004355,D00004355,tab_home,确认,/product/detail,2025-04-17 12:56:20,1
C00004355,D00004355,tab_home,点我,/loan/repay,2025-03-10 08:41:12,1
C00004355,D00004355,btn_login,取消,/profile,2025-05-01 16:10:16,1
C00004355,D00004355,btn_apply,确认,/promo/list,2025-04-26 13:34:50,1
C00004355,D00004355,banner_promo,点我,/product/list,2025-02-13 13:18:13,1
C00004355,D00004355,link_help,取消,/promo/list,2025-03-11 21:05:37,1
C00004355,D00004355,btn_confirm,确认,/promo/list,2025-05-04 22:49:47,1
C00004355,D00004355,tab_home,点我,/help,2025-02-21 12:47:16,1
C00004355,D00004355,banner_promo,点我,/loan/repay,2025-02-23 21:55:07,1
C00004356,D00004356,link_help,点我,/promo/list,2025-06-01 22:10:18,1
C00004356,D00004356,tab_home,取消,/product/detail,2025-06-01 22:40:22,1
C00004356,D00004356,tab_product,确认,/loan/history,2025-06-14 16:10:12,1
C00004357,D00004357,banner_promo,点我,/loan/history,2025-05-05 12:13:46,1
C00004357,D00004357,banner_promo,点我,/promo/list,2025-06-08 09:22:13,1
C00004357,D00004357,tab_home,点我,/product/list,2025-04-29 01:07:12,1
C00004357,D00004357,btn_apply,点我,/product/list,2025-05-19 09:43:55,1
C00004357,D00004357,banner_promo,确认,/loan/history,2025-04-28 20:32:32,1
C00004357,D00004357,tab_product,确认,/loan/history,2025-04-30 18:01:55,1
C00004357,D00004357,btn_login,取消,/apply,2025-05-17 20:16:55,1
C00004357,D00004357,btn_repay,取消,/loan/history,2025-05-01 17:02:36,1
C00004358,D00004358,btn_confirm,取消,/promo/list,2025-06-02 21:52:56,1
C00004358,D00004358,btn_login,确认,/profile,2025-06-05 21:42:49,1
C00004358,D00004358,tab_home,确认,/promo/list,2025-06-12 21:34:50,1
C00004358,D00004358,tab_product,点我,/loan/repay,2025-06-17 07:54:49,1
C00004358,D00004358,tab_home,确认,/product/detail,2025-06-18 13:41:56,1
C00004359,D00004359,tab_product,确认,/loan/history,2025-02-28 20:21:43,1
C00004359,D00004359,link_help,取消,/help,2025-05-25 14:02:46,1
C00004359,D00004359,btn_confirm,确认,/profile,2025-02-21 22:22:53,1
C00004359,D00004359,tab_home,点我,/promo/list,2025-03-18 12:42:26,1
C00004360,D00004360,tab_product,点我,/product/list,2025-03-03 22:21:17,1
C00004360,D00004360,btn_login,确认,/kyc,2025-05-23 17:48:34,1
C00004360,D00004360,btn_confirm,点我,/promo/list,2025-04-17 17:44:12,1
C00004360,D00004360,tab_product,点我,/promo/list,2025-03-18 13:57:11,1
C00004360,D00004360,link_help,点我,/product/list,2025-03-27 20:03:48,1
C00004360,D00004360,tab_home,取消,/apply,2025-05-03 19:21:01,1
C00004360,D00004360,tab_home,取消,/profile,2025-04-10 22:15:54,1
C00004360,D00004360,link_help,取消,/profile,2025-04-11 13:13:50,1
C00004360,D00004360,tab_home,点我,/kyc,2025-03-09 21:25:38,1
C00004360,D00004360,btn_apply,确认,/kyc,2025-04-01 20:55:42,1
C00004361,D00004361,btn_login,点我,/product/detail,2025-01-13 13:53:07,1
C00004361,D00004361,banner_promo,确认,/product/list,2025-01-28 17:10:15,1
C00004361,D00004361,link_help,点我,/apply,2025-01-09 01:15:54,1
C00004361,D00004361,link_help,确认,/promo/list,2025-04-21 20:43:12,1
C00004361,D00004361,btn_confirm,确认,/loan/repay,2025-02-13 16:01:08,1
C00004361,D00004361,btn_confirm,确认,/apply,2025-02-12 12:45:38,1
C00004361,D00004361,btn_repay,确认,/promo/list,2025-04-04 20:15:46,1
C00004361,D00004361,banner_promo,取消,/kyc,2025-02-16 15:08:58,1
C00004361,D00004361,btn_login,取消,/promo/list,2025-02-20 11:56:37,1
C00004361,D00004361,btn_confirm,确认,/help,2025-04-08 12:39:21,1
C00004361,D00004361,link_help,点我,/product/list,2025-01-16 09:37:50,1
C00004361,D00004361,btn_confirm,取消,/promo/list,2025-02-22 20:48:07,1
C00004362,D00004362,tab_product,取消,/product/list,2025-03-23 12:35:04,1
C00004362,D00004362,tab_home,点我,/profile,2025-01-27 20:21:25,1
C00004362,D00004362,tab_product,点我,/promo/list,2025-01-21 18:20:28,1
C00004362,D00004362,btn_repay,取消,/profile,2025-03-26 11:34:04,1
C00004362,D00004362,tab_product,点我,/promo/list,2025-03-21 12:12:30,1
C00004362,D00004362,tab_home,取消,/home,2025-05-25 13:40:42,1
C00004362,D00004362,tab_product,点我,/product/list,2025-01-21 22:13:27,1
C00004363,D00004363,link_help,取消,/loan/history,2025-06-26 19:21:45,1
C00004363,D00004363,btn_apply,点我,/home,2025-06-11 12:14:10,1
C00004363,D00004363,tab_product,确认,/kyc,2025-05-22 21:22:01,1
C00004363,D00004363,btn_login,点我,/product/list,2025-04-28 22:13:36,1
C00004363,D00004363,btn_repay,确认,/product/list,2025-06-23 13:59:17,1
C00004363,D00004363,btn_repay,取消,/loan/history,2025-05-06 19:29:44,1
C00004363,D00004363,btn_login,取消,/kyc,2025-06-17 09:51:57,1
C00004364,D00004364,tab_home,取消,/kyc,2025-02-23 13:43:37,1
C00004364,D00004364,tab_home,确认,/profile,2025-05-09 12:42:31,1
C00004364,D00004364,banner_promo,取消,/apply,2025-03-21 22:19:09,1
C00004364,D00004364,btn_confirm,确认,/home,2025-03-30 17:46:04,1
C00004364,D00004364,link_help,点我,/loan/history,2025-03-23 00:24:46,1
C00004364,D00004364,btn_confirm,点我,/loan/repay,2025-03-12 21:13:36,1
C00004364,D00004364,btn_confirm,确认,/kyc,2025-04-10 22:32:26,1
C00004364,D00004364,btn_repay,取消,/profile,2025-03-13 20:39:06,1
C00004364,D00004364,btn_login,确认,/product/list,2025-02-20 15:38:14,1
C00004365,D00004365,btn_apply,点我,/kyc,2025-05-16 12:59:42,1
C00004365,D00004365,link_help,确认,/apply,2025-06-10 12:23:25,1
C00004365,D00004365,btn_confirm,取消,/product/list,2025-05-17 12:54:17,1
C00004365,D00004365,btn_repay,确认,/product/list,2025-06-06 18:25:27,1
C00004365,D00004365,btn_apply,取消,/loan/history,2025-05-18 12:54:37,1
C00004365,D00004365,btn_repay,确认,/product/detail,2025-05-29 19:33:47,1
C00004365,D00004365,btn_confirm,取消,/profile,2025-05-30 10:30:33,1
C00004365,D00004365,btn_login,确认,/product/list,2025-06-14 14:09:48,1
C00004365,D00004365,banner_promo,确认,/profile,2025-05-25 20:14:06,1
C00004366,D00004366,btn_confirm,取消,/promo/list,2025-03-24 14:28:44,1
C00004366,D00004366,tab_home,取消,/promo/list,2025-04-01 21:06:39,1
C00004366,D00004366,link_help,取消,/apply,2025-03-08 11:20:18,1
C00004366,D00004366,tab_product,取消,/loan/repay,2025-04-23 18:55:52,1
C00004366,D00004366,tab_product,点我,/home,2025-03-30 10:40:11,1
C00004368,D00004368,btn_confirm,确认,/promo/list,2025-04-06 21:42:14,1
C00004368,D00004368,btn_repay,确认,/kyc,2025-02-24 21:04:56,1
C00004368,D00004368,btn_repay,确认,/apply,2025-02-04 19:23:27,1
C00004368,D00004368,btn_repay,确认,/product/list,2025-01-16 19:15:56,1
C00004368,D00004368,tab_home,确认,/promo/list,2025-02-12 20:06:44,1
C00004368,D00004368,btn_login,取消,/product/list,2025-03-04 13:13:29,1
C00004368,D00004368,tab_product,确认,/apply,2025-05-19 11:17:36,1
C00004368,D00004368,btn_repay,点我,/home,2025-01-24 22:44:41,1
C00004369,D00004369,btn_apply,点我,/help,2025-03-31 12:03:31,1
C00004369,D00004369,btn_repay,取消,/profile,2025-03-21 13:56:05,1
C00004369,D00004369,link_help,点我,/kyc,2025-05-29 14:51:19,1
C00004369,D00004369,link_help,确认,/home,2025-05-06 01:07:44,1
C00004369,D00004369,tab_product,取消,/profile,2025-04-20 20:28:32,1
C00004369,D00004369,tab_product,点我,/product/list,2025-04-17 20:57:24,1
C00004370,D00004370,btn_login,确认,/loan/history,2025-05-25 10:03:30,1
C00004371,D00004371,btn_apply,取消,/loan/history,2025-04-26 12:09:00,1
C00004371,D00004371,btn_login,点我,/product/detail,2025-04-26 12:04:34,1
C00004371,D00004371,banner_promo,点我,/apply,2025-02-28 22:44:16,1
C00004371,D00004371,btn_repay,确认,/help,2025-03-04 13:45:18,1
C00004371,D00004371,link_help,取消,/kyc,2025-02-21 11:57:08,1
C00004371,D00004371,link_help,点我,/apply,2025-03-17 07:05:28,1
C00004373,D00004373,link_help,点我,/home,2025-03-24 21:22:21,1
C00004373,D00004373,banner_promo,取消,/profile,2025-04-29 22:32:14,1
C00004373,D00004373,btn_apply,取消,/loan/history,2025-04-09 06:40:59,1
C00004373,D00004373,btn_confirm,点我,/apply,2025-03-09 13:13:03,1
C00004373,D00004373,btn_login,取消,/help,2025-03-28 12:57:06,1
C00004374,D00004374,btn_confirm,确认,/profile,2025-02-25 13:50:09,1
C00004374,D00004374,btn_apply,点我,/kyc,2025-02-20 15:50:43,1
C00004374,D00004374,link_help,取消,/kyc,2025-06-11 13:57:01,1
C00004374,D00004374,btn_login,确认,/loan/repay,2025-05-11 12:04:17,1
C00004375,D00004375,btn_confirm,点我,/product/list,2025-02-08 15:51:17,1
C00004375,D00004375,tab_home,点我,/loan/repay,2025-05-02 20:32:39,1
C00004376,D00004376,btn_apply,点我,/product/detail,2025-02-25 20:30:16,1
C00004376,D00004376,link_help,取消,/product/list,2025-03-18 21:05:06,1
C00004376,D00004376,tab_product,取消,/kyc,2025-02-26 21:20:27,1
C00004376,D00004376,link_help,点我,/home,2025-03-12 14:33:35,1
C00004376,D00004376,btn_login,取消,/apply,2025-03-15 12:28:34,1
C00004376,D00004376,btn_apply,点我,/loan/history,2025-03-15 20:51:55,1
C00004376,D00004376,tab_home,取消,/product/detail,2025-03-24 11:26:47,1
C00004376,D00004376,btn_apply,取消,/product/list,2025-04-29 12:12:32,1
C00004376,D00004376,link_help,取消,/home,2025-04-05 21:16:59,1
C00004376,D00004376,link_help,点我,/loan/history,2025-06-22 13:34:18,1
C00004376,D00004376,btn_confirm,点我,/product/detail,2025-02-24 18:31:56,1
C00004376,D00004376,btn_confirm,确认,/loan/repay,2025-02-22 22:39:25,1
C00004376,D00004376,btn_confirm,点我,/loan/history,2025-03-16 21:46:19,1
C00004377,D00004377,tab_product,取消,/product/list,2025-05-14 20:27:59,1
C00004377,D00004377,tab_product,取消,/profile,2025-06-07 20:10:56,1
C00004377,D00004377,btn_confirm,点我,/profile,2025-03-29 21:59:38,1
C00004377,D00004377,link_help,点我,/loan/repay,2025-04-25 22:30:14,1
C00004377,D00004377,tab_home,取消,/loan/history,2025-04-25 12:37:09,1
C00004377,D00004377,btn_confirm,点我,/promo/list,2025-04-19 21:52:15,1
C00004377,D00004377,btn_login,点我,/product/list,2025-05-17 23:07:12,1
C00004377,D00004377,btn_apply,取消,/loan/history,2025-04-05 13:45:37,1
C00004377,D00004377,btn_apply,点我,/kyc,2025-05-11 10:46:21,1
C00004379,D00004379,btn_confirm,取消,/home,2025-06-16 13:09:00,1
C00004379,D00004379,btn_apply,点我,/profile,2025-06-13 09:12:12,1
C00004379,D00004379,tab_product,取消,/loan/repay,2025-06-18 13:29:09,1
C00004379,D00004379,btn_repay,点我,/home,2025-06-23 20:54:23,1
C00004379,D00004379,btn_apply,取消,/profile,2025-06-06 12:14:11,1
C00004379,D00004379,tab_home,点我,/product/list,2025-06-08 14:12:55,1
C00004379,D00004379,btn_login,取消,/help,2025-06-08 22:59:56,1
C00004379,D00004379,banner_promo,点我,/product/detail,2025-06-14 13:04:08,1
C00004380,D00004380,btn_confirm,确认,/product/list,2025-06-02 13:44:36,1
C00004380,D00004380,banner_promo,取消,/product/detail,2025-05-20 21:27:49,1
C00004380,D00004380,link_help,点我,/loan/repay,2025-05-12 17:58:34,1
C00004380,D00004380,tab_product,确认,/product/detail,2025-05-17 20:56:49,1
C00004380,D00004380,tab_home,点我,/promo/list,2025-05-20 12:20:50,1
C00004380,D00004380,banner_promo,确认,/profile,2025-05-09 09:11:06,1
C00004380,D00004380,tab_product,取消,/home,2025-06-02 21:03:38,1
C00004381,D00004381,link_help,确认,/product/list,2025-02-15 06:46:20,1
C00004381,D00004381,btn_apply,取消,/apply,2025-02-13 14:42:59,1
C00004381,D00004381,btn_repay,点我,/help,2025-01-18 11:19:19,1
C00004381,D00004381,btn_login,取消,/home,2025-05-27 21:25:29,1
C00004381,D00004381,btn_login,取消,/home,2025-01-26 20:48:40,1
C00004381,D00004381,btn_apply,点我,/apply,2025-03-20 20:51:58,1
C00004382,D00004382,btn_repay,取消,/product/detail,2025-04-18 12:47:23,1
C00004382,D00004382,tab_home,确认,/product/list,2025-03-31 18:35:52,1
C00004383,D00004383,banner_promo,取消,/home,2025-04-08 20:04:08,1
C00004383,D00004383,btn_repay,点我,/loan/history,2025-03-25 20:46:44,1
C00004383,D00004383,tab_product,取消,/help,2025-04-18 10:11:35,1
C00004383,D00004383,link_help,确认,/help,2025-03-26 20:12:46,1
C00004383,D00004383,btn_repay,取消,/profile,2025-03-07 11:00:04,1
C00004383,D00004383,btn_confirm,点我,/home,2025-04-24 06:16:25,1
C00004384,D00004384,tab_home,点我,/promo/list,2025-03-16 10:12:54,1
C00004384,D00004384,btn_apply,点我,/help,2025-03-26 11:38:38,1
C00004384,D00004384,tab_product,确认,/profile,2025-03-19 13:19:21,1
C00004384,D00004384,tab_product,确认,/loan/history,2025-03-04 12:23:52,1
C00004384,D00004384,banner_promo,点我,/product/list,2025-03-18 18:33:10,1
C00004384,D00004384,btn_apply,取消,/profile,2025-04-04 13:58:42,1
C00004385,D00004385,link_help,确认,/profile,2025-02-10 13:32:50,1
C00004385,D00004385,banner_promo,取消,/product/list,2025-02-04 11:19:50,1
C00004386,D00004386,btn_login,取消,/help,2025-02-17 13:18:35,1
C00004386,D00004386,link_help,点我,/apply,2025-04-01 22:31:26,1
C00004387,D00004387,link_help,点我,/loan/repay,2025-03-08 21:53:19,1
C00004387,D00004387,btn_confirm,确认,/product/detail,2025-02-16 13:43:20,1
C00004387,D00004387,tab_home,取消,/kyc,2025-02-09 13:16:33,1
C00004387,D00004387,btn_confirm,点我,/help,2025-06-24 10:18:20,1
C00004387,D00004387,btn_apply,确认,/home,2025-06-02 19:15:12,1
C00004387,D00004387,link_help,点我,/loan/repay,2025-03-25 17:07:34,1
C00004388,D00004388,btn_confirm,取消,/apply,2025-05-27 06:10:51,1
C00004388,D00004388,btn_repay,点我,/profile,2025-05-18 13:22:03,1
C00004388,D00004388,btn_confirm,确认,/profile,2025-05-02 21:18:00,1
C00004388,D00004388,link_help,点我,/kyc,2025-06-01 12:34:29,1
C00004388,D00004388,btn_apply,确认,/apply,2025-05-21 11:58:33,1
C00004389,D00004389,link_help,点我,/profile,2025-04-22 21:23:47,1
C00004389,D00004389,btn_repay,取消,/product/detail,2025-04-30 10:37:15,1
C00004389,D00004389,btn_login,点我,/profile,2025-02-14 12:48:24,1
C00004389,D00004389,tab_product,取消,/product/detail,2025-04-30 07:29:18,1
C00004389,D00004389,tab_home,点我,/product/detail,2025-03-13 22:50:00,1
C00004389,D00004389,tab_home,点我,/home,2025-03-11 19:17:37,1
C00004389,D00004389,btn_login,取消,/kyc,2025-05-14 06:23:14,1
C00004390,D00004390,btn_apply,确认,/loan/repay,2025-04-29 11:58:25,1
C00004390,D00004390,banner_promo,确认,/product/list,2025-05-14 02:24:26,1
C00004390,D00004390,tab_home,点我,/apply,2025-05-06 13:43:35,1
C00004390,D00004390,btn_confirm,取消,/help,2025-04-28 08:18:51,1
C00004390,D00004390,btn_login,点我,/product/list,2025-05-27 21:54:28,1
C00004390,D00004390,btn_apply,确认,/product/detail,2025-05-08 13:38:31,1
C00004390,D00004390,tab_home,确认,/help,2025-05-02 10:25:57,1
C00004391,D00004391,btn_login,确认,/promo/list,2025-05-30 22:29:16,1
C00004392,D00004392,btn_confirm,点我,/profile,2025-02-11 21:57:31,1
C00004392,D00004392,tab_product,取消,/product/detail,2025-05-20 22:26:31,1
C00004392,D00004392,btn_apply,取消,/promo/list,2025-03-11 12:29:56,1
C00004392,D00004392,btn_apply,点我,/product/detail,2025-02-28 20:46:41,1
C00004392,D00004392,btn_apply,确认,/loan/repay,2025-03-07 12:52:21,1
C00004393,D00004393,btn_repay,取消,/promo/list,2025-06-22 23:06:22,1
C00004393,D00004393,btn_repay,点我,/product/list,2025-06-27 21:01:27,1
C00004393,D00004393,btn_confirm,取消,/product/detail,2025-06-24 18:02:33,1
C00004393,D00004393,btn_confirm,点我,/product/detail,2025-06-19 01:48:02,1
C00004393,D00004393,tab_home,取消,/profile,2025-06-20 22:56:25,1
C00004393,D00004393,tab_product,确认,/loan/history,2025-06-21 12:57:59,1
C00004393,D00004393,btn_login,确认,/home,2025-06-18 12:05:25,1
C00004393,D00004393,link_help,取消,/product/list,2025-06-19 00:14:31,1
C00004393,D00004393,btn_apply,点我,/home,2025-06-23 17:20:17,1
C00004393,D00004393,btn_login,取消,/apply,2025-06-20 11:56:57,1
C00004394,D00004394,tab_home,点我,/loan/history,2025-05-12 07:31:59,1
C00004394,D00004394,btn_confirm,点我,/profile,2025-04-27 22:13:34,1
C00004394,D00004394,btn_apply,确认,/loan/repay,2025-05-13 13:22:21,1
C00004394,D00004394,link_help,取消,/home,2025-04-29 12:17:58,1
C00004394,D00004394,btn_apply,点我,/product/list,2025-05-14 12:13:10,1
C00004394,D00004394,tab_product,取消,/help,2025-05-06 10:14:04,1
C00004394,D00004394,banner_promo,点我,/product/detail,2025-04-27 02:38:47,1
C00004394,D00004394,tab_home,取消,/product/list,2025-04-20 12:25:48,1
C00004394,D00004394,btn_repay,取消,/kyc,2025-05-29 17:49:02,1
C00004394,D00004394,btn_repay,点我,/product/detail,2025-05-05 13:22:08,1
C00004394,D00004394,banner_promo,点我,/loan/history,2025-04-22 07:49:26,1
C00004394,D00004394,link_help,确认,/loan/repay,2025-04-28 21:35:27,1
C00004394,D00004394,btn_repay,确认,/kyc,2025-04-29 12:43:22,1
C00004395,D00004395,tab_product,确认,/help,2025-05-13 00:48:57,1
C00004395,D00004395,btn_repay,取消,/profile,2025-06-04 21:25:08,1
C00004395,D00004395,tab_home,确认,/loan/repay,2025-05-17 13:33:11,1
C00004395,D00004395,btn_apply,确认,/loan/repay,2025-05-16 22:04:03,1
C00004396,D00004396,btn_repay,确认,/product/list,2025-05-11 06:25:29,1
C00004396,D00004396,btn_apply,取消,/loan/repay,2025-02-27 12:41:53,1
C00004397,D00004397,btn_confirm,取消,/promo/list,2025-05-28 20:11:48,1
C00004397,D00004397,btn_login,取消,/promo/list,2025-03-26 19:52:40,1
C00004398,D00004398,btn_confirm,取消,/profile,2025-04-03 12:29:51,1
C00004398,D00004398,tab_product,点我,/apply,2025-02-02 17:08:11,1
C00004399,D00004399,tab_home,确认,/product/detail,2025-01-19 10:47:52,1
C00004399,D00004399,btn_apply,点我,/loan/history,2025-02-19 13:56:35,1
C00004399,D00004399,banner_promo,点我,/product/list,2025-01-10 20:56:32,1
C00004399,D00004399,tab_product,取消,/profile,2025-03-16 15:37:51,1
C00004400,D00004400,banner_promo,确认,/promo/list,2025-03-06 02:34:03,1
C00004400,D00004400,link_help,确认,/help,2025-03-22 15:35:41,1
C00004400,D00004400,btn_confirm,取消,/promo/list,2025-05-06 13:57:25,1
C00004400,D00004400,btn_repay,取消,/profile,2025-04-20 12:58:41,1
C00004401,D00004401,tab_product,点我,/product/list,2025-03-02 12:50:37,1
C00004402,D00004402,btn_confirm,取消,/home,2025-02-20 07:19:18,1
C00004402,D00004402,btn_confirm,点我,/promo/list,2025-03-02 16:16:49,1
C00004402,D00004402,link_help,确认,/profile,2025-02-26 16:36:34,1
C00004402,D00004402,link_help,取消,/product/detail,2025-02-16 13:40:38,1
C00004402,D00004402,btn_repay,确认,/loan/repay,2025-03-12 17:48:32,1
C00004403,D00004403,btn_login,点我,/product/list,2025-06-18 19:19:28,1
C00004403,D00004403,link_help,确认,/apply,2025-06-18 22:23:32,1
C00004403,D00004403,banner_promo,取消,/loan/history,2025-06-20 14:16:18,1
C00004403,D00004403,btn_login,取消,/home,2025-06-20 09:28:28,1
C00004403,D00004403,banner_promo,取消,/apply,2025-06-24 21:45:55,1
C00004404,D00004404,banner_promo,点我,/profile,2025-06-01 17:10:24,1
C00004404,D00004404,link_help,点我,/kyc,2025-05-03 11:39:32,1
C00004404,D00004404,btn_repay,确认,/loan/repay,2025-04-10 13:06:51,1
C00004405,D00004405,btn_confirm,取消,/product/detail,2025-06-04 22:17:01,1
C00004405,D00004405,btn_repay,取消,/kyc,2025-04-29 01:38:45,1
C00004405,D00004405,btn_apply,点我,/loan/history,2025-04-26 19:24:47,1
C00004405,D00004405,btn_login,确认,/product/detail,2025-05-17 12:48:06,1
C00004405,D00004405,btn_login,点我,/apply,2025-04-28 18:03:03,1
C00004407,D00004407,tab_home,点我,/apply,2025-05-12 22:57:50,1
C00004407,D00004407,banner_promo,取消,/home,2025-03-26 23:13:52,1
C00004407,D00004407,btn_login,点我,/home,2025-04-19 09:08:03,1
C00004407,D00004407,btn_repay,取消,/loan/history,2025-05-05 17:57:50,1
C00004407,D00004407,tab_home,取消,/promo/list,2025-03-20 12:31:28,1
C00004407,D00004407,btn_apply,取消,/promo/list,2025-03-29 06:29:02,1
C00004407,D00004407,btn_login,确认,/promo/list,2025-04-01 21:35:26,1
C00004407,D00004407,btn_confirm,取消,/profile,2025-06-15 17:33:57,1
C00004407,D00004407,banner_promo,取消,/kyc,2025-06-05 00:20:22,1
C00004407,D00004407,tab_home,确认,/loan/history,2025-06-03 20:12:07,1
C00004407,D00004407,btn_repay,取消,/product/list,2025-03-26 22:51:34,1
C00004408,D00004408,btn_login,取消,/product/detail,2025-02-16 17:41:33,1
C00004408,D00004408,link_help,确认,/product/list,2025-03-31 12:55:36,1
C00004408,D00004408,tab_home,点我,/kyc,2025-02-05 15:24:03,1
C00004409,D00004409,tab_home,点我,/loan/history,2025-05-09 13:36:06,1
C00004409,D00004409,btn_login,确认,/loan/repay,2025-04-15 22:37:03,1
C00004409,D00004409,link_help,取消,/kyc,2025-05-31 11:45:54,1
C00004409,D00004409,link_help,取消,/apply,2025-05-10 12:54:38,1
C00004409,D00004409,btn_confirm,取消,/loan/history,2025-03-12 21:24:40,1
C00004410,D00004410,link_help,确认,/help,2025-03-01 21:55:56,1
C00004410,D00004410,btn_apply,点我,/home,2025-05-14 12:46:28,1
C00004410,D00004410,tab_home,点我,/promo/list,2025-03-12 10:33:17,1
C00004410,D00004410,btn_apply,取消,/promo/list,2025-05-12 21:32:25,1
C00004410,D00004410,btn_confirm,取消,/apply,2025-04-20 22:41:06,1
C00004410,D00004410,btn_apply,确认,/promo/list,2025-03-12 13:03:16,1
C00004410,D00004410,tab_product,确认,/loan/history,2025-01-20 23:19:28,1
C00004410,D00004410,tab_home,点我,/product/list,2025-05-11 13:37:08,1
C00004410,D00004410,btn_login,点我,/product/list,2025-01-25 20:26:40,1
C00004411,D00004411,banner_promo,确认,/apply,2025-02-12 21:36:50,1
C00004411,D00004411,tab_home,点我,/product/list,2025-03-28 22:05:40,1
C00004411,D00004411,tab_product,确认,/help,2025-05-04 09:38:15,1
C00004411,D00004411,banner_promo,点我,/apply,2025-02-18 12:28:08,1
C00004411,D00004411,btn_apply,确认,/product/list,2025-04-19 20:50:02,1
C00004411,D00004411,tab_product,取消,/help,2025-05-19 06:02:44,1
C00004411,D00004411,btn_apply,取消,/help,2025-03-04 09:20:01,1
C00004411,D00004411,tab_product,取消,/help,2025-04-15 11:14:14,1
C00004411,D00004411,tab_home,点我,/kyc,2025-04-15 13:07:16,1
C00004411,D00004411,btn_repay,确认,/help,2025-02-23 20:39:30,1
C00004411,D00004411,btn_confirm,点我,/profile,2025-05-19 21:45:13,1
