biz_date,loan_id,fee_type,amount,is_test_data
2025-05-18,LN20250418000022,SERVICE_FEE,123.56,1
2025-03-11,LN20250209000026,SERVICE_FEE,465.49,1
2025-04-05,LN20250306000045,SERVICE_FEE,150.00,1
2025-03-20,LN20250218000030,SERVICE_FEE,80.00,1
2025-04-08,LN20250309000037,SERVICE_FEE,47.69,1
2025-06-23,LN20250524000027,SERVICE_FEE,50.00,1
2025-06-05,LN20250506000016,SERVICE_FEE,5.00,1
2025-05-05,LN20250405000022,SERVICE_FEE,513.98,1
2025-03-29,LN20250227000040,SERVICE_FEE,200.00,1
2025-03-12,LN20250210000024,SERVICE_FEE,169.61,1
2025-05-24,LN20250424000023,SERVICE_FEE,283.03,1
2025-05-21,LN20250421000021,SERVICE_FEE,300.00,1
2025-04-03,LN20250304000047,SERVICE_FEE,20.00,1
2025-05-09,LN20250409000023,SERVICE_FEE,112.75,1
2025-05-24,LN20250424000024,SERVICE_FEE,80.00,1
2025-05-20,LN20250420000022,SERVICE_FEE,400.00,1
2025-06-22,LN20250523000030,SERVICE_FEE,247.14,1
2025-03-28,LN20250226000037,SERVICE_FEE,86.01,1
2025-04-27,LN20250328000027,SERVICE_FEE,734.27,1
2025-04-14,LN20250315000024,SERVICE_FEE,500.00,1
2025-05-07,LN20250407000022,SERVICE_FEE,240.00,1
2025-05-19,LN20250419000022,SERVICE_FEE,240.00,1
2025-03-26,LN20250224000047,SERVICE_FEE,10.00,1
2025-03-13,LN20250211000029,SERVICE_FEE,40.00,1
2025-05-19,LN20250419000023,SERVICE_FEE,160.00,1
2025-03-23,LN20250221000041,SERVICE_FEE,143.65,1
2025-03-23,LN20250221000042,SERVICE_FEE,50.00,1
2025-03-24,LN20250222000038,SERVICE_FEE,400.00,1
2025-04-01,LN20250302000029,SERVICE_FEE,400.00,1
2025-02-17,LN20250118000012,SERVICE_FEE,92.06,1
2025-06-14,LN20250515000030,SERVICE_FEE,50.00,1
2025-03-02,LN20250131000022,SERVICE_FEE,664.42,1
2025-03-20,LN20250218000031,SERVICE_FEE,107.53,1
2025-05-15,LN20250415000022,SERVICE_FEE,80.00,1
2025-05-16,LN20250416000018,SERVICE_FEE,400.00,1
2025-04-25,LN20250326000028,SERVICE_FEE,100.00,1
2025-05-17,LN20250417000021,SERVICE_FEE,160.00,1
2025-04-07,LN20250308000045,SERVICE_FEE,48.93,1
2025-03-27,LN20250225000033,SERVICE_FEE,160.00,1
2025-05-17,LN20250417000022,SERVICE_FEE,150.00,1
2025-04-15,LN20250316000029,SERVICE_FEE,300.00,1
2025-05-16,LN20250416000019,SERVICE_FEE,14.63,1
2025-04-07,LN20250308000046,SERVICE_FEE,71.00,1
2025-04-18,LN20250319000029,SERVICE_FEE,220.42,1
2025-05-09,LN20250409000024,SERVICE_FEE,450.00,1
2025-05-06,LN20250406000020,SERVICE_FEE,801.62,1
2025-04-06,LN20250307000051,SERVICE_FEE,100.00,1
2025-05-01,LN20250401000018,SERVICE_FEE,5.00,1
2025-06-08,LN20250509000014,SERVICE_FEE,427.30,1
2025-06-21,LN20250522000027,SERVICE_FEE,25.00,1
2025-06-07,LN20250508000027,SERVICE_FEE,300.60,1
2025-05-16,LN20250416000020,SERVICE_FEE,160.00,1
2025-05-04,LN20250404000032,SERVICE_FEE,75.00,1
2025-06-15,LN20250516000025,SERVICE_FEE,260.19,1
2025-04-15,LN20250316000030,SERVICE_FEE,274.96,1
2025-06-07,LN20250508000028,SERVICE_FEE,900.00,1
2025-05-03,LN20250403000021,SERVICE_FEE,866.21,1
2025-05-13,LN20250413000018,SERVICE_FEE,200.00,1
2025-03-25,LN20250223000041,SERVICE_FEE,40.00,1
2025-05-06,LN20250406000021,SERVICE_FEE,826.43,1
2025-03-24,LN20250222000039,SERVICE_FEE,200.00,1
2025-05-24,LN20250424000025,SERVICE_FEE,40.00,1
2025-06-20,LN20250521000026,SERVICE_FEE,91.84,1
2025-05-06,LN20250406000022,SERVICE_FEE,150.00,1
2025-03-04,LN20250202000018,SERVICE_FEE,40.00,1
2025-02-17,LN20250118000013,SERVICE_FEE,100.00,1
2025-03-09,LN20250207000031,SERVICE_FEE,300.00,1
2025-03-30,LN20250228000042,SERVICE_FEE,19.04,1
2025-05-01,LN20250401000019,SERVICE_FEE,40.00,1
2025-05-02,LN20250402000028,SERVICE_FEE,400.00,1
2025-04-30,LN20250331000031,SERVICE_FEE,99.92,1
2025-04-10,LN20250311000037,SERVICE_FEE,567.05,1
2025-05-06,LN20250406000023,SERVICE_FEE,160.00,1
2025-05-09,LN20250409000025,SERVICE_FEE,73.62,1
2025-06-28,LN20250529000027,SERVICE_FEE,551.32,1
2025-03-28,LN20250226000038,SERVICE_FEE,82.41,1
2025-04-07,LN20250308000047,SERVICE_FEE,455.63,1
2025-03-25,LN20250223000042,SERVICE_FEE,836.74,1
2025-02-15,LN20250116000005,SERVICE_FEE,955.30,1
2025-03-04,LN20250202000019,SERVICE_FEE,500.00,1
2025-04-03,LN20250304000048,SERVICE_FEE,20.00,1
2025-04-05,LN20250306000046,SERVICE_FEE,586.95,1
2025-04-22,LN20250323000022,SERVICE_FEE,40.00,1
2025-06-15,LN20250516000026,SERVICE_FEE,2103.31,1
2025-04-16,LN20250317000045,SERVICE_FEE,156.18,1
2025-05-01,LN20250401000020,SERVICE_FEE,200.00,1
2025-05-25,LN20250425000016,SERVICE_FEE,442.39,1
2025-05-26,LN20250426000016,SERVICE_FEE,36.36,1
2025-04-01,LN20250302000030,SERVICE_FEE,40.00,1
2025-04-05,LN20250306000047,SERVICE_FEE,160.00,1
2025-04-28,LN20250329000022,SERVICE_FEE,10.00,1
2025-05-01,LN20250401000021,SERVICE_FEE,40.00,1
2025-03-18,LN20250216000028,SERVICE_FEE,50.00,1
2025-04-07,LN20250308000048,SERVICE_FEE,300.00,1
2025-04-16,LN20250317000046,SERVICE_FEE,100.00,1
2025-06-17,LN20250518000023,SERVICE_FEE,20.00,1
2025-05-04,LN20250404000033,SERVICE_FEE,947.74,1
2025-05-29,LN20250429000020,SERVICE_FEE,178.87,1
2025-02-23,LN20250124000013,SERVICE_FEE,600.00,1
2025-02-19,LN20250120000009,SERVICE_FEE,100.00,1
2025-03-22,LN20250220000043,SERVICE_FEE,300.00,1
2025-02-18,LN20250119000002,SERVICE_FEE,300.00,1
2025-03-08,LN20250206000027,SERVICE_FEE,529.29,1
2025-04-16,LN20250317000047,SERVICE_FEE,300.00,1
2025-06-21,LN20250522000028,SERVICE_FEE,100.00,1
2025-02-18,LN20250119000003,SERVICE_FEE,520.53,1
2025-03-09,LN20250207000032,SERVICE_FEE,25.00,1
2025-04-03,LN20250304000049,SERVICE_FEE,200.00,1
2025-04-18,LN20250319000030,SERVICE_FEE,74.92,1
2025-06-16,LN20250517000032,SERVICE_FEE,19.08,1
2025-03-25,LN20250223000043,SERVICE_FEE,75.00,1
2025-03-30,LN20250228000043,SERVICE_FEE,20.00,1
2025-03-04,LN20250202000020,SERVICE_FEE,40.00,1
2025-03-29,LN20250227000041,SERVICE_FEE,600.00,1
2025-04-22,LN20250323000023,SERVICE_FEE,471.10,1
2025-04-19,LN20250320000033,SERVICE_FEE,50.00,1
2025-03-19,LN20250217000036,SERVICE_FEE,16.94,1
2025-03-30,LN20250228000044,SERVICE_FEE,226.11,1
2025-06-14,LN20250515000031,SERVICE_FEE,50.00,1
2025-06-15,LN20250516000027,SERVICE_FEE,50.00,1
2025-05-26,LN20250426000017,SERVICE_FEE,186.22,1
2025-04-26,LN20250327000034,SERVICE_FEE,115.07,1
2025-03-02,LN20250131000023,SERVICE_FEE,150.00,1
2025-03-04,LN20250202000021,SERVICE_FEE,168.37,1
2025-03-16,LN20250214000044,SERVICE_FEE,224.21,1
2025-02-22,LN20250123000009,SERVICE_FEE,855.63,1
2025-06-24,LN20250525000021,SERVICE_FEE,153.50,1
2025-03-14,LN20250212000039,SERVICE_FEE,10.00,1
2025-04-05,LN20250306000048,SERVICE_FEE,465.30,1
2025-06-08,LN20250509000015,SERVICE_FEE,200.00,1
2025-05-05,LN20250405000023,SERVICE_FEE,100.00,1
2025-04-15,LN20250316000031,SERVICE_FEE,20.00,1
2025-04-05,LN20250306000049,SERVICE_FEE,200.00,1
2025-06-23,LN20250524000028,SERVICE_FEE,100.00,1
2025-04-04,LN20250305000030,SERVICE_FEE,26.95,1
2025-03-26,LN20250224000048,SERVICE_FEE,80.00,1
2025-04-28,LN20250329000023,SERVICE_FEE,271.96,1
2025-02-17,LN20250118000014,SERVICE_FEE,57.03,1
2025-06-13,LN20250514000022,SERVICE_FEE,20.00,1
2025-03-06,LN20250204000024,SERVICE_FEE,400.00,1
2025-05-12,LN20250412000018,SERVICE_FEE,421.68,1
2025-05-12,LN20250412000019,SERVICE_FEE,140.43,1
2025-06-07,LN20250508000029,SERVICE_FEE,400.00,1
2025-04-09,LN20250310000042,SERVICE_FEE,36.35,1
2025-03-26,LN20250224000049,SERVICE_FEE,10.00,1
2025-06-22,LN20250523000031,SERVICE_FEE,100.00,1
2025-04-02,LN20250303000035,SERVICE_FEE,272.82,1
2025-03-05,LN20250203000020,SERVICE_FEE,600.00,1
2025-04-01,LN20250302000031,SERVICE_FEE,171.82,1
2025-02-28,LN20250129000018,SERVICE_FEE,332.04,1
2025-03-08,LN20250206000028,SERVICE_FEE,10.00,1
2025-06-19,LN20250520000016,SERVICE_FEE,25.00,1
2025-06-26,LN20250527000028,SERVICE_FEE,150.00,1
2025-04-12,LN20250313000050,SERVICE_FEE,100.00,1
2025-04-06,LN20250307000052,SERVICE_FEE,300.00,1
2025-04-20,LN20250321000034,SERVICE_FEE,200.00,1
2025-04-28,LN20250329000024,SERVICE_FEE,300.00,1
2025-04-17,LN20250318000027,SERVICE_FEE,400.00,1
2025-03-30,LN20250228000045,SERVICE_FEE,20.00,1
2025-05-07,LN20250407000023,SERVICE_FEE,100.00,1
2025-06-14,LN20250515000032,SERVICE_FEE,160.00,1
2025-05-13,LN20250413000019,SERVICE_FEE,75.00,1
2025-05-22,LN20250422000019,SERVICE_FEE,229.75,1
2025-04-24,LN20250325000020,SERVICE_FEE,75.00,1
2025-05-25,LN20250425000017,SERVICE_FEE,25.00,1
2025-04-28,LN20250329000025,SERVICE_FEE,448.75,1
2025-05-13,LN20250413000020,SERVICE_FEE,75.14,1
2025-04-19,LN20250320000034,SERVICE_FEE,200.00,1
2025-04-08,LN20250309000038,SERVICE_FEE,40.00,1
2025-03-31,LN20250301000045,SERVICE_FEE,25.00,1
2025-02-28,LN20250129000019,SERVICE_FEE,57.93,1
2025-03-10,LN20250208000023,SERVICE_FEE,25.00,1
2025-05-19,LN20250419000024,SERVICE_FEE,295.26,1
2025-04-18,LN20250319000031,SERVICE_FEE,78.72,1
2025-03-07,LN20250205000025,SERVICE_FEE,106.61,1
2025-03-02,LN20250131000024,SERVICE_FEE,40.00,1
2025-03-19,LN20250217000037,SERVICE_FEE,38.99,1
2025-06-28,LN20250529000028,SERVICE_FEE,150.00,1
2025-04-24,LN20250325000021,SERVICE_FEE,7.16,1
2025-05-17,LN20250417000023,SERVICE_FEE,946.27,1
2025-04-27,LN20250328000028,SERVICE_FEE,293.30,1
2025-04-07,LN20250308000049,SERVICE_FEE,598.89,1
2025-06-07,LN20250508000030,SERVICE_FEE,200.00,1
2025-06-02,LN20250503000018,SERVICE_FEE,60.00,1
2025-03-17,LN20250215000046,SERVICE_FEE,150.00,1
2025-03-24,LN20250222000040,SERVICE_FEE,56.78,1
2025-03-01,LN20250130000017,SERVICE_FEE,500.00,1
2025-03-01,LN20250130000018,SERVICE_FEE,50.00,1
2025-06-28,LN20250529000029,SERVICE_FEE,500.00,1
2025-05-08,LN20250408000017,SERVICE_FEE,240.00,1
2025-05-16,LN20250416000021,SERVICE_FEE,892.18,1
2025-05-08,LN20250408000018,SERVICE_FEE,92.42,1
2025-05-27,LN20250427000018,SERVICE_FEE,294.53,1
2025-05-06,LN20250406000024,SERVICE_FEE,300.00,1
2025-04-27,LN20250328000029,SERVICE_FEE,20.00,1
2025-03-22,LN20250220000044,SERVICE_FEE,18.32,1
2025-06-12,LN20250513000020,SERVICE_FEE,300.00,1
2025-03-12,LN20250210000025,SERVICE_FEE,84.58,1
2025-03-23,LN20250221000043,SERVICE_FEE,60.00,1
2025-02-26,LN20250127000017,SERVICE_FEE,15.51,1
2025-03-28,LN20250226000039,SERVICE_FEE,972.33,1
2025-03-25,LN20250223000044,SERVICE_FEE,100.00,1
2025-06-30,LN20250531000023,SERVICE_FEE,200.00,1
2025-06-15,LN20250516000028,SERVICE_FEE,100.00,1
2025-06-17,LN20250518000024,SERVICE_FEE,200.00,1
2025-05-28,LN20250428000022,SERVICE_FEE,151.50,1
2025-03-24,LN20250222000041,SERVICE_FEE,608.15,1
2025-06-26,LN20250527000029,SERVICE_FEE,300.00,1
2025-03-03,LN20250201000024,SERVICE_FEE,160.00,1
2025-03-03,LN20250201000025,SERVICE_FEE,509.48,1
2025-03-28,LN20250226000040,SERVICE_FEE,40.00,1
2025-03-30,LN20250228000046,SERVICE_FEE,80.00,1
2025-03-17,LN20250215000047,SERVICE_FEE,160.00,1
2025-03-10,LN20250208000024,SERVICE_FEE,250.41,1
2025-03-08,LN20250206000029,SERVICE_FEE,150.00,1
2025-06-01,LN20250502000017,SERVICE_FEE,123.71,1
2025-02-24,LN20250125000015,SERVICE_FEE,847.15,1
2025-03-05,LN20250203000021,SERVICE_FEE,397.59,1
2025-03-05,LN20250203000022,SERVICE_FEE,10.00,1
2025-04-03,LN20250304000050,SERVICE_FEE,50.00,1
2025-04-25,LN20250326000029,SERVICE_FEE,80.00,1
2025-04-10,LN20250311000038,SERVICE_FEE,548.07,1
2025-03-15,LN20250213000047,SERVICE_FEE,862.05,1
2025-04-24,LN20250325000022,SERVICE_FEE,40.00,1
2025-04-04,LN20250305000031,SERVICE_FEE,600.00,1
2025-04-10,LN20250311000039,SERVICE_FEE,278.47,1
2025-04-19,LN20250320000035,SERVICE_FEE,140.63,1
2025-04-01,LN20250302000032,SERVICE_FEE,450.00,1
2025-06-07,LN20250508000031,SERVICE_FEE,40.00,1
2025-05-27,LN20250427000019,SERVICE_FEE,600.00,1
2025-04-21,LN20250322000030,SERVICE_FEE,138.89,1
2025-05-02,LN20250402000029,SERVICE_FEE,200.00,1
2025-04-13,LN20250314000039,SERVICE_FEE,10.00,1
2025-03-05,LN20250203000023,SERVICE_FEE,216.43,1
2025-05-05,LN20250405000024,SERVICE_FEE,612.85,1
2025-04-13,LN20250314000040,SERVICE_FEE,505.16,1
2025-05-05,LN20250405000025,SERVICE_FEE,538.01,1
2025-06-11,LN20250512000024,SERVICE_FEE,200.00,1
2025-03-08,LN20250206000030,SERVICE_FEE,40.00,1
2025-03-26,LN20250224000050,SERVICE_FEE,300.00,1
2025-04-13,LN20250314000041,SERVICE_FEE,321.73,1
2025-04-15,LN20250316000032,SERVICE_FEE,160.00,1
2025-03-02,LN20250131000025,SERVICE_FEE,8.93,1
2025-03-12,LN20250210000026,SERVICE_FEE,400.00,1
2025-05-13,LN20250413000021,SERVICE_FEE,718.58,1
2025-02-12,LN20250113000004,SERVICE_FEE,170.37,1
2025-04-13,LN20250314000042,SERVICE_FEE,5.00,1
2025-03-25,LN20250223000045,SERVICE_FEE,100.00,1
2025-04-15,LN20250316000033,SERVICE_FEE,582.73,1
2025-06-29,LN20250530000029,SERVICE_FEE,125.05,1
2025-03-20,LN20250218000032,SERVICE_FEE,123.25,1
2025-04-10,LN20250311000040,SERVICE_FEE,400.00,1
2025-05-30,LN20250430000020,SERVICE_FEE,50.00,1
2025-06-30,LN20250531000024,SERVICE_FEE,37.63,1
2025-04-17,LN20250318000028,SERVICE_FEE,38.17,1
2025-04-26,LN20250327000035,SERVICE_FEE,110.58,1
2025-04-10,LN20250311000041,SERVICE_FEE,300.00,1
2025-04-07,LN20250308000050,SERVICE_FEE,851.16,1
2025-05-23,LN20250423000012,SERVICE_FEE,80.00,1
2025-06-08,LN20250509000016,SERVICE_FEE,10.00,1
2025-06-06,LN20250507000033,SERVICE_FEE,482.69,1
2025-06-13,LN20250514000023,SERVICE_FEE,400.00,1
2025-06-01,LN20250502000018,SERVICE_FEE,10.00,1
2025-05-08,LN20250408000019,SERVICE_FEE,20.00,1
2025-06-26,LN20250527000030,SERVICE_FEE,57.43,1
2025-06-05,LN20250506000017,SERVICE_FEE,224.63,1
2025-05-21,LN20250421000022,SERVICE_FEE,5.00,1
2025-04-18,LN20250319000032,SERVICE_FEE,100.00,1
2025-02-09,LN20250110000001,SERVICE_FEE,189.79,1
2025-04-06,LN20250307000053,SERVICE_FEE,46.81,1
2025-06-08,LN20250509000017,SERVICE_FEE,39.04,1
2025-06-13,LN20250514000024,SERVICE_FEE,439.74,1
2025-06-23,LN20250524000029,SERVICE_FEE,33.25,1
2025-06-24,LN20250525000022,SERVICE_FEE,240.00,1
2025-05-11,LN20250411000020,SERVICE_FEE,160.00,1
2025-05-19,LN20250419000025,SERVICE_FEE,75.00,1
2025-03-06,LN20250204000025,SERVICE_FEE,300.00,1
2025-03-04,LN20250202000022,SERVICE_FEE,7.63,1
2025-05-17,LN20250417000024,SERVICE_FEE,40.00,1
2025-05-14,LN20250414000019,SERVICE_FEE,20.00,1
2025-03-15,LN20250213000048,SERVICE_FEE,19.93,1
2025-03-02,LN20250131000026,SERVICE_FEE,300.00,1
2025-03-28,LN20250226000041,SERVICE_FEE,20.00,1
2025-03-24,LN20250222000042,SERVICE_FEE,100.00,1
2025-04-09,LN20250310000043,SERVICE_FEE,100.00,1
2025-03-20,LN20250218000033,SERVICE_FEE,35.22,1
2025-06-06,LN20250507000034,SERVICE_FEE,40.00,1
2025-06-15,LN20250516000029,SERVICE_FEE,279.31,1
2025-05-11,LN20250411000021,SERVICE_FEE,67.84,1
2025-04-04,LN20250305000032,SERVICE_FEE,266.92,1
2025-06-14,LN20250515000033,SERVICE_FEE,832.27,1
2025-05-14,LN20250414000020,SERVICE_FEE,300.00,1
2025-04-21,LN20250322000031,SERVICE_FEE,47.31,1
2025-05-13,LN20250413000022,SERVICE_FEE,17.70,1
2025-05-16,LN20250416000022,SERVICE_FEE,293.97,1
2025-05-27,LN20250427000020,SERVICE_FEE,80.00,1
2025-05-09,LN20250409000026,SERVICE_FEE,154.11,1
2025-05-29,LN20250429000021,SERVICE_FEE,20.00,1
2025-02-23,LN20250124000014,SERVICE_FEE,12.66,1
2025-04-02,LN20250303000036,SERVICE_FEE,20.00,1
2025-03-26,LN20250224000051,SERVICE_FEE,20.00,1
2025-06-19,LN20250520000017,SERVICE_FEE,191.89,1
2025-04-03,LN20250304000051,SERVICE_FEE,600.00,1
2025-06-05,LN20250506000018,SERVICE_FEE,150.00,1
2025-06-01,LN20250502000019,SERVICE_FEE,546.41,1
2025-04-14,LN20250315000025,SERVICE_FEE,100.00,1
2025-06-29,LN20250530000030,SERVICE_FEE,5.00,1
2025-05-18,LN20250418000023,SERVICE_FEE,446.90,1
2025-05-16,LN20250416000023,SERVICE_FEE,300.00,1
2025-05-28,LN20250428000023,SERVICE_FEE,160.00,1
2025-03-24,LN20250222000043,SERVICE_FEE,200.00,1
2025-05-02,LN20250402000030,SERVICE_FEE,171.70,1
2025-05-11,LN20250411000022,SERVICE_FEE,30.00,1
2025-06-16,LN20250517000033,SERVICE_FEE,400.00,1
2025-05-28,LN20250428000024,SERVICE_FEE,100.00,1
2025-06-04,LN20250505000016,SERVICE_FEE,20.00,1
2025-05-05,LN20250405000026,SERVICE_FEE,50.00,1
2025-06-13,LN20250514000025,SERVICE_FEE,328.51,1
2025-05-13,LN20250413000023,SERVICE_FEE,138.57,1
2025-04-30,LN20250331000032,SERVICE_FEE,48.96,1
2025-06-05,LN20250506000019,SERVICE_FEE,200.00,1
2025-05-02,LN20250402000031,SERVICE_FEE,600.00,1
2025-05-18,LN20250418000024,SERVICE_FEE,36.36,1
2025-04-11,LN20250312000046,SERVICE_FEE,287.30,1
2025-05-10,LN20250410000010,SERVICE_FEE,400.00,1
2025-05-27,LN20250427000021,SERVICE_FEE,50.00,1
2025-04-13,LN20250314000043,SERVICE_FEE,504.67,1
2025-05-13,LN20250413000024,SERVICE_FEE,80.00,1
2025-05-03,LN20250403000022,SERVICE_FEE,44.55,1
2025-04-10,LN20250311000042,SERVICE_FEE,66.79,1
2025-03-20,LN20250218000034,SERVICE_FEE,400.00,1
2025-04-13,LN20250314000044,SERVICE_FEE,300.00,1
2025-04-19,LN20250320000036,SERVICE_FEE,150.00,1
2025-04-05,LN20250306000050,SERVICE_FEE,600.00,1
2025-03-14,LN20250212000040,SERVICE_FEE,20.00,1
2025-04-19,LN20250320000037,SERVICE_FEE,75.00,1
2025-03-05,LN20250203000024,SERVICE_FEE,250.00,1
2025-03-05,LN20250203000025,SERVICE_FEE,45.21,1
2025-03-28,LN20250226000042,SERVICE_FEE,600.00,1
2025-03-24,LN20250222000044,SERVICE_FEE,40.00,1
2025-06-28,LN20250529000030,SERVICE_FEE,150.00,1
2025-06-30,LN20250531000025,SERVICE_FEE,162.94,1
2025-06-15,LN20250516000030,SERVICE_FEE,20.00,1
2025-06-25,LN20250526000033,SERVICE_FEE,100.00,1
2025-06-14,LN20250515000034,SERVICE_FEE,300.00,1
2025-06-27,LN20250528000019,SERVICE_FEE,211.97,1
2025-06-04,LN20250505000017,SERVICE_FEE,40.00,1
2025-05-16,LN20250416000024,SERVICE_FEE,75.00,1
2025-03-24,LN20250222000045,SERVICE_FEE,153.68,1
2025-06-27,LN20250528000020,SERVICE_FEE,50.00,1
2025-04-29,LN20250330000022,SERVICE_FEE,16.12,1
2025-04-03,LN20250304000052,SERVICE_FEE,7.75,1
2025-03-18,LN20250216000029,SERVICE_FEE,118.41,1
2025-04-20,LN20250321000035,SERVICE_FEE,200.00,1
2025-03-11,LN20250209000027,SERVICE_FEE,40.00,1
2025-04-13,LN20250314000045,SERVICE_FEE,235.28,1
2025-03-13,LN20250211000030,SERVICE_FEE,33.25,1
2025-03-09,LN20250207000033,SERVICE_FEE,50.00,1
2025-05-18,LN20250418000025,SERVICE_FEE,20.00,1
2025-06-10,LN20250511000031,SERVICE_FEE,100.00,1
2025-06-06,LN20250507000035,SERVICE_FEE,631.20,1
2025-04-14,LN20250315000026,SERVICE_FEE,160.00,1
2025-06-14,LN20250515000035,SERVICE_FEE,400.00,1
2025-06-21,LN20250522000029,SERVICE_FEE,50.00,1
2025-06-06,LN20250507000036,SERVICE_FEE,200.00,1
2025-03-30,LN20250228000047,SERVICE_FEE,28.40,1
2025-05-28,LN20250428000025,SERVICE_FEE,250.00,1
2025-03-23,LN20250221000044,SERVICE_FEE,40.00,1
2025-05-27,LN20250427000022,SERVICE_FEE,129.13,1
2025-03-28,LN20250226000043,SERVICE_FEE,40.00,1
2025-05-03,LN20250403000023,SERVICE_FEE,766.27,1
2025-03-22,LN20250220000045,SERVICE_FEE,400.00,1
2025-04-02,LN20250303000037,SERVICE_FEE,20.00,1
2025-03-23,LN20250221000045,SERVICE_FEE,25.00,1
2025-03-21,LN20250219000035,SERVICE_FEE,60.00,1
2025-03-30,LN20250228000048,SERVICE_FEE,40.00,1
2025-03-02,LN20250131000027,SERVICE_FEE,37.77,1
2025-06-01,LN20250502000020,SERVICE_FEE,160.00,1
2025-06-20,LN20250521000027,SERVICE_FEE,106.88,1
2025-04-01,LN20250302000033,SERVICE_FEE,25.00,1
2025-03-08,LN20250206000031,SERVICE_FEE,100.00,1
2025-03-17,LN20250215000048,SERVICE_FEE,197.36,1
2025-04-01,LN20250302000034,SERVICE_FEE,210.73,1
2025-06-24,LN20250525000023,SERVICE_FEE,287.51,1
2025-06-28,LN20250529000031,SERVICE_FEE,494.83,1
2025-04-14,LN20250315000027,SERVICE_FEE,6.41,1
2025-04-07,LN20250308000051,SERVICE_FEE,50.00,1
2025-06-30,LN20250531000026,SERVICE_FEE,404.71,1
2025-03-20,LN20250218000035,SERVICE_FEE,10.00,1
2025-04-22,LN20250323000024,SERVICE_FEE,894.97,1
2025-04-13,LN20250314000046,SERVICE_FEE,10.00,1
2025-03-04,LN20250202000023,SERVICE_FEE,210.68,1
2025-05-04,LN20250404000034,SERVICE_FEE,300.00,1
2025-03-14,LN20250212000041,SERVICE_FEE,50.00,1
2025-03-31,LN20250301000046,SERVICE_FEE,160.79,1
2025-03-18,LN20250216000030,SERVICE_FEE,19.29,1
2025-04-12,LN20250313000051,SERVICE_FEE,20.00,1
2025-06-12,LN20250513000021,SERVICE_FEE,200.00,1
2025-04-05,LN20250306000051,SERVICE_FEE,275.99,1
2025-03-18,LN20250216000031,SERVICE_FEE,40.00,1
2025-05-16,LN20250416000025,SERVICE_FEE,250.00,1
2025-05-14,LN20250414000021,SERVICE_FEE,191.48,1
2025-05-25,LN20250425000018,SERVICE_FEE,60.00,1
2025-04-17,LN20250318000029,SERVICE_FEE,80.00,1
2025-04-14,LN20250315000028,SERVICE_FEE,85.39,1
2025-03-17,LN20250215000049,SERVICE_FEE,753.02,1
2025-03-26,LN20250224000052,SERVICE_FEE,100.00,1
2025-03-06,LN20250204000026,SERVICE_FEE,534.50,1
2025-02-14,LN20250115000005,SERVICE_FEE,160.00,1
2025-03-12,LN20250210000027,SERVICE_FEE,10.00,1
2025-02-20,LN20250121000012,SERVICE_FEE,300.00,1
2025-03-22,LN20250220000046,SERVICE_FEE,20.00,1
2025-06-12,LN20250513000022,SERVICE_FEE,600.00,1
2025-06-05,LN20250506000020,SERVICE_FEE,8.56,1
2025-05-07,LN20250407000024,SERVICE_FEE,10.00,1
2025-05-09,LN20250409000027,SERVICE_FEE,220.12,1
2025-03-13,LN20250211000031,SERVICE_FEE,40.00,1
2025-05-11,LN20250411000023,SERVICE_FEE,127.60,1
2025-04-30,LN20250331000033,SERVICE_FEE,20.00,1
2025-04-06,LN20250307000054,SERVICE_FEE,394.15,1
2025-04-19,LN20250320000038,SERVICE_FEE,40.00,1
2025-05-10,LN20250410000011,SERVICE_FEE,100.00,1
2025-05-17,LN20250417000025,SERVICE_FEE,500.00,1
2025-05-25,LN20250425000019,SERVICE_FEE,160.00,1
2025-02-20,LN20250121000013,SERVICE_FEE,79.07,1
2025-06-04,LN20250505000018,SERVICE_FEE,787.62,1
2025-05-20,LN20250420000023,SERVICE_FEE,40.89,1
2025-05-01,LN20250401000022,SERVICE_FEE,97.43,1
2025-05-05,LN20250405000027,SERVICE_FEE,100.00,1
2025-06-03,LN20250504000022,SERVICE_FEE,40.00,1
2025-03-08,LN20250206000032,SERVICE_FEE,100.00,1
2025-04-08,LN20250309000039,SERVICE_FEE,100.00,1
2025-04-21,LN20250322000032,SERVICE_FEE,701.72,1
2025-04-10,LN20250311000043,SERVICE_FEE,150.00,1
2025-05-17,LN20250417000026,SERVICE_FEE,50.00,1
2025-05-04,LN20250404000035,SERVICE_FEE,872.02,1
2025-06-08,LN20250509000018,SERVICE_FEE,150.00,1
2025-04-07,LN20250308000052,SERVICE_FEE,150.00,1
2025-03-31,LN20250301000047,SERVICE_FEE,300.00,1
2025-03-26,LN20250224000053,SERVICE_FEE,20.00,1
2025-05-25,LN20250425000020,SERVICE_FEE,216.76,1
2025-03-15,LN20250213000049,SERVICE_FEE,223.10,1
2025-06-29,LN20250530000031,SERVICE_FEE,9.44,1
2025-06-11,LN20250512000025,SERVICE_FEE,20.00,1
2025-05-31,LN20250501000022,SERVICE_FEE,10.00,1
2025-06-16,LN20250517000034,SERVICE_FEE,193.25,1
2025-04-15,LN20250316000034,SERVICE_FEE,200.00,1
2025-03-14,LN20250212000042,SERVICE_FEE,798.76,1
2025-03-07,LN20250205000026,SERVICE_FEE,20.00,1
2025-05-25,LN20250425000021,SERVICE_FEE,160.00,1
