biz_date,loan_id,amount,is_test_data
2025-02-14,LN20250115000003,66.67,1
2025-03-16,LN20250115000003,61.51,1
2025-04-15,LN20250115000003,56.28,1
2025-05-15,LN20250115000003,50.98,1
2025-06-14,LN20250115000003,45.61,1
2025-03-26,LN20250224000039,242.26,1
2025-04-25,LN20250224000039,224.03,1
2025-05-25,LN20250224000039,205.46,1
2025-06-24,LN20250224000039,186.55,1
2025-06-13,LN20250514000015,113.33,1
2025-04-13,LN20250314000029,83.91,1
2025-05-13,LN20250314000029,77.26,1
2025-06-12,LN20250314000029,70.56,1
2025-05-02,LN20250402000022,100.00,1
2025-06-01,LN20250402000022,83.85,1
2025-05-18,LN20250418000017,611.81,1
2025-06-17,LN20250418000017,564.67,1
2025-05-03,LN20250403000016,494.71,1
2025-06-02,LN20250403000016,415.79,1
2025-04-19,LN20250320000023,225.00,1
2025-05-19,LN20250320000023,151.11,1
2025-06-18,LN20250320000023,76.12,1
2025-04-30,LN20250331000022,113.33,1
2025-05-30,LN20250331000022,104.60,1
2025-06-29,LN20250331000022,95.75,1
2025-04-13,LN20250314000030,31.67,1
2025-05-13,LN20250314000030,29.25,1
2025-06-12,LN20250314000030,26.79,1
2025-04-15,LN20250316000026,175.00,1
2025-05-15,LN20250316000026,147.08,1
2025-06-14,LN20250316000026,118.68,1
2025-06-07,LN20250508000025,125.00,1
2025-03-27,LN20250225000025,111.14,1
2025-04-26,LN20250225000025,108.97,1
2025-05-26,LN20250225000025,106.75,1
2025-06-25,LN20250225000025,104.50,1
2025-06-23,LN20250524000021,16.67,1
2025-05-22,LN20250422000017,206.12,1
2025-06-21,LN20250422000017,173.10,1
2025-05-20,LN20250420000015,108.97,1
2025-06-19,LN20250420000015,103.84,1
2025-03-27,LN20250225000026,216.67,1
2025-04-26,LN20250225000026,205.70,1
2025-05-26,LN20250225000026,194.62,1
2025-06-25,LN20250225000026,183.41,1
2025-04-01,LN20250302000026,677.13,1
2025-05-01,LN20250302000026,643.84,1
2025-05-31,LN20250302000026,610.08,1
2025-06-30,LN20250302000026,575.84,1
2025-05-03,LN20250403000017,38.33,1
2025-06-02,LN20250403000017,37.06,1
2025-04-17,LN20250318000022,95.83,1
2025-05-17,LN20250318000022,92.65,1
2025-06-16,LN20250318000022,89.41,1
2025-03-15,LN20250213000038,450.55,1
2025-04-14,LN20250213000038,378.38,1
2025-05-14,LN20250213000038,305.06,1
2025-06-13,LN20250213000038,230.58,1
2025-03-22,LN20250220000031,162.50,1
2025-04-21,LN20250220000031,108.92,1
2025-05-21,LN20250220000031,54.75,1
2025-02-20,LN20250121000007,15.83,1
2025-03-22,LN20250121000007,14.62,1
2025-04-21,LN20250121000007,13.40,1
2025-05-21,LN20250121000007,12.15,1
2025-06-20,LN20250121000007,10.88,1
2025-03-15,LN20250213000039,40.00,1
2025-04-14,LN20250213000039,26.93,1
2025-05-14,LN20250213000039,13.60,1
2025-03-13,LN20250211000023,21.27,1
2025-04-12,LN20250211000023,20.85,1
2025-05-12,LN20250211000023,20.43,1
2025-06-11,LN20250211000023,20.00,1
2025-05-03,LN20250403000018,87.50,1
2025-06-02,LN20250403000018,85.73,1
2025-06-28,LN20250529000022,566.10,1
2025-06-11,LN20250512000020,382.18,1
2025-04-07,LN20250308000034,13.33,1
2025-05-07,LN20250308000034,12.67,1
2025-06-06,LN20250308000034,12.00,1
2025-02-28,LN20250129000013,686.94,1
2025-03-30,LN20250129000013,662.71,1
2025-04-29,LN20250129000013,638.13,1
2025-05-29,LN20250129000013,613.21,1
2025-06-28,LN20250129000013,587.93,1
2025-05-01,LN20250401000012,38.33,1
2025-05-31,LN20250401000012,37.58,1
2025-06-30,LN20250401000012,36.82,1
2025-04-01,LN20250302000027,9.17,1
2025-05-01,LN20250302000027,6.14,1
2025-05-31,LN20250302000027,3.08,1
2025-03-17,LN20250215000038,250.00,1
2025-04-16,LN20250215000038,168.04,1
2025-05-16,LN20250215000038,84.71,1
2025-06-16,LN20250517000029,350.00,1
2025-04-30,LN20250331000023,65.97,1
2025-05-30,LN20250331000023,63.60,1
2025-06-29,LN20250331000023,61.19,1
2025-03-12,LN20250210000021,40.00,1
2025-04-11,LN20250210000021,38.69,1
2025-05-11,LN20250210000021,37.34,1
2025-06-10,LN20250210000021,35.98,1
2025-03-28,LN20250226000029,164.44,1
2025-04-27,LN20250226000029,156.65,1
2025-05-27,LN20250226000029,148.71,1
2025-06-26,LN20250226000029,140.63,1
2025-03-06,LN20250204000020,85.00,1
2025-04-05,LN20250204000020,83.37,1
2025-05-05,LN20250204000020,81.70,1
2025-06-04,LN20250204000020,80.00,1
2025-05-11,LN20250411000017,233.33,1
2025-06-10,LN20250411000017,215.11,1
2025-05-23,LN20250423000011,172.47,1
2025-06-22,LN20250423000011,166.68,1
2025-04-20,LN20250321000029,140.00,1
2025-05-20,LN20250321000029,94.14,1
2025-06-19,LN20250321000029,47.48,1
2025-05-04,LN20250404000026,140.40,1
2025-06-03,LN20250404000026,135.69,1
2025-03-05,LN20250203000018,21.67,1
2025-04-04,LN20250203000018,19.97,1
2025-05-04,LN20250203000018,18.25,1
2025-06-03,LN20250203000018,16.51,1
2025-03-06,LN20250204000021,73.33,1
2025-04-05,LN20250204000021,70.59,1
2025-05-05,LN20250204000021,67.82,1
2025-06-04,LN20250204000021,65.02,1
2025-02-24,LN20250125000011,381.92,1
2025-03-26,LN20250125000011,362.31,1
2025-04-25,LN20250125000011,342.52,1
2025-05-25,LN20250125000011,322.54,1
2025-06-24,LN20250125000011,302.39,1
2025-05-04,LN20250404000027,408.55,1
2025-06-03,LN20250404000027,400.04,1
2025-04-13,LN20250314000031,13.33,1
2025-05-13,LN20250314000031,13.04,1
2025-06-12,LN20250314000031,12.75,1
2025-03-05,LN20250203000019,33.33,1
2025-04-04,LN20250203000019,31.73,1
2025-05-04,LN20250203000019,30.10,1
2025-06-03,LN20250203000019,28.44,1
2025-03-30,LN20250228000034,99.67,1
2025-04-29,LN20250228000034,96.01,1
2025-05-29,LN20250228000034,92.31,1
2025-06-28,LN20250228000034,88.57,1
2025-03-11,LN20250209000022,131.90,1
2025-04-10,LN20250209000022,110.94,1
2025-05-10,LN20250209000022,89.59,1
2025-06-09,LN20250209000022,67.83,1
2025-03-08,LN20250206000024,300.00,1
2025-04-07,LN20250206000024,293.04,1
2025-05-07,LN20250206000024,286.00,1
2025-06-06,LN20250206000024,278.90,1
2025-03-15,LN20250213000040,35.00,1
2025-04-14,LN20250213000040,32.35,1
2025-05-14,LN20250213000040,29.66,1
2025-06-13,LN20250213000040,26.92,1
2025-03-21,LN20250219000029,72.49,1
2025-04-20,LN20250219000029,71.09,1
2025-05-20,LN20250219000029,69.67,1
2025-06-19,LN20250219000029,68.22,1
2025-04-03,LN20250304000038,576.55,1
2025-05-03,LN20250304000038,563.77,1
2025-06-02,LN20250304000038,550.83,1
2025-03-19,LN20250217000028,138.40,1
2025-04-18,LN20250217000028,135.65,1
2025-05-18,LN20250217000028,132.85,1
2025-06-17,LN20250217000028,130.00,1
2025-05-28,LN20250428000016,279.25,1
2025-06-27,LN20250428000016,265.22,1
2025-04-30,LN20250331000024,250.00,1
2025-05-30,LN20250331000024,237.98,1
2025-06-29,LN20250331000024,225.75,1
2025-06-05,LN20250506000011,255.31,1
2025-05-05,LN20250405000017,11.12,1
2025-06-04,LN20250405000017,10.88,1
2025-03-28,LN20250226000030,45.83,1
2025-04-27,LN20250226000030,38.37,1
2025-05-27,LN20250226000030,30.83,1
2025-06-26,LN20250226000030,23.23,1
2025-06-08,LN20250509000012,200.00,1
2025-06-10,LN20250511000027,8.40,1
2025-06-14,LN20250515000023,12.92,1
2025-06-25,LN20250526000029,650.26,1
2025-04-14,LN20250315000017,14.17,1
2025-05-14,LN20250315000017,9.51,1
2025-06-13,LN20250315000017,4.79,1
2025-06-01,LN20250502000014,199.52,1
2025-04-18,LN20250319000023,41.67,1
2025-05-18,LN20250319000023,39.51,1
2025-06-17,LN20250319000023,37.34,1
2025-03-16,LN20250214000039,325.00,1
2025-04-15,LN20250214000039,272.28,1
2025-05-15,LN20250214000039,218.99,1
2025-06-14,LN20250214000039,165.13,1
2025-04-12,LN20250313000039,14.17,1
2025-05-12,LN20250313000039,9.51,1
2025-06-11,LN20250313000039,4.79,1
2025-04-09,LN20250310000033,400.15,1
2025-05-09,LN20250310000033,369.75,1
2025-06-08,LN20250310000033,338.85,1
2025-04-24,LN20250325000015,513.65,1
2025-05-24,LN20250325000015,489.12,1
2025-06-23,LN20250325000015,464.17,1
2025-04-09,LN20250310000034,174.13,1
2025-05-09,LN20250310000034,161.03,1
2025-06-08,LN20250310000034,147.68,1
2025-04-09,LN20250310000035,23.33,1
2025-05-09,LN20250310000035,22.16,1
2025-06-08,LN20250310000035,20.97,1
2025-06-05,LN20250506000012,212.50,1
2025-04-06,LN20250307000042,62.50,1
2025-05-06,LN20250307000042,57.64,1
2025-06-05,LN20250307000042,52.72,1
2025-04-09,LN20250310000036,100.00,1
2025-05-09,LN20250310000036,96.40,1
2025-06-08,LN20250310000036,92.76,1
2025-06-04,LN20250505000014,375.00,1
2025-04-30,LN20250331000025,325.00,1
2025-05-30,LN20250331000025,313.07,1
2025-06-29,LN20250331000025,301.01,1
2025-05-16,LN20250416000013,83.33,1
2025-06-15,LN20250416000013,79.33,1
2025-04-11,LN20250312000038,736.71,1
2025-05-11,LN20250312000038,494.79,1
2025-06-10,LN20250312000038,249.24,1
2025-02-27,LN20250128000013,238.48,1
2025-03-29,LN20250128000013,230.15,1
2025-04-28,LN20250128000013,221.70,1
2025-05-28,LN20250128000013,213.11,1
2025-06-27,LN20250128000013,204.41,1
2025-02-21,LN20250122000009,358.23,1
2025-03-23,LN20250122000009,340.49,1
2025-04-22,LN20250122000009,322.51,1
2025-05-22,LN20250122000009,304.30,1
2025-06-21,LN20250122000009,285.84,1
2025-02-28,LN20250129000014,140.00,1
2025-03-30,LN20250129000014,117.67,1
2025-04-29,LN20250129000014,94.94,1
2025-05-29,LN20250129000014,71.82,1
2025-06-28,LN20250129000014,48.29,1
2025-04-23,LN20250324000023,23.33,1
2025-05-23,LN20250324000023,22.81,1
2025-06-22,LN20250324000023,22.28,1
2025-06-30,LN20250531000018,14.17,1
2025-05-21,LN20250421000019,368.16,1
2025-06-20,LN20250421000019,340.32,1
2025-05-22,LN20250422000018,212.50,1
2025-06-21,LN20250422000018,207.93,1
2025-05-24,LN20250424000015,539.69,1
2025-06-23,LN20250424000015,498.11,1
2025-03-11,LN20250209000023,557.22,1
2025-04-10,LN20250209000023,544.68,1
2025-05-10,LN20250209000023,531.99,1
2025-06-09,LN20250209000023,519.15,1
2025-06-20,LN20250521000022,431.82,1
2025-05-16,LN20250416000014,225.00,1
2025-06-15,LN20250416000014,207.75,1
2025-05-25,LN20250425000012,425.82,1
2025-06-24,LN20250425000012,286.33,1
2025-06-11,LN20250512000021,262.50,1
2025-03-20,LN20250218000027,25.74,1
2025-04-19,LN20250218000027,17.29,1
2025-05-19,LN20250218000027,8.71,1
2025-03-14,LN20250212000034,162.45,1
2025-04-13,LN20250212000034,108.84,1
2025-05-13,LN20250212000034,54.69,1
2025-02-26,LN20250127000013,100.00,1
2025-03-28,LN20250127000013,96.40,1
2025-04-27,LN20250127000013,92.76,1
2025-05-27,LN20250127000013,89.07,1
2025-06-26,LN20250127000013,85.33,1
2025-02-14,LN20250115000004,121.08,1
2025-03-16,LN20250115000004,115.25,1
2025-04-15,LN20250115000004,109.33,1
2025-05-15,LN20250115000004,103.31,1
2025-06-14,LN20250115000004,97.19,1
2025-02-27,LN20250128000014,250.00,1
2025-03-29,LN20250128000014,241.44,1
2025-04-28,LN20250128000014,232.74,1
2025-05-28,LN20250128000014,223.90,1
2025-06-27,LN20250128000014,214.91,1
2025-03-18,LN20250216000025,108.33,1
2025-04-17,LN20250216000025,104.36,1
2025-05-17,LN20250216000025,100.34,1
2025-06-16,LN20250216000025,96.27,1
2025-05-14,LN20250414000012,617.31,1
2025-06-13,LN20250414000012,603.84,1
2025-03-17,LN20250215000039,17.50,1
2025-04-16,LN20250215000039,11.77,1
2025-05-16,LN20250215000039,5.93,1
2025-06-30,LN20250531000019,83.33,1
2025-06-24,LN20250525000019,525.59,1
2025-04-20,LN20250321000030,325.00,1
2025-05-20,LN20250321000030,308.55,1
2025-06-19,LN20250321000030,291.92,1
2025-04-17,LN20250318000023,30.00,1
2025-05-17,LN20250318000023,25.18,1
2025-06-16,LN20250318000023,20.30,1
2025-06-29,LN20250530000024,187.50,1
2025-06-19,LN20250520000012,162.50,1
2025-05-14,LN20250414000013,350.00,1
2025-06-13,LN20250414000013,322.66,1
2025-04-07,LN20250308000035,133.33,1
2025-05-07,LN20250308000035,128.58,1
2025-06-06,LN20250308000035,123.77,1
2025-05-27,LN20250427000014,394.17,1
2025-06-26,LN20250427000014,364.08,1
2025-05-20,LN20250420000016,9.17,1
2025-06-19,LN20250420000016,8.82,1
2025-03-17,LN20250215000040,95.83,1
2025-04-16,LN20250215000040,93.96,1
2025-05-16,LN20250215000040,92.05,1
2025-06-15,LN20250215000040,90.11,1
2025-05-28,LN20250428000017,79.90,1
2025-06-27,LN20250428000017,77.11,1
2025-06-14,LN20250515000024,552.94,1
2025-06-21,LN20250522000023,105.25,1
2025-06-29,LN20250530000025,93.84,1
2025-06-10,LN20250511000028,83.33,1
2025-06-09,LN20250510000017,38.85,1
2025-05-20,LN20250420000017,12.50,1
2025-06-19,LN20250420000017,12.22,1
2025-05-17,LN20250417000018,95.83,1
2025-06-16,LN20250417000018,91.32,1
2025-03-06,LN20250204000022,316.67,1
2025-04-05,LN20250204000022,310.07,1
2025-05-05,LN20250204000022,303.37,1
2025-06-04,LN20250204000022,296.57,1
2025-02-26,LN20250127000014,233.33,1
2025-03-28,LN20250127000014,215.11,1
2025-04-27,LN20250127000014,196.66,1
2025-05-27,LN20250127000014,178.01,1
2025-06-26,LN20250127000014,159.13,1
2025-03-07,LN20250205000023,250.00,1
2025-04-06,LN20250205000023,244.88,1
2025-05-06,LN20250205000023,239.67,1
2025-06-05,LN20250205000023,234.37,1
2025-03-22,LN20250220000032,38.33,1
2025-04-21,LN20250220000032,32.24,1
2025-05-21,LN20250220000032,26.04,1
2025-06-20,LN20250220000032,19.71,1
2025-06-06,LN20250507000028,350.00,1
2025-06-29,LN20250530000026,1035.79,1
2025-04-08,LN20250309000031,391.01,1
2025-05-08,LN20250309000031,263.04,1
2025-06-07,LN20250309000031,132.71,1
2025-05-02,LN20250402000023,629.02,1
2025-06-01,LN20250402000023,580.56,1
2025-05-01,LN20250401000013,262.50,1
2025-05-31,LN20250401000013,220.63,1
2025-06-30,LN20250401000013,178.02,1
2025-04-07,LN20250308000036,11.67,1
2025-05-07,LN20250308000036,9.78,1
2025-06-06,LN20250308000036,7.87,1
2025-04-08,LN20250309000032,478.72,1
2025-05-08,LN20250309000032,462.50,1
2025-06-07,LN20250309000032,446.00,1
2025-05-27,LN20250427000015,368.24,1
2025-06-26,LN20250427000015,355.64,1
2025-03-27,LN20250225000027,181.98,1
2025-04-26,LN20250225000027,175.87,1
2025-05-26,LN20250225000027,169.66,1
2025-06-25,LN20250225000027,163.33,1
2025-06-22,LN20250523000023,373.35,1
2025-05-01,LN20250401000014,175.00,1
2025-05-31,LN20250401000014,171.06,1
2025-06-30,LN20250401000014,167.08,1
2025-06-04,LN20250505000015,150.00,1
2025-06-16,LN20250517000030,13.60,1
2025-05-13,LN20250413000016,11.67,1
2025-06-12,LN20250413000016,7.82,1
2025-05-17,LN20250417000019,611.04,1
2025-06-16,LN20250417000019,580.78,1
2025-06-06,LN20250507000029,153.33,1
2025-06-05,LN20250506000013,140.00,1
2025-06-03,LN20250504000018,71.42,1
2025-05-30,LN20250430000017,140.00,1
2025-06-29,LN20250430000017,129.41,1
2025-05-25,LN20250425000013,467.41,1
2025-06-24,LN20250425000013,393.01,1
2025-04-14,LN20250315000018,447.89,1
2025-05-14,LN20250315000018,300.93,1
2025-06-13,LN20250315000018,151.65,1
2025-02-20,LN20250121000008,166.67,1
2025-03-22,LN20250121000008,140.02,1
2025-04-21,LN20250121000008,112.94,1
2025-05-21,LN20250121000008,85.40,1
2025-06-20,LN20250121000008,57.40,1
2025-04-19,LN20250320000024,78.82,1
2025-05-19,LN20250320000024,75.14,1
2025-06-18,LN20250320000024,71.39,1
2025-02-26,LN20250127000015,79.17,1
2025-03-28,LN20250127000015,66.48,1
2025-04-27,LN20250127000015,53.60,1
2025-05-27,LN20250127000015,40.52,1
2025-06-26,LN20250127000015,27.22,1
2025-04-04,LN20250305000024,26.67,1
2025-05-04,LN20250305000024,17.90,1
2025-06-03,LN20250305000024,9.01,1
2025-04-02,LN20250303000031,100.00,1
2025-05-02,LN20250303000031,67.08,1
2025-06-01,LN20250303000031,33.75,1
2025-03-23,LN20250221000037,532.43,1
2025-04-22,LN20250221000037,513.07,1
2025-05-22,LN20250221000037,493.50,1
2025-06-21,LN20250221000037,473.69,1
2025-03-30,LN20250228000035,8.33,1
2025-04-29,LN20250228000035,8.02,1
2025-05-29,LN20250228000035,7.70,1
2025-06-28,LN20250228000035,7.38,1
2025-06-30,LN20250531000020,485.60,1
2025-05-20,LN20250420000018,133.33,1
2025-06-19,LN20250420000018,126.73,1
2025-06-07,LN20250508000026,535.60,1
2025-05-17,LN20250417000020,126.67,1
2025-06-16,LN20250417000020,85.11,1
2025-06-12,LN20250513000018,516.96,1
2025-03-29,LN20250227000036,458.85,1
2025-04-28,LN20250227000036,449.14,1
2025-05-28,LN20250227000036,439.29,1
2025-06-27,LN20250227000036,429.29,1
2025-04-13,LN20250314000032,275.00,1
2025-05-13,LN20250314000032,260.88,1
2025-06-12,LN20250314000032,246.63,1
2025-04-04,LN20250305000025,430.62,1
2025-05-04,LN20250305000025,289.68,1
2025-06-03,LN20250305000025,146.16,1
2025-03-17,LN20250215000041,200.00,1
2025-04-16,LN20250215000041,192.87,1
2025-05-16,LN20250215000041,185.65,1
2025-06-15,LN20250215000041,178.34,1
2025-05-28,LN20250428000018,212.50,1
2025-06-27,LN20250428000018,205.00,1
2025-06-13,LN20250514000016,141.67,1
2025-03-17,LN20250215000042,366.67,1
2025-04-16,LN20250215000042,246.66,1
2025-05-16,LN20250215000042,124.45,1
2025-04-06,LN20250307000043,164.86,1
2025-05-06,LN20250307000043,159.44,1
2025-06-05,LN20250307000043,153.91,1
2025-06-15,LN20250516000021,36.68,1
2025-02-21,LN20250122000010,63.92,1
2025-03-23,LN20250122000010,59.09,1
2025-04-22,LN20250122000010,54.17,1
2025-05-22,LN20250122000010,49.17,1
2025-06-21,LN20250122000010,44.08,1
2025-06-25,LN20250526000030,9.46,1
2025-05-18,LN20250418000018,300.00,1
2025-06-17,LN20250418000018,277.00,1
2025-02-16,LN20250117000010,475.16,1
2025-03-18,LN20250117000010,451.11,1
2025-04-17,LN20250117000010,426.80,1
2025-05-17,LN20250117000010,402.23,1
2025-06-16,LN20250117000010,377.39,1
2025-03-22,LN20250220000033,139.50,1
2025-04-21,LN20250220000033,134.87,1
2025-05-21,LN20250220000033,130.15,1
2025-06-20,LN20250220000033,125.34,1
2025-06-21,LN20250522000024,159.09,1
2025-06-02,LN20250503000016,4.44,1
2025-04-02,LN20250303000032,733.33,1
2025-05-02,LN20250303000032,705.88,1
2025-06-01,LN20250303000032,678.17,1
2025-02-28,LN20250129000015,8.33,1
2025-03-30,LN20250129000015,7.90,1
2025-04-29,LN20250129000015,7.47,1
2025-05-29,LN20250129000015,7.03,1
2025-06-28,LN20250129000015,6.59,1
2025-03-24,LN20250222000034,187.10,1
2025-04-23,LN20250222000034,178.30,1
2025-05-23,LN20250222000034,169.33,1
2025-06-22,LN20250222000034,160.19,1
2025-03-13,LN20250211000024,300.00,1
2025-04-12,LN20250211000024,276.35,1
2025-05-12,LN20250211000024,252.45,1
2025-06-11,LN20250211000024,228.32,1
2025-03-28,LN20250226000031,175.00,1
2025-04-27,LN20250226000031,171.06,1
2025-05-27,LN20250226000031,167.08,1
2025-06-26,LN20250226000031,163.04,1
2025-04-06,LN20250307000044,208.14,1
2025-05-06,LN20250307000044,139.90,1
2025-06-05,LN20250307000044,70.53,1
2025-03-19,LN20250217000029,70.83,1
2025-04-18,LN20250217000029,67.35,1
2025-05-18,LN20250217000029,63.82,1
2025-06-17,LN20250217000029,60.24,1
2025-04-03,LN20250304000039,316.67,1
2025-05-03,LN20250304000039,292.50,1
2025-06-02,LN20250304000039,267.95,1
2025-03-15,LN20250213000041,671.18,1
2025-04-14,LN20250213000041,618.75,1
2025-05-14,LN20250213000041,565.70,1
2025-06-13,LN20250213000041,512.04,1
2025-03-19,LN20250217000030,112.99,1
2025-04-18,LN20250217000030,94.62,1
2025-05-18,LN20250217000030,76.07,1
2025-06-17,LN20250217000030,57.34,1
2025-03-01,LN20250130000016,141.67,1
2025-03-31,LN20250130000016,118.88,1
2025-04-30,LN20250130000016,95.77,1
2025-05-30,LN20250130000016,72.33,1
2025-06-29,LN20250130000016,48.56,1
2025-03-11,LN20250209000024,202.25,1
2025-04-10,LN20250209000024,198.17,1
2025-05-10,LN20250209000024,194.02,1
2025-06-09,LN20250209000024,189.80,1
2025-03-26,LN20250224000040,233.33,1
2025-04-25,LN20250224000040,221.61,1
2025-05-25,LN20250224000040,209.75,1
2025-06-24,LN20250224000040,197.75,1
2025-03-19,LN20250217000031,508.57,1
2025-04-18,LN20250217000031,484.29,1
2025-05-18,LN20250217000031,459.58,1
2025-06-17,LN20250217000031,434.44,1
2025-04-12,LN20250313000040,235.76,1
2025-05-12,LN20250313000040,158.27,1
2025-06-11,LN20250313000040,79.69,1
2025-03-25,LN20250223000035,26.67,1
2025-04-24,LN20250223000035,26.08,1
2025-05-24,LN20250223000035,25.49,1
2025-06-23,LN20250223000035,24.90,1
2025-05-02,LN20250402000024,179.43,1
2025-06-01,LN20250402000024,120.80,1
2025-04-14,LN20250315000019,471.52,1
2025-05-14,LN20250315000019,316.94,1
2025-06-13,LN20250315000019,159.78,1
2025-04-08,LN20250309000033,216.67,1
2025-05-08,LN20250309000033,211.71,1
2025-06-07,LN20250309000033,206.71,1
2025-06-26,LN20250527000021,198.01,1
2025-06-14,LN20250515000025,18.33,1
2025-06-06,LN20250507000030,45.83,1
2025-04-07,LN20250308000037,428.21,1
2025-05-07,LN20250308000037,419.44,1
2025-06-06,LN20250308000037,410.51,1
2025-05-24,LN20250424000016,91.67,1
2025-06-23,LN20250424000016,76.74,1
2025-06-03,LN20250504000019,183.33,1
2025-05-09,LN20250409000022,160.00,1
2025-06-08,LN20250409000022,156.92,1
2025-04-03,LN20250304000040,15.83,1
2025-05-03,LN20250304000040,15.29,1
2025-06-02,LN20250304000040,14.73,1
2025-04-11,LN20250312000039,36.76,1
2025-05-11,LN20250312000039,33.95,1
2025-06-10,LN20250312000039,31.10,1
2025-03-15,LN20250213000042,375.00,1
2025-04-14,LN20250213000042,356.29,1
2025-05-14,LN20250213000042,337.35,1
2025-06-13,LN20250213000042,318.18,1
2025-05-24,LN20250424000017,153.29,1
2025-06-23,LN20250424000017,102.70,1
2025-04-20,LN20250321000031,373.33,1
2025-05-20,LN20250321000031,360.68,1
2025-06-19,LN20250321000031,347.81,1
2025-04-18,LN20250319000024,12.50,1
2025-05-18,LN20250319000024,11.53,1
2025-06-17,LN20250319000024,10.54,1
2025-05-21,LN20250421000020,588.54,1
2025-06-20,LN20250421000020,559.39,1
2025-03-11,LN20250209000025,10.00,1
2025-04-10,LN20250209000025,9.77,1
2025-05-10,LN20250209000025,9.53,1
2025-06-09,LN20250209000025,9.30,1
2025-06-09,LN20250510000018,138.14,1
2025-06-27,LN20250528000015,266.67,1
2025-05-05,LN20250405000018,85.83,1
2025-06-04,LN20250405000018,72.22,1
2025-05-14,LN20250414000014,62.50,1
2025-06-13,LN20250414000014,61.11,1
2025-05-29,LN20250429000017,312.40,1
2025-06-28,LN20250429000017,287.53,1
2025-05-05,LN20250405000019,283.33,1
2025-06-04,LN20250405000019,261.51,1
2025-06-09,LN20250510000019,13.26,1
2025-03-18,LN20250216000026,225.00,1
2025-04-17,LN20250216000026,188.88,1
2025-05-17,LN20250216000026,152.22,1
2025-06-16,LN20250216000026,115.01,1
2025-03-22,LN20250220000034,166.67,1
2025-04-21,LN20250220000034,163.25,1
2025-05-21,LN20250220000034,159.78,1
2025-06-20,LN20250220000034,156.25,1
2025-03-14,LN20250212000035,73.33,1
2025-04-13,LN20250212000035,71.60,1
2025-05-13,LN20250212000035,69.86,1
2025-06-12,LN20250212000035,68.10,1
2025-03-06,LN20250204000023,138.75,1
2025-04-05,LN20250204000023,128.16,1
2025-05-05,LN20250204000023,117.40,1
2025-06-04,LN20250204000023,106.47,1
2025-06-23,LN20250524000022,33.33,1
2025-04-19,LN20250320000025,326.31,1
2025-05-19,LN20250320000025,273.49,1
2025-06-18,LN20250320000025,220.05,1
2025-03-25,LN20250223000036,183.44,1
2025-04-24,LN20250223000036,174.81,1
2025-05-24,LN20250223000036,166.02,1
2025-06-23,LN20250223000036,157.05,1
2025-04-30,LN20250331000026,250.00,1
2025-05-30,LN20250331000026,167.70,1
2025-06-29,LN20250331000026,84.37,1
2025-04-09,LN20250310000037,125.00,1
2025-05-09,LN20250310000037,83.85,1
2025-06-08,LN20250310000037,42.19,1
2025-04-30,LN20250331000027,413.64,1
2025-05-30,LN20250331000027,399.34,1
2025-06-29,LN20250331000027,384.81,1
2025-04-25,LN20250326000025,125.00,1
2025-05-25,LN20250326000025,115.28,1
2025-06-24,LN20250326000025,105.44,1
2025-05-11,LN20250411000018,13.49,1
2025-06-10,LN20250411000018,11.30,1
2025-04-07,LN20250308000038,27.77,1
2025-05-07,LN20250308000038,18.70,1
2025-06-06,LN20250308000038,9.44,1
2025-06-20,LN20250521000023,150.00,1
2025-03-21,LN20250219000030,58.33,1
2025-04-20,LN20250219000030,57.02,1
2025-05-20,LN20250219000030,55.69,1
2025-06-19,LN20250219000030,54.35,1
2025-04-08,LN20250309000034,48.10,1
2025-05-08,LN20250309000034,40.30,1
2025-06-07,LN20250309000034,32.41,1
2025-04-11,LN20250312000040,125.00,1
2025-05-11,LN20250312000040,122.23,1
2025-06-10,LN20250312000040,119.42,1
2025-05-07,LN20250407000018,500.30,1
2025-06-06,LN20250407000018,475.35,1
2025-06-22,LN20250523000024,233.33,1
2025-05-31,LN20250501000018,91.67,1
2025-06-30,LN20250501000018,61.39,1
2025-04-10,LN20250311000030,985.20,1
2025-05-10,LN20250311000030,660.33,1
2025-06-09,LN20250311000030,331.95,1
2025-04-23,LN20250324000024,523.71,1
2025-05-23,LN20250324000024,498.89,1
2025-06-22,LN20250324000024,473.61,1
2025-02-24,LN20250125000012,175.00,1
2025-03-26,LN20250125000012,169.07,1
2025-04-25,LN20250125000012,163.04,1
2025-05-25,LN20250125000012,156.90,1
2025-06-24,LN20250125000012,150.65,1
2025-03-09,LN20250207000028,176.60,1
2025-04-08,LN20250207000028,173.21,1
2025-05-08,LN20250207000028,169.74,1
2025-06-07,LN20250207000028,166.21,1
2025-04-03,LN20250304000041,83.33,1
2025-05-03,LN20250304000041,81.63,1
2025-06-02,LN20250304000041,79.89,1
2025-05-14,LN20250414000015,200.00,1
2025-06-13,LN20250414000015,195.64,1
2025-04-13,LN20250314000033,159.84,1
2025-05-13,LN20250314000033,147.87,1
2025-06-12,LN20250314000033,135.67,1
2025-04-26,LN20250327000031,450.00,1
2025-05-26,LN20250327000031,428.04,1
2025-06-25,LN20250327000031,405.75,1
2025-04-28,LN20250329000021,688.94,1
2025-05-28,LN20250329000021,654.57,1
2025-06-27,LN20250329000021,619.78,1
2025-06-08,LN20250509000013,54.17,1
2025-05-24,LN20250424000018,166.67,1
