biz_date,account_code,direction,amount,biz_ref_type,biz_ref_id,remark,posted_at,is_test_data
2025-06-02,6001,CR,7.82,REPAY,LN20250202000009,计提利息收入,2025-06-02 23:00:00,1
2025-05-12,6001,CR,45.83,REPAY,LN20250412000011,计提利息收入,2025-05-12 23:00:00,1
2025-05-12,6002,CR,100.00,FEE,LN20250412000011,手续费收入,2025-05-12 23:00:00,1
2025-06-11,6001,CR,42.20,REPAY,LN20250412000011,计提利息收入,2025-06-11 23:00:00,1
2025-05-15,6001,CR,106.67,REPAY,LN20250415000011,计提利息收入,2025-05-15 23:00:00,1
2025-05-15,6002,CR,80.00,FEE,LN20250415000011,手续费收入,2025-05-15 23:00:00,1
2025-06-14,6001,CR,101.38,REPAY,LN20250415000011,计提利息收入,2025-06-14 23:00:00,1
2025-06-20,6001,CR,17.07,REPAY,LN20250521000014,计提利息收入,2025-06-20 23:00:00,1
2025-06-20,6002,CR,10.78,FEE,LN20250521000014,手续费收入,2025-06-20 23:00:00,1
2025-06-17,6001,CR,31.67,REPAY,LN20250518000009,计提利息收入,2025-06-17 23:00:00,1
2025-06-17,6002,CR,10.00,FEE,LN20250518000009,手续费收入,2025-06-17 23:00:00,1
2025-04-05,6001,CR,275.00,REPAY,LN20250306000029,计提利息收入,2025-04-05 23:00:00,1
2025-04-05,6002,CR,300.00,FEE,LN20250306000029,手续费收入,2025-04-05 23:00:00,1
2025-05-05,6001,CR,231.22,REPAY,LN20250306000029,计提利息收入,2025-05-05 23:00:00,1
2025-06-04,6001,CR,186.64,REPAY,LN20250306000029,计提利息收入,2025-06-04 23:00:00,1
2025-03-04,6001,CR,395.36,REPAY,LN20250202000010,计提利息收入,2025-03-04 23:00:00,1
2025-03-04,6002,CR,431.30,FEE,LN20250202000010,手续费收入,2025-03-04 23:00:00,1
2025-04-03,6001,CR,380.55,REPAY,LN20250202000010,计提利息收入,2025-04-03 23:00:00,1
2025-05-03,6001,CR,365.62,REPAY,LN20250202000010,计提利息收入,2025-05-03 23:00:00,1
2025-06-02,6001,CR,350.54,REPAY,LN20250202000010,计提利息收入,2025-06-02 23:00:00,1
2025-03-09,6001,CR,18.33,REPAY,LN20250207000021,计提利息收入,2025-03-09 23:00:00,1
2025-03-09,6002,CR,5.00,FEE,LN20250207000021,手续费收入,2025-03-09 23:00:00,1
2025-04-08,6001,CR,16.95,REPAY,LN20250207000021,计提利息收入,2025-04-08 23:00:00,1
2025-05-08,6001,CR,15.55,REPAY,LN20250207000021,计提利息收入,2025-05-08 23:00:00,1
2025-06-07,6001,CR,14.12,REPAY,LN20250207000021,计提利息收入,2025-06-07 23:00:00,1
2025-06-28,6001,CR,162.50,REPAY,LN20250529000017,计提利息收入,2025-06-28 23:00:00,1
2025-06-28,6002,CR,300.00,FEE,LN20250529000017,手续费收入,2025-06-28 23:00:00,1
2025-06-05,6001,CR,587.56,REPAY,LN20250506000007,计提利息收入,2025-06-05 23:00:00,1
2025-06-05,6002,CR,414.75,FEE,LN20250506000007,手续费收入,2025-06-05 23:00:00,1
2025-04-08,6001,CR,515.35,REPAY,LN20250309000023,计提利息收入,2025-04-08 23:00:00,1
2025-04-08,6002,CR,281.10,FEE,LN20250309000023,手续费收入,2025-04-08 23:00:00,1
2025-05-08,6001,CR,346.68,REPAY,LN20250309000023,计提利息收入,2025-05-08 23:00:00,1
2025-06-07,6001,CR,174.91,REPAY,LN20250309000023,计提利息收入,2025-06-07 23:00:00,1
2025-04-19,6001,CR,266.67,REPAY,LN20250320000013,计提利息收入,2025-04-19 23:00:00,1
2025-04-19,6002,CR,200.00,FEE,LN20250320000013,手续费收入,2025-04-19 23:00:00,1
2025-05-19,6001,CR,257.17,REPAY,LN20250320000013,计提利息收入,2025-05-19 23:00:00,1
2025-06-18,6001,CR,247.54,REPAY,LN20250320000013,计提利息收入,2025-06-18 23:00:00,1
2025-04-13,6001,CR,200.00,REPAY,LN20250314000021,计提利息收入,2025-04-13 23:00:00,1
2025-04-13,6002,CR,300.00,FEE,LN20250314000021,手续费收入,2025-04-13 23:00:00,1
2025-05-13,6001,CR,167.76,REPAY,LN20250314000021,计提利息收入,2025-05-13 23:00:00,1
2025-06-12,6001,CR,135.09,REPAY,LN20250314000021,计提利息收入,2025-06-12 23:00:00,1
2025-03-10,6001,CR,604.15,REPAY,LN20250208000015,计提利息收入,2025-03-10 23:00:00,1
2025-03-10,6002,CR,453.11,FEE,LN20250208000015,手续费收入,2025-03-10 23:00:00,1
2025-04-09,6001,CR,590.96,REPAY,LN20250208000015,计提利息收入,2025-04-09 23:00:00,1
2025-05-09,6001,CR,577.60,REPAY,LN20250208000015,计提利息收入,2025-05-09 23:00:00,1
2025-06-08,6001,CR,564.06,REPAY,LN20250208000015,计提利息收入,2025-06-08 23:00:00,1
2025-03-08,6001,CR,19.61,REPAY,LN20250206000017,计提利息收入,2025-03-08 23:00:00,1
2025-03-08,6002,CR,22.41,FEE,LN20250206000017,手续费收入,2025-03-08 23:00:00,1
2025-04-07,6001,CR,18.13,REPAY,LN20250206000017,计提利息收入,2025-04-07 23:00:00,1
2025-05-07,6001,CR,16.62,REPAY,LN20250206000017,计提利息收入,2025-05-07 23:00:00,1
2025-06-06,6001,CR,15.08,REPAY,LN20250206000017,计提利息收入,2025-06-06 23:00:00,1
2025-03-01,6001,CR,348.59,REPAY,LN20250130000014,计提利息收入,2025-03-01 23:00:00,1
2025-03-01,6002,CR,220.16,FEE,LN20250130000014,手续费收入,2025-03-01 23:00:00,1
2025-03-31,6001,CR,321.99,REPAY,LN20250130000014,计提利息收入,2025-03-31 23:00:00,1
2025-04-30,6001,CR,294.96,REPAY,LN20250130000014,计提利息收入,2025-04-30 23:00:00,1
2025-05-30,6001,CR,267.51,REPAY,LN20250130000014,计提利息收入,2025-05-30 23:00:00,1
2025-06-29,6001,CR,239.62,REPAY,LN20250130000014,计提利息收入,2025-06-29 23:00:00,1
2025-02-17,6001,CR,86.67,REPAY,LN20250118000008,计提利息收入,2025-02-17 23:00:00,1
2025-02-17,6002,CR,80.00,FEE,LN20250118000008,手续费收入,2025-02-17 23:00:00,1
2025-03-19,6001,CR,58.09,REPAY,LN20250118000008,计提利息收入,2025-03-19 23:00:00,1
2025-04-18,6001,CR,29.20,REPAY,LN20250118000008,计提利息收入,2025-04-18 23:00:00,1
2025-04-27,6001,CR,125.00,REPAY,LN20250328000015,计提利息收入,2025-04-27 23:00:00,1
2025-04-27,6002,CR,200.00,FEE,LN20250328000015,手续费收入,2025-04-27 23:00:00,1
2025-05-27,6001,CR,115.28,REPAY,LN20250328000015,计提利息收入,2025-05-27 23:00:00,1
2025-06-26,6001,CR,105.44,REPAY,LN20250328000015,计提利息收入,2025-06-26 23:00:00,1
2025-03-25,6001,CR,358.89,REPAY,LN20250223000025,计提利息收入,2025-03-25 23:00:00,1
2025-03-25,6002,CR,215.33,FEE,LN20250223000025,手续费收入,2025-03-25 23:00:00,1
2025-04-24,6001,CR,301.52,REPAY,LN20250223000025,计提利息收入,2025-04-24 23:00:00,1
2025-05-24,6001,CR,243.19,REPAY,LN20250223000025,计提利息收入,2025-05-24 23:00:00,1
2025-06-23,6001,CR,183.89,REPAY,LN20250223000025,计提利息收入,2025-06-23 23:00:00,1
2025-05-18,6001,CR,145.90,REPAY,LN20250418000012,计提利息收入,2025-05-18 23:00:00,1
2025-05-18,6002,CR,72.95,FEE,LN20250418000012,手续费收入,2025-05-18 23:00:00,1
2025-06-17,6001,CR,135.02,REPAY,LN20250418000012,计提利息收入,2025-06-17 23:00:00,1
2025-03-09,6001,CR,331.82,REPAY,LN20250207000022,计提利息收入,2025-03-09 23:00:00,1
2025-03-09,6002,CR,99.55,FEE,LN20250207000022,手续费收入,2025-03-09 23:00:00,1
2025-04-08,6001,CR,320.46,REPAY,LN20250207000022,计提利息收入,2025-04-08 23:00:00,1
2025-05-08,6001,CR,308.92,REPAY,LN20250207000022,计提利息收入,2025-05-08 23:00:00,1
2025-06-07,6001,CR,297.18,REPAY,LN20250207000022,计提利息收入,2025-06-07 23:00:00,1
2025-03-04,6001,CR,175.00,REPAY,LN20250202000011,计提利息收入,2025-03-04 23:00:00,1
2025-03-04,6002,CR,150.00,FEE,LN20250202000011,手续费收入,2025-03-04 23:00:00,1
2025-04-03,6001,CR,117.34,REPAY,LN20250202000011,计提利息收入,2025-04-03 23:00:00,1
2025-05-03,6001,CR,59.01,REPAY,LN20250202000011,计提利息收入,2025-05-03 23:00:00,1
2025-03-07,6001,CR,39.29,REPAY,LN20250205000017,计提利息收入,2025-03-07 23:00:00,1
2025-03-07,6002,CR,67.35,FEE,LN20250205000017,手续费收入,2025-03-07 23:00:00,1
2025-04-06,6001,CR,38.49,REPAY,LN20250205000017,计提利息收入,2025-04-06 23:00:00,1
2025-05-06,6001,CR,37.69,REPAY,LN20250205000017,计提利息收入,2025-05-06 23:00:00,1
2025-06-05,6001,CR,36.87,REPAY,LN20250205000017,计提利息收入,2025-06-05 23:00:00,1
2025-06-20,6001,CR,145.20,REPAY,LN20250521000015,计提利息收入,2025-06-20 23:00:00,1
2025-06-20,6002,CR,248.92,FEE,LN20250521000015,手续费收入,2025-06-20 23:00:00,1
2025-03-17,6001,CR,316.67,REPAY,LN20250215000028,计提利息收入,2025-03-17 23:00:00,1
2025-03-17,6002,CR,400.00,FEE,LN20250215000028,手续费收入,2025-03-17 23:00:00,1
2025-04-16,6001,CR,310.07,REPAY,LN20250215000028,计提利息收入,2025-04-16 23:00:00,1
2025-05-16,6001,CR,303.37,REPAY,LN20250215000028,计提利息收入,2025-05-16 23:00:00,1
2025-06-15,6001,CR,296.57,REPAY,LN20250215000028,计提利息收入,2025-06-15 23:00:00,1
2025-04-27,6001,CR,216.67,REPAY,LN20250328000016,计提利息收入,2025-04-27 23:00:00,1
2025-04-27,6002,CR,200.00,FEE,LN20250328000016,手续费收入,2025-04-27 23:00:00,1
2025-05-27,6001,CR,205.70,REPAY,LN20250328000016,计提利息收入,2025-05-27 23:00:00,1
2025-06-26,6001,CR,194.62,REPAY,LN20250328000016,计提利息收入,2025-06-26 23:00:00,1
2025-03-28,6001,CR,481.90,REPAY,LN20250226000019,计提利息收入,2025-03-28 23:00:00,1
2025-03-28,6002,CR,137.69,FEE,LN20250226000019,手续费收入,2025-03-28 23:00:00,1
2025-04-27,6001,CR,458.89,REPAY,LN20250226000019,计提利息收入,2025-04-27 23:00:00,1
2025-05-27,6001,CR,435.48,REPAY,LN20250226000019,计提利息收入,2025-05-27 23:00:00,1
2025-06-26,6001,CR,411.66,REPAY,LN20250226000019,计提利息收入,2025-06-26 23:00:00,1
2025-04-12,6001,CR,367.01,REPAY,LN20250313000031,计提利息收入,2025-04-12 23:00:00,1
2025-04-12,6002,CR,800.75,FEE,LN20250313000031,手续费收入,2025-04-12 23:00:00,1
2025-05-12,6001,CR,337.94,REPAY,LN20250313000031,计提利息收入,2025-05-12 23:00:00,1
2025-06-11,6001,CR,308.60,REPAY,LN20250313000031,计提利息收入,2025-06-11 23:00:00,1
2025-03-25,6001,CR,668.49,REPAY,LN20250223000026,计提利息收入,2025-03-25 23:00:00,1
2025-03-25,6002,CR,235.94,FEE,LN20250223000026,手续费收入,2025-03-25 23:00:00,1
2025-04-24,6001,CR,635.62,REPAY,LN20250223000026,计提利息收入,2025-04-24 23:00:00,1
2025-05-24,6001,CR,602.29,REPAY,LN20250223000026,计提利息收入,2025-05-24 23:00:00,1
2025-06-23,6001,CR,568.49,REPAY,LN20250223000026,计提利息收入,2025-06-23 23:00:00,1
2025-05-04,6001,CR,200.00,REPAY,LN20250404000021,计提利息收入,2025-05-04 23:00:00,1
2025-05-04,6002,CR,400.00,FEE,LN20250404000021,手续费收入,2025-05-04 23:00:00,1
2025-06-03,6001,CR,192.59,REPAY,LN20250404000021,计提利息收入,2025-06-03 23:00:00,1
2025-04-01,6001,CR,87.50,REPAY,LN20250302000021,计提利息收入,2025-04-01 23:00:00,1
2025-04-01,6002,CR,25.00,FEE,LN20250302000021,手续费收入,2025-04-01 23:00:00,1
2025-05-01,6001,CR,84.54,REPAY,LN20250302000021,计提利息收入,2025-05-01 23:00:00,1
2025-05-31,6001,CR,81.52,REPAY,LN20250302000021,计提利息收入,2025-05-31 23:00:00,1
2025-06-30,6001,CR,78.45,REPAY,LN20250302000021,计提利息收入,2025-06-30 23:00:00,1
2025-03-20,6001,CR,531.51,REPAY,LN20250218000017,计提利息收入,2025-03-20 23:00:00,1
2025-03-20,6002,CR,212.60,FEE,LN20250218000017,手续费收入,2025-03-20 23:00:00,1
2025-04-19,6001,CR,512.38,REPAY,LN20250218000017,计提利息收入,2025-04-19 23:00:00,1
2025-05-19,6001,CR,493.01,REPAY,LN20250218000017,计提利息收入,2025-05-19 23:00:00,1
2025-06-18,6001,CR,473.40,REPAY,LN20250218000017,计提利息收入,2025-06-18 23:00:00,1
2025-04-08,6001,CR,45.83,REPAY,LN20250309000024,计提利息收入,2025-04-08 23:00:00,1
2025-04-08,6002,CR,25.00,FEE,LN20250309000024,手续费收入,2025-04-08 23:00:00,1
2025-05-08,6001,CR,42.20,REPAY,LN20250309000024,计提利息收入,2025-05-08 23:00:00,1
2025-06-07,6001,CR,38.54,REPAY,LN20250309000024,计提利息收入,2025-06-07 23:00:00,1
2025-05-15,6001,CR,343.70,REPAY,LN20250415000012,计提利息收入,2025-05-15 23:00:00,1
2025-05-15,6002,CR,217.07,FEE,LN20250415000012,手续费收入,2025-05-15 23:00:00,1
2025-06-14,6001,CR,331.82,REPAY,LN20250415000012,计提利息收入,2025-06-14 23:00:00,1
2025-04-30,6001,CR,156.20,REPAY,LN20250331000014,计提利息收入,2025-04-30 23:00:00,1
2025-04-30,6002,CR,40.75,FEE,LN20250331000014,手续费收入,2025-04-30 23:00:00,1
2025-05-30,6001,CR,148.85,REPAY,LN20250331000014,计提利息收入,2025-05-30 23:00:00,1
2025-06-29,6001,CR,141.36,REPAY,LN20250331000014,计提利息收入,2025-06-29 23:00:00,1
2025-06-17,6001,CR,31.67,REPAY,LN20250518000010,计提利息收入,2025-06-17 23:00:00,1
2025-06-17,6002,CR,40.00,FEE,LN20250518000010,手续费收入,2025-06-17 23:00:00,1
2025-04-27,6001,CR,265.22,REPAY,LN20250328000017,计提利息收入,2025-04-27 23:00:00,1
2025-04-27,6002,CR,265.22,FEE,LN20250328000017,手续费收入,2025-04-27 23:00:00,1
2025-05-27,6001,CR,259.06,REPAY,LN20250328000017,计提利息收入,2025-05-27 23:00:00,1
2025-06-26,6001,CR,252.84,REPAY,LN20250328000017,计提利息收入,2025-06-26 23:00:00,1
2025-03-24,6001,CR,250.00,REPAY,LN20250222000024,计提利息收入,2025-03-24 23:00:00,1
2025-03-24,6002,CR,400.00,FEE,LN20250222000024,手续费收入,2025-03-24 23:00:00,1
2025-04-23,6001,CR,230.56,REPAY,LN20250222000024,计提利息收入,2025-04-23 23:00:00,1
2025-05-23,6001,CR,210.88,REPAY,LN20250222000024,计提利息收入,2025-05-23 23:00:00,1
2025-06-22,6001,CR,190.95,REPAY,LN20250222000024,计提利息收入,2025-06-22 23:00:00,1
2025-04-03,6001,CR,484.71,REPAY,LN20250304000028,计提利息收入,2025-04-03 23:00:00,1
2025-04-03,6002,CR,342.15,FEE,LN20250304000028,手续费收入,2025-04-03 23:00:00,1
2025-05-03,6001,CR,325.41,REPAY,LN20250304000028,计提利息收入,2025-05-03 23:00:00,1
2025-06-02,6001,CR,163.85,REPAY,LN20250304000028,计提利息收入,2025-06-02 23:00:00,1
2025-03-16,6001,CR,389.23,REPAY,LN20250214000029,计提利息收入,2025-03-16 23:00:00,1
2025-03-16,6002,CR,259.49,FEE,LN20250214000029,手续费收入,2025-03-16 23:00:00,1
2025-04-15,6001,CR,381.00,REPAY,LN20250214000029,计提利息收入,2025-04-15 23:00:00,1
2025-05-15,6001,CR,372.64,REPAY,LN20250214000029,计提利息收入,2025-05-15 23:00:00,1
2025-06-14,6001,CR,364.16,REPAY,LN20250214000029,计提利息收入,2025-06-14 23:00:00,1
2025-03-13,6001,CR,208.23,REPAY,LN20250211000016,计提利息收入,2025-03-13 23:00:00,1
2025-03-13,6002,CR,146.99,FEE,LN20250211000016,手续费收入,2025-03-13 23:00:00,1
2025-04-12,6001,CR,197.99,REPAY,LN20250211000016,计提利息收入,2025-04-12 23:00:00,1
2025-05-12,6001,CR,187.61,REPAY,LN20250211000016,计提利息收入,2025-05-12 23:00:00,1
2025-06-11,6001,CR,177.08,REPAY,LN20250211000016,计提利息收入,2025-06-11 23:00:00,1
2025-03-26,6001,CR,83.33,REPAY,LN20250224000029,计提利息收入,2025-03-26 23:00:00,1
2025-03-26,6002,CR,50.00,FEE,LN20250224000029,手续费收入,2025-03-26 23:00:00,1
2025-04-25,6001,CR,79.33,REPAY,LN20250224000029,计提利息收入,2025-04-25 23:00:00,1
2025-05-25,6001,CR,75.25,REPAY,LN20250224000029,计提利息收入,2025-05-25 23:00:00,1
2025-06-24,6001,CR,71.11,REPAY,LN20250224000029,计提利息收入,2025-06-24 23:00:00,1
2025-03-16,6001,CR,460.42,REPAY,LN20250214000030,计提利息收入,2025-03-16 23:00:00,1
2025-03-16,6002,CR,502.27,FEE,LN20250214000030,手续费收入,2025-03-16 23:00:00,1
2025-04-15,6001,CR,438.59,REPAY,LN20250214000030,计提利息收入,2025-04-15 23:00:00,1
2025-05-15,6001,CR,416.37,REPAY,LN20250214000030,计提利息收入,2025-05-15 23:00:00,1
2025-06-14,6001,CR,393.74,REPAY,LN20250214000030,计提利息收入,2025-06-14 23:00:00,1
2025-04-09,6001,CR,15.83,REPAY,LN20250310000026,计提利息收入,2025-04-09 23:00:00,1
2025-04-09,6002,CR,5.00,FEE,LN20250310000026,手续费收入,2025-04-09 23:00:00,1
2025-05-09,6001,CR,15.29,REPAY,LN20250310000026,计提利息收入,2025-05-09 23:00:00,1
2025-06-08,6001,CR,14.73,REPAY,LN20250310000026,计提利息收入,2025-06-08 23:00:00,1
2025-05-21,6001,CR,435.83,REPAY,LN20250421000013,计提利息收入,2025-05-21 23:00:00,1
2025-05-21,6002,CR,825.79,FEE,LN20250421000013,手续费收入,2025-05-21 23:00:00,1
2025-06-20,6001,CR,414.72,REPAY,LN20250421000013,计提利息收入,2025-06-20 23:00:00,1
2025-06-01,6001,CR,420.25,REPAY,LN20250502000010,计提利息收入,2025-06-01 23:00:00,1
2025-06-01,6002,CR,530.84,FEE,LN20250502000010,手续费收入,2025-06-01 23:00:00,1
2025-06-24,6001,CR,66.67,REPAY,LN20250525000013,计提利息收入,2025-06-24 23:00:00,1
2025-06-24,6002,CR,25.00,FEE,LN20250525000013,手续费收入,2025-06-24 23:00:00,1
2025-05-18,6001,CR,31.67,REPAY,LN20250418000013,计提利息收入,2025-05-18 23:00:00,1
2025-05-18,6002,CR,20.00,FEE,LN20250418000013,手续费收入,2025-05-18 23:00:00,1
2025-06-17,6001,CR,31.01,REPAY,LN20250418000013,计提利息收入,2025-06-17 23:00:00,1
2025-05-14,6001,CR,125.00,REPAY,LN20250414000008,计提利息收入,2025-05-14 23:00:00,1
2025-05-14,6002,CR,200.00,FEE,LN20250414000008,手续费收入,2025-05-14 23:00:00,1
2025-06-13,6001,CR,115.28,REPAY,LN20250414000008,计提利息收入,2025-06-13 23:00:00,1
2025-04-19,6001,CR,13.33,REPAY,LN20250320000014,计提利息收入,2025-04-19 23:00:00,1
2025-04-19,6002,CR,30.00,FEE,LN20250320000014,手续费收入,2025-04-19 23:00:00,1
2025-05-19,6001,CR,12.67,REPAY,LN20250320000014,计提利息收入,2025-05-19 23:00:00,1
2025-06-18,6001,CR,12.00,REPAY,LN20250320000014,计提利息收入,2025-06-18 23:00:00,1
2025-03-08,6001,CR,527.93,REPAY,LN20250206000018,计提利息收入,2025-03-08 23:00:00,1
2025-03-08,6002,CR,143.98,FEE,LN20250206000018,手续费收入,2025-03-08 23:00:00,1
2025-04-07,6001,CR,502.90,REPAY,LN20250206000018,计提利息收入,2025-04-07 23:00:00,1
2025-05-07,6001,CR,477.42,REPAY,LN20250206000018,计提利息收入,2025-05-07 23:00:00,1
2025-06-06,6001,CR,451.48,REPAY,LN20250206000018,计提利息收入,2025-06-06 23:00:00,1
2025-03-16,6001,CR,81.17,REPAY,LN20250214000031,计提利息收入,2025-03-16 23:00:00,1
2025-03-16,6002,CR,30.44,FEE,LN20250214000031,手续费收入,2025-03-16 23:00:00,1
2025-04-15,6001,CR,74.89,REPAY,LN20250214000031,计提利息收入,2025-04-15 23:00:00,1
2025-05-15,6001,CR,68.52,REPAY,LN20250214000031,计提利息收入,2025-05-15 23:00:00,1
2025-06-14,6001,CR,62.07,REPAY,LN20250214000031,计提利息收入,2025-06-14 23:00:00,1
2025-04-08,6001,CR,541.06,REPAY,LN20250309000025,计提利息收入,2025-04-08 23:00:00,1
2025-04-08,6002,CR,590.25,FEE,LN20250309000025,手续费收入,2025-04-08 23:00:00,1
2025-05-08,6001,CR,362.35,REPAY,LN20250309000025,计提利息收入,2025-05-08 23:00:00,1
2025-06-07,6001,CR,182.00,REPAY,LN20250309000025,计提利息收入,2025-06-07 23:00:00,1
2025-04-17,6001,CR,48.79,REPAY,LN20250318000018,计提利息收入,2025-04-17 23:00:00,1
2025-04-17,6002,CR,90.07,FEE,LN20250318000018,手续费收入,2025-04-17 23:00:00,1
2025-05-17,6001,CR,47.67,REPAY,LN20250318000018,计提利息收入,2025-05-17 23:00:00,1
2025-06-16,6001,CR,46.55,REPAY,LN20250318000018,计提利息收入,2025-06-16 23:00:00,1
2025-05-12,6001,CR,449.02,REPAY,LN20250412000012,计提利息收入,2025-05-12 23:00:00,1
2025-05-12,6002,CR,979.68,FEE,LN20250412000012,手续费收入,2025-05-12 23:00:00,1
2025-06-11,6001,CR,300.71,REPAY,LN20250412000012,计提利息收入,2025-06-11 23:00:00,1
2025-02-25,6001,CR,237.50,REPAY,LN20250126000007,计提利息收入,2025-02-25 23:00:00,1
2025-02-25,6002,CR,75.00,FEE,LN20250126000007,手续费收入,2025-02-25 23:00:00,1
2025-03-27,6001,CR,199.45,REPAY,LN20250126000007,计提利息收入,2025-03-27 23:00:00,1
2025-04-26,6001,CR,160.81,REPAY,LN20250126000007,计提利息收入,2025-04-26 23:00:00,1
2025-05-26,6001,CR,121.55,REPAY,LN20250126000007,计提利息收入,2025-05-26 23:00:00,1
2025-06-25,6001,CR,81.67,REPAY,LN20250126000007,计提利息收入,2025-06-25 23:00:00,1
2025-03-25,6001,CR,108.19,REPAY,LN20250223000027,计提利息收入,2025-03-25 23:00:00,1
2025-03-25,6002,CR,36.06,FEE,LN20250223000027,手续费收入,2025-03-25 23:00:00,1
2025-04-24,6001,CR,104.41,REPAY,LN20250223000027,计提利息收入,2025-04-24 23:00:00,1
2025-05-24,6001,CR,100.58,REPAY,LN20250223000027,计提利息收入,2025-05-24 23:00:00,1
2025-06-23,6001,CR,96.68,REPAY,LN20250223000027,计提利息收入,2025-06-23 23:00:00,1
2025-03-17,6001,CR,14.23,REPAY,LN20250215000029,计提利息收入,2025-03-17 23:00:00,1
2025-03-17,6002,CR,34.16,FEE,LN20250215000029,手续费收入,2025-03-17 23:00:00,1
2025-04-16,6001,CR,13.10,REPAY,LN20250215000029,计提利息收入,2025-04-16 23:00:00,1
2025-05-16,6001,CR,11.96,REPAY,LN20250215000029,计提利息收入,2025-05-16 23:00:00,1
2025-06-15,6001,CR,10.81,REPAY,LN20250215000029,计提利息收入,2025-06-15 23:00:00,1
2025-03-09,6001,CR,162.50,REPAY,LN20250207000023,计提利息收入,2025-03-09 23:00:00,1
2025-03-09,6002,CR,75.00,FEE,LN20250207000023,手续费收入,2025-03-09 23:00:00,1
2025-04-08,6001,CR,158.79,REPAY,LN20250207000023,计提利息收入,2025-04-08 23:00:00,1
2025-05-08,6001,CR,155.03,REPAY,LN20250207000023,计提利息收入,2025-05-08 23:00:00,1
2025-06-07,6001,CR,151.23,REPAY,LN20250207000023,计提利息收入,2025-06-07 23:00:00,1
2025-03-08,6001,CR,116.67,REPAY,LN20250206000019,计提利息收入,2025-03-08 23:00:00,1
2025-03-08,6002,CR,200.00,FEE,LN20250206000019,手续费收入,2025-03-08 23:00:00,1
2025-04-07,6001,CR,114.04,REPAY,LN20250206000019,计提利息收入,2025-04-07 23:00:00,1
2025-05-07,6001,CR,111.38,REPAY,LN20250206000019,计提利息收入,2025-05-07 23:00:00,1
2025-06-06,6001,CR,108.70,REPAY,LN20250206000019,计提利息收入,2025-06-06 23:00:00,1
2025-05-04,6001,CR,66.67,REPAY,LN20250404000022,计提利息收入,2025-05-04 23:00:00,1
2025-05-04,6002,CR,100.00,FEE,LN20250404000022,手续费收入,2025-05-04 23:00:00,1
2025-06-03,6001,CR,63.37,REPAY,LN20250404000022,计提利息收入,2025-06-03 23:00:00,1
2025-04-30,6001,CR,431.27,REPAY,LN20250331000015,计提利息收入,2025-04-30 23:00:00,1
2025-04-30,6002,CR,136.19,FEE,LN20250331000015,手续费收入,2025-04-30 23:00:00,1
2025-05-30,6001,CR,289.76,REPAY,LN20250331000015,计提利息收入,2025-05-30 23:00:00,1
2025-06-29,6001,CR,146.02,REPAY,LN20250331000015,计提利息收入,2025-06-29 23:00:00,1
2025-04-25,6001,CR,54.17,REPAY,LN20250326000015,计提利息收入,2025-04-25 23:00:00,1
2025-04-25,6002,CR,150.00,FEE,LN20250326000015,手续费收入,2025-04-25 23:00:00,1
2025-05-25,6001,CR,45.38,REPAY,LN20250326000015,计提利息收入,2025-05-25 23:00:00,1
2025-06-24,6001,CR,36.50,REPAY,LN20250326000015,计提利息收入,2025-06-24 23:00:00,1
2025-04-16,6001,CR,9.17,REPAY,LN20250317000032,计提利息收入,2025-04-16 23:00:00,1
2025-04-16,6002,CR,30.00,FEE,LN20250317000032,手续费收入,2025-04-16 23:00:00,1
2025-05-16,6001,CR,7.67,REPAY,LN20250317000032,计提利息收入,2025-05-16 23:00:00,1
2025-06-15,6001,CR,6.17,REPAY,LN20250317000032,计提利息收入,2025-06-15 23:00:00,1
2025-03-20,6001,CR,344.50,REPAY,LN20250218000018,计提利息收入,2025-03-20 23:00:00,1
2025-03-20,6002,CR,1033.51,FEE,LN20250218000018,手续费收入,2025-03-20 23:00:00,1
2025-04-19,6001,CR,336.51,REPAY,LN20250218000018,计提利息收入,2025-04-19 23:00:00,1
2025-05-19,6001,CR,328.43,REPAY,LN20250218000018,计提利息收入,2025-05-19 23:00:00,1
2025-06-18,6001,CR,320.27,REPAY,LN20250218000018,计提利息收入,2025-06-18 23:00:00,1
2025-03-24,6001,CR,350.00,REPAY,LN20250222000025,计提利息收入,2025-03-24 23:00:00,1
2025-03-24,6002,CR,400.00,FEE,LN20250222000025,手续费收入,2025-03-24 23:00:00,1
2025-04-23,6001,CR,338.14,REPAY,LN20250222000025,计提利息收入,2025-04-23 23:00:00,1
2025-05-23,6001,CR,326.07,REPAY,LN20250222000025,计提利息收入,2025-05-23 23:00:00,1
2025-06-22,6001,CR,313.79,REPAY,LN20250222000025,计提利息收入,2025-06-22 23:00:00,1
2025-03-21,6001,CR,113.33,REPAY,LN20250219000023,计提利息收入,2025-03-21 23:00:00,1
2025-03-21,6002,CR,160.00,FEE,LN20250219000023,手续费收入,2025-03-21 23:00:00,1
2025-04-20,6001,CR,104.60,REPAY,LN20250219000023,计提利息收入,2025-04-20 23:00:00,1
2025-05-20,6001,CR,95.75,REPAY,LN20250219000023,计提利息收入,2025-05-20 23:00:00,1
2025-06-19,6001,CR,86.77,REPAY,LN20250219000023,计提利息收入,2025-06-19 23:00:00,1
2025-05-19,6001,CR,60.37,REPAY,LN20250419000014,计提利息收入,2025-05-19 23:00:00,1
