settle_date,settle_type,ref_id,amount,from_account,to_account,channel,status,is_test_data
2025-06-06,DISBURSE,LN20250606000014,30000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-16,DISBURSE,LN20250516000023,11402.84,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-17,DISBURSE,LN20250317000041,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000037,26013.65,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000034,80000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-10,DISBURSE,LN20250210000022,40769.76,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000036,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000037,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-25,DISBURSE,LN20250225000028,46551.79,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-15,DISBURSE,LN20250215000043,39679.09,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-12,DISBURSE,LN20250112000004,828.69,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-03,DISBURSE,LN20250503000017,14304.62,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-26,DISBURSE,LN20250426000014,22776.36,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-12,DISBURSE,LN20250212000037,27722.06,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-11,DISBURSE,LN20250311000031,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-25,DISBURSE,LN20250625000017,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-15,DISBURSE,LN20250315000021,8071.83,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000041,20000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-21,DISBURSE,LN20250221000038,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-17,DISBURSE,LN20250117000011,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-15,DISBURSE,LN20250315000022,21584.85,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000039,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-24,DISBURSE,LN20250324000025,42455.54,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-28,DISBURSE,LN20250428000020,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-26,DISBURSE,LN20250326000027,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000045,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-11,DISBURSE,LN20250311000032,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-20,DISBURSE,LN20250320000026,8944.63,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-19,DISBURSE,LN20250319000026,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-27,DISBURSE,LN20250627000019,30000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-20,DISBURSE,LN20250320000027,7933.43,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-04,DISBURSE,LN20250404000029,22418.85,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-12,DISBURSE,LN20250612000028,7180.73,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-28,DISBURSE,LN20250528000017,15000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-08,DISBURSE,LN20250608000022,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-16,DISBURSE,LN20250216000027,67033.38,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-11,DISBURSE,LN20250311000033,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-03,DISBURSE,LN20250603000020,1000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-11,DISBURSE,LN20250611000016,28193.50,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-30,DISBURSE,LN20250530000027,27698.37,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000019,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-12,DISBURSE,LN20250312000041,1673.92,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-02,DISBURSE,LN20250202000017,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-17,DISBURSE,LN20250517000031,26843.60,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-30,DISBURSE,LN20250330000019,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-28,DISBURSE,LN20250128000015,38235.66,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-31,DISBURSE,LN20250131000020,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-15,DISBURSE,LN20250315000023,42787.08,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-27,DISBURSE,LN20250227000037,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000041,30000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-24,DISBURSE,LN20250424000020,80000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-17,DISBURSE,LN20250217000032,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-19,DISBURSE,LN20250419000020,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-06,DISBURSE,LN20250506000015,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000046,30000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-11,DISBURSE,LN20250211000027,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-22,DISBURSE,LN20250322000029,23688.98,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000036,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-03,DISBURSE,LN20250403000019,50000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-19,DISBURSE,LN20250419000021,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000047,40275.17,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-01-24,DISBURSE,LN20250124000012,92311.50,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-12,DISBURSE,LN20250212000038,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000020,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-12,DISBURSE,LN20250612000029,21799.75,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-21,DISBURSE,LN20250221000039,20000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000042,29648.19,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-19,DISBURSE,LN20250619000024,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-07,DISBURSE,LN20250607000021,24861.53,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-30,DISBURSE,LN20250630000019,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-12,DISBURSE,LN20250312000042,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-15,DISBURSE,LN20250215000044,44492.06,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-20,DISBURSE,LN20250320000028,49105.37,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-12,DISBURSE,LN20250512000022,44932.59,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-25,DISBURSE,LN20250425000014,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-18,DISBURSE,LN20250418000019,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-28,DISBURSE,LN20250328000025,7718.82,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-15,DISBURSE,LN20250515000027,45532.92,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-28,DISBURSE,LN20250628000015,42596.22,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-03,DISBURSE,LN20250603000021,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-27,DISBURSE,LN20250627000020,878.93,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-15,DISBURSE,LN20250515000028,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-14,DISBURSE,LN20250414000017,27279.72,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-18,DISBURSE,LN20250418000020,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-24,DISBURSE,LN20250624000019,9237.65,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-18,DISBURSE,LN20250618000020,21675.40,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-03,DISBURSE,LN20250403000020,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-08,DISBURSE,LN20250208000019,80000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-30,DISBURSE,LN20250330000020,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000041,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000042,48161.63,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-04,DISBURSE,LN20250404000030,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-09,DISBURSE,LN20250309000035,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-11,DISBURSE,LN20250311000034,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-27,DISBURSE,LN20250327000032,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-21,DISBURSE,LN20250121000009,17178.29,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-25,DISBURSE,LN20250125000013,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-14,DISBURSE,LN20250514000017,18822.51,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000031,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-14,DISBURSE,LN20250114000004,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-18,DISBURSE,LN20250118000011,8000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-01,DISBURSE,LN20250201000021,24011.27,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-20,DISBURSE,LN20250520000013,28586.55,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000035,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-07,DISBURSE,LN20250407000020,6097.28,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-13,DISBURSE,LN20250613000018,10563.09,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-14,DISBURSE,LN20250614000019,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-05,DISBURSE,LN20250305000026,13974.12,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-08,DISBURSE,LN20250208000020,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000043,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-28,DISBURSE,LN20250128000016,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-29,DISBURSE,LN20250529000023,12009.68,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-18,DISBURSE,LN20250518000020,693.86,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-02,DISBURSE,LN20250602000019,9724.22,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-31,DISBURSE,LN20250331000028,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-26,DISBURSE,LN20250126000010,2858.75,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-09,DISBURSE,LN20250309000036,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000036,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-02,DISBURSE,LN20250402000026,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000040,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-23,DISBURSE,LN20250523000025,21353.20,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-01,DISBURSE,LN20250501000019,8000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-23,DISBURSE,LN20250523000026,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000037,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-16,DISBURSE,LN20250316000027,8629.38,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-07,DISBURSE,LN20250507000032,13267.58,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-10,DISBURSE,LN20250310000039,8979.97,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000044,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-12,DISBURSE,LN20250312000043,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000028,25788.07,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000042,38047.21,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-05,DISBURSE,LN20250305000027,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-17,DISBURSE,LN20250317000042,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-27,DISBURSE,LN20250527000023,25573.11,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-26,DISBURSE,LN20250626000018,55725.89,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-22,DISBURSE,LN20250522000025,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-20,DISBURSE,LN20250420000019,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000038,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-29,DISBURSE,LN20250129000016,4701.99,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000039,4628.16,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-31,DISBURSE,LN20250331000029,14316.05,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000037,44517.47,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-26,DISBURSE,LN20250526000032,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-27,DISBURSE,LN20250527000024,5000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-20,DISBURSE,LN20250520000014,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-25,DISBURSE,LN20250225000029,16575.12,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000045,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000038,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-09,DISBURSE,LN20250609000019,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-10,DISBURSE,LN20250510000020,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-17,DISBURSE,LN20250217000033,24660.66,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-14,DISBURSE,LN20250214000040,2018.65,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-01,DISBURSE,LN20250401000015,20000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-01,DISBURSE,LN20250401000016,46933.21,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-05,DISBURSE,LN20250405000020,15375.31,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000042,1636.06,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-24,DISBURSE,LN20250424000021,42359.96,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-24,DISBURSE,LN20250324000026,30000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-15,DISBURSE,LN20250215000045,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000043,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-14,DISBURSE,LN20250614000020,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-27,DISBURSE,LN20250527000025,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-11,DISBURSE,LN20250611000017,32932.97,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-27,DISBURSE,LN20250127000016,4687.23,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-02,DISBURSE,LN20250602000020,50000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-25,DISBURSE,LN20250625000018,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-20,DISBURSE,LN20250620000018,21374.23,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-11,DISBURSE,LN20250511000030,17771.40,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000040,24930.95,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-22,DISBURSE,LN20250222000035,7127.60,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-21,DISBURSE,LN20250121000010,44802.28,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-14,DISBURSE,LN20250514000018,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-19,DISBURSE,LN20250319000027,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-16,DISBURSE,LN20250516000024,9864.66,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-04,DISBURSE,LN20250604000026,30000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-27,DISBURSE,LN20250627000021,5371.68,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-25,DISBURSE,LN20250225000030,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000044,8471.46,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-21,DISBURSE,LN20250221000040,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-22,DISBURSE,LN20250622000026,8000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-27,DISBURSE,LN20250227000038,10000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-01-28,DISBURSE,LN20250128000017,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-24,DISBURSE,LN20250224000041,1000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-23,DISBURSE,LN20250523000027,29603.93,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-27,DISBURSE,LN20250627000022,9004.83,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-01,DISBURSE,LN20250501000020,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-28,DISBURSE,LN20250528000018,7825.91,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-02,DISBURSE,LN20250602000021,52497.49,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-18,DISBURSE,LN20250518000021,39762.64,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-06,DISBURSE,LN20250606000015,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000045,4175.10,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-18,DISBURSE,LN20250318000025,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-30,DISBURSE,LN20250330000021,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-04,DISBURSE,LN20250604000027,30000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-01-16,DISBURSE,LN20250116000003,30000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-06,DISBURSE,LN20250206000025,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-04,DISBURSE,LN20250404000031,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000046,53497.12,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-27,DISBURSE,LN20250527000026,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-13,DISBURSE,LN20250413000017,3705.55,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-11,DISBURSE,LN20250411000019,70665.94,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-28,DISBURSE,LN20250328000026,44612.42,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-10,DISBURSE,LN20250510000021,23384.82,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-30,DISBURSE,LN20250630000020,1496.94,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-21,DISBURSE,LN20250121000011,48520.92,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-01,DISBURSE,LN20250201000022,30000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-12,DISBURSE,LN20250312000044,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-20,DISBURSE,LN20250320000029,43431.12,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000038,27407.64,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-30,DISBURSE,LN20250530000028,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-24,DISBURSE,LN20250524000023,6957.71,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-20,DISBURSE,LN20250320000030,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-25,DISBURSE,LN20250325000016,7632.41,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000047,668.99,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000043,1000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000032,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-28,DISBURSE,LN20250428000021,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-21,DISBURSE,LN20250321000032,26028.33,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000048,50000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000021,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000049,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000038,17886.97,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-26,DISBURSE,LN20250226000032,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-03,DISBURSE,LN20250303000033,29806.51,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-29,DISBURSE,LN20250529000024,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-24,DISBURSE,LN20250224000042,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000044,3551.35,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-14,DISBURSE,LN20250214000041,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-24,DISBURSE,LN20250224000043,24701.40,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-14,DISBURSE,LN20250214000042,44664.93,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-24,DISBURSE,LN20250224000044,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-29,DISBURSE,LN20250429000018,45402.69,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-14,DISBURSE,LN20250614000021,21949.29,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-23,DISBURSE,LN20250623000012,30000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-26,DISBURSE,LN20250226000033,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000045,12008.06,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-10,DISBURSE,LN20250410000008,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-24,DISBURSE,LN20250524000024,15000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-17,DISBURSE,LN20250317000043,7149.93,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-24,DISBURSE,LN20250224000045,74650.05,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000043,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000048,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000049,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-29,DISBURSE,LN20250629000016,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-08,DISBURSE,LN20250608000023,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-07,DISBURSE,LN20250607000022,5000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-29,DISBURSE,LN20250529000025,38637.50,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-24,DISBURSE,LN20250524000025,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-22,DISBURSE,LN20250522000026,7357.14,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
