customer_id,campaign_id,channel_code,attribute_time,event_type,weight,is_test_data
C00005467,CAMP0003,BYTEDANCE_AD,2025-04-22 00:46:40,APPLY,1.0,1
C00001799,CAMP0005,BYTEDANCE_AD,2025-02-27 09:11:39,APPLY,1.0,1
C00001793,CAMP0038,REFERRAL,2025-05-06 13:02:24,APPLY,1.0,1
C00001069,CAMP0024,WECHAT_MP,2025-04-23 22:22:10,APPLY,1.0,1
C00009199,CAMP0012,KUAISHOU_AD,2025-05-01 20:12:13,APPLY,1.0,1
C00001519,CAMP0036,PARTNER_BANK1,2025-05-03 18:38:39,APPLY,1.0,1
C00000068,CAMP0016,BYTEDANCE_AD,2025-02-12 20:28:44,APPLY,1.0,1
C00001796,CAMP0038,BAIDU_SEM,2025-05-01 00:27:12,APPLY,1.0,1
C00006038,CAMP0037,TENCENT_AD,2025-03-13 21:33:59,APPLY,1.0,1
C00006172,CAMP0018,WECHAT_MP,2025-01-09 12:00:23,APPLY,1.0,1
C00007132,CAMP0014,BAIDU_SEM,2025-05-17 12:06:47,APPLY,1.0,1
C00000020,CAMP0015,WECHAT_MP,2025-02-19 14:29:33,APPLY,1.0,1
C00001842,CAMP0018,PARTNER_MALL,2025-01-07 09:02:31,APPLY,1.0,1
C00005356,CAMP0039,BYTEDANCE_AD,2025-02-13 07:40:50,APPLY,1.0,1
C00004340,CAMP0018,BAIDU_SEM,2025-04-07 15:07:58,APPLY,1.0,1
C00007091,CAMP0028,KUAISHOU_AD,2025-03-19 21:49:26,APPLY,1.0,1
C00001315,CAMP0019,BAIDU_SEM,2025-02-02 17:33:17,APPLY,1.0,1
C00008301,CAMP0034,BAIDU_SEM,2025-03-09 16:01:18,APPLY,1.0,1
C00006241,CAMP0031,BYTEDANCE_AD,2025-04-20 13:08:01,APPLY,1.0,1
C00008623,CAMP0002,APP_ORG,2025-04-23 19:34:47,APPLY,1.0,1
C00000992,CAMP0011,WECHAT_MP,2025-02-24 19:21:28,APPLY,1.0,1
C00003438,CAMP0007,APP_ORG,2025-01-27 15:14:57,APPLY,1.0,1
C00001665,CAMP0011,REFERRAL,2025-02-23 01:34:03,APPLY,1.0,1
C00006079,CAMP0019,REFERRAL,2025-01-16 12:49:13,APPLY,1.0,1
C00001062,CAMP0040,TENCENT_AD,2025-03-12 13:58:01,APPLY,1.0,1
C00003829,CAMP0037,TENCENT_AD,2025-04-02 19:09:05,APPLY,1.0,1
C00002234,CAMP0027,APP_ORG,2025-03-11 16:28:26,APPLY,1.0,1
C00003888,CAMP0014,H5_PROMO,2025-05-14 15:36:22,APPLY,1.0,1
C00009522,CAMP0037,TENCENT_AD,2025-02-28 22:07:36,APPLY,1.0,1
C00006600,CAMP0014,KUAISHOU_AD,2025-04-13 07:46:08,APPLY,1.0,1
C00008131,CAMP0022,WECHAT_MP,2025-01-17 13:46:15,APPLY,1.0,1
C00008794,CAMP0035,APP_ORG,2025-05-09 00:57:59,APPLY,1.0,1
C00004994,CAMP0005,BYTEDANCE_AD,2025-04-25 09:33:38,APPLY,1.0,1
C00003514,CAMP0040,BAIDU_SEM,2025-03-06 23:21:30,APPLY,1.0,1
C00009499,CAMP0024,TENCENT_AD,2025-01-23 21:15:55,APPLY,1.0,1
C00003763,CAMP0017,KUAISHOU_AD,2025-04-02 12:13:22,APPLY,1.0,1
C00009563,CAMP0024,WECHAT_MP,2025-04-23 11:55:47,APPLY,1.0,1
C00008735,CAMP0003,APP_ORG,2025-02-14 12:48:12,APPLY,1.0,1
C00005650,CAMP0033,KUAISHOU_AD,2025-05-02 21:50:34,APPLY,1.0,1
C00002236,CAMP0013,APP_ORG,2025-02-18 13:36:07,APPLY,1.0,1
C00001900,CAMP0027,BYTEDANCE_AD,2025-02-25 20:16:52,APPLY,1.0,1
C00009602,CAMP0033,APP_ORG,2025-04-04 18:35:20,APPLY,1.0,1
C00008436,CAMP0023,KUAISHOU_AD,2025-04-02 20:00:03,APPLY,1.0,1
C00005134,CAMP0011,KUAISHOU_AD,2025-04-19 12:09:55,APPLY,1.0,1
C00001282,CAMP0030,BYTEDANCE_AD,2025-02-21 21:48:48,APPLY,1.0,1
C00008177,CAMP0011,BYTEDANCE_AD,2025-02-17 22:27:58,APPLY,1.0,1
C00005678,CAMP0035,BAIDU_SEM,2025-04-28 22:06:24,APPLY,1.0,1
C00001944,CAMP0003,BYTEDANCE_AD,2025-04-14 09:58:23,APPLY,1.0,1
C00007412,CAMP0033,REFERRAL,2025-04-18 02:33:08,APPLY,1.0,1
C00008177,CAMP0038,BYTEDANCE_AD,2025-03-08 13:00:28,APPLY,1.0,1
C00003858,CAMP0014,TENCENT_AD,2025-04-13 13:45:46,APPLY,1.0,1
C00000877,CAMP0014,BAIDU_SEM,2025-05-18 12:39:00,APPLY,1.0,1
C00009441,CAMP0003,BYTEDANCE_AD,2025-05-10 18:25:58,APPLY,1.0,1
C00002082,CAMP0038,BYTEDANCE_AD,2025-05-06 17:37:08,APPLY,1.0,1
C00006639,CAMP0037,BYTEDANCE_AD,2025-04-04 17:04:21,APPLY,1.0,1
C00002965,CAMP0038,BAIDU_SEM,2025-05-08 13:08:49,APPLY,1.0,1
C00005653,CAMP0022,BAIDU_SEM,2025-01-15 21:33:23,APPLY,1.0,1
C00009972,CAMP0014,APP_ORG,2025-04-11 17:04:46,APPLY,1.0,1
C00005312,CAMP0011,WECHAT_MP,2025-03-12 13:56:21,APPLY,1.0,1
C00005394,CAMP0005,WECHAT_MP,2025-04-08 16:56:28,APPLY,1.0,1
C00009527,CAMP0012,BAIDU_SEM,2025-02-23 12:46:38,APPLY,1.0,1
C00001281,CAMP0012,H5_PROMO,2025-04-05 12:43:59,APPLY,1.0,1
C00002729,CAMP0023,TENCENT_AD,2025-02-23 21:09:09,APPLY,1.0,1
C00008957,CAMP0026,PARTNER_MALL,2025-02-10 22:55:19,APPLY,1.0,1
C00003274,CAMP0001,REFERRAL,2025-02-12 20:46:03,APPLY,1.0,1
C00008754,CAMP0014,TENCENT_AD,2025-05-16 12:21:48,APPLY,1.0,1
C00002859,CAMP0031,REFERRAL,2025-04-17 13:17:36,APPLY,1.0,1
C00000659,CAMP0029,BYTEDANCE_AD,2025-02-21 13:35:02,APPLY,1.0,1
C00005540,CAMP0037,BAIDU_SEM,2025-03-07 22:47:24,APPLY,1.0,1
C00001470,CAMP0011,KUAISHOU_AD,2025-02-28 06:11:30,APPLY,1.0,1
C00007269,CAMP0019,KUAISHOU_AD,2025-02-10 22:03:33,APPLY,1.0,1
C00007906,CAMP0014,APP_ORG,2025-05-13 13:50:01,APPLY,1.0,1
C00000660,CAMP0025,KUAISHOU_AD,2025-03-12 13:03:32,APPLY,1.0,1
C00002967,CAMP0022,BYTEDANCE_AD,2025-03-15 19:56:08,APPLY,1.0,1
C00004555,CAMP0035,H5_PROMO,2025-01-29 21:18:03,APPLY,1.0,1
C00009394,CAMP0035,REFERRAL,2025-04-18 22:34:00,APPLY,1.0,1
C00007900,CAMP0029,PARTNER_MALL,2025-02-06 13:57:04,APPLY,1.0,1
C00003852,CAMP0025,BYTEDANCE_AD,2025-02-23 00:53:47,APPLY,1.0,1
C00008202,CAMP0031,APP_ORG,2025-03-05 09:08:22,APPLY,1.0,1
C00001352,CAMP0012,BYTEDANCE_AD,2025-03-20 18:06:49,APPLY,1.0,1
C00002450,CAMP0022,BYTEDANCE_AD,2025-01-22 16:50:15,APPLY,1.0,1
C00002843,CAMP0014,KUAISHOU_AD,2025-05-12 17:32:31,APPLY,1.0,1
C00001825,CAMP0001,BAIDU_SEM,2025-04-11 14:00:06,APPLY,1.0,1
C00001351,CAMP0023,APP_ORG,2025-03-18 10:53:15,APPLY,1.0,1
C00002591,CAMP0029,BYTEDANCE_AD,2025-03-05 20:37:43,APPLY,1.0,1
C00000717,CAMP0024,APP_ORG,2025-03-28 12:28:26,APPLY,1.0,1
C00001504,CAMP0030,TENCENT_AD,2025-03-11 13:44:11,APPLY,1.0,1
C00000750,CAMP0005,WECHAT_MP,2025-04-19 02:01:43,APPLY,1.0,1
C00002911,CAMP0036,BYTEDANCE_AD,2025-04-26 00:51:14,APPLY,1.0,1
C00006213,CAMP0031,APP_ORG,2025-03-21 09:04:12,APPLY,1.0,1
C00003460,CAMP0019,REFERRAL,2025-02-10 13:10:56,APPLY,1.0,1
C00009144,CAMP0007,BAIDU_SEM,2025-02-11 13:49:06,APPLY,1.0,1
C00009636,CAMP0031,BAIDU_SEM,2025-03-13 13:15:11,APPLY,1.0,1
C00005148,CAMP0014,TENCENT_AD,2025-05-15 22:07:16,APPLY,1.0,1
C00002286,CAMP0013,APP_ORG,2025-02-19 11:40:42,APPLY,1.0,1
C00003856,CAMP0003,REFERRAL,2025-05-06 13:22:04,APPLY,1.0,1
C00005314,CAMP0014,BAIDU_SEM,2025-05-12 13:30:39,APPLY,1.0,1
C00005216,CAMP0038,TENCENT_AD,2025-04-27 22:01:24,APPLY,1.0,1
C00001452,CAMP0027,TENCENT_AD,2025-03-17 10:46:16,APPLY,1.0,1
C00004524,CAMP0029,BAIDU_SEM,2025-03-05 23:55:23,APPLY,1.0,1
C00001496,CAMP0018,KUAISHOU_AD,2025-02-08 13:21:37,APPLY,1.0,1
C00003394,CAMP0032,WECHAT_MP,2025-03-22 18:08:32,APPLY,1.0,1
C00002660,CAMP0018,KUAISHOU_AD,2025-04-13 23:51:25,APPLY,1.0,1
C00006961,CAMP0012,TENCENT_AD,2025-04-15 22:42:36,APPLY,1.0,1
C00009009,CAMP0021,KUAISHOU_AD,2025-01-26 18:18:31,APPLY,1.0,1
C00008029,CAMP0017,APP_ORG,2025-03-19 01:47:42,APPLY,1.0,1
C00008402,CAMP0040,REFERRAL,2025-02-19 13:06:55,APPLY,1.0,1
C00002513,CAMP0004,BAIDU_SEM,2025-01-04 10:55:10,APPLY,1.0,1
C00003225,CAMP0035,PARTNER_MALL,2025-05-06 22:17:44,APPLY,1.0,1
C00004386,CAMP0001,APP_ORG,2025-02-07 10:28:41,APPLY,1.0,1
C00004344,CAMP0030,BYTEDANCE_AD,2025-02-21 21:01:31,APPLY,1.0,1
C00007897,CAMP0013,BYTEDANCE_AD,2025-02-16 20:26:43,APPLY,1.0,1
C00004198,CAMP0036,PARTNER_MALL,2025-03-12 21:34:47,APPLY,1.0,1
C00008202,CAMP0040,APP_ORG,2025-02-25 14:24:01,APPLY,1.0,1
C00001157,CAMP0003,TENCENT_AD,2025-05-10 20:40:01,APPLY,1.0,1
C00000853,CAMP0029,BYTEDANCE_AD,2025-02-14 21:59:41,APPLY,1.0,1
C00005797,CAMP0008,REFERRAL,2025-02-08 14:32:44,APPLY,1.0,1
C00003648,CAMP0014,REFERRAL,2025-05-12 12:49:33,APPLY,1.0,1
C00004280,CAMP0016,BYTEDANCE_AD,2025-02-26 13:38:16,APPLY,1.0,1
C00008612,CAMP0033,TENCENT_AD,2025-04-27 14:08:53,APPLY,1.0,1
C00004729,CAMP0028,TENCENT_AD,2025-02-02 09:05:56,APPLY,1.0,1
C00002504,CAMP0038,TENCENT_AD,2025-01-27 10:31:00,APPLY,1.0,1
C00007606,CAMP0025,BAIDU_SEM,2025-01-20 22:43:36,APPLY,1.0,1
C00001114,CAMP0014,TENCENT_AD,2025-05-14 12:50:47,APPLY,1.0,1
C00007145,CAMP0012,TENCENT_AD,2025-04-22 13:06:32,APPLY,1.0,1
C00004028,CAMP0024,BYTEDANCE_AD,2025-02-19 22:13:32,APPLY,1.0,1
C00008233,CAMP0031,WECHAT_MP,2025-02-16 13:19:35,APPLY,1.0,1
C00006764,CAMP0005,KUAISHOU_AD,2025-05-07 21:09:35,APPLY,1.0,1
C00007042,CAMP0014,WECHAT_MP,2025-05-10 12:42:55,APPLY,1.0,1
C00006342,CAMP0005,APP_ORG,2025-03-19 16:08:52,APPLY,1.0,1
C00009044,CAMP0016,KUAISHOU_AD,2025-02-25 20:58:45,APPLY,1.0,1
C00003069,CAMP0031,BAIDU_SEM,2025-03-15 12:36:29,APPLY,1.0,1
C00003029,CAMP0011,TENCENT_AD,2025-04-22 22:05:01,APPLY,1.0,1
C00003086,CAMP0027,BAIDU_SEM,2025-03-08 18:23:59,APPLY,1.0,1
C00003457,CAMP0037,PARTNER_MALL,2025-02-15 22:14:08,APPLY,1.0,1
C00000871,CAMP0014,KUAISHOU_AD,2025-04-23 10:48:41,APPLY,1.0,1
C00002250,CAMP0039,KUAISHOU_AD,2025-02-07 12:25:45,APPLY,1.0,1
C00004864,CAMP0020,TENCENT_AD,2025-01-08 13:27:40,APPLY,1.0,1
C00009086,CAMP0014,BYTEDANCE_AD,2025-04-08 10:51:48,APPLY,1.0,1
C00001710,CAMP0008,WECHAT_MP,2025-01-15 20:18:36,APPLY,1.0,1
C00005499,CAMP0029,BAIDU_SEM,2025-02-04 20:52:28,APPLY,1.0,1
C00008330,CAMP0031,H5_PROMO,2025-02-23 12:06:48,APPLY,1.0,1
C00009041,CAMP0014,TENCENT_AD,2025-05-17 13:19:15,APPLY,1.0,1
C00009600,CAMP0018,TENCENT_AD,2025-02-10 22:22:02,APPLY,1.0,1
C00006720,CAMP0030,BYTEDANCE_AD,2025-01-23 17:32:46,APPLY,1.0,1
C00006967,CAMP0004,BYTEDANCE_AD,2025-01-21 19:13:24,APPLY,1.0,1
C00006141,CAMP0038,PARTNER_BANK1,2025-04-07 13:27:00,APPLY,1.0,1
C00006282,CAMP0034,APP_ORG,2025-01-30 15:59:21,APPLY,1.0,1
C00005170,CAMP0027,H5_PROMO,2025-01-12 09:43:51,APPLY,1.0,1
C00007380,CAMP0027,BYTEDANCE_AD,2025-02-21 21:36:14,APPLY,1.0,1
C00001962,CAMP0039,BAIDU_SEM,2025-02-13 17:46:14,APPLY,1.0,1
C00000958,CAMP0023,APP_ORG,2025-04-07 20:35:40,APPLY,1.0,1
C00000815,CAMP0035,H5_PROMO,2025-01-20 22:15:31,APPLY,1.0,1
C00005316,CAMP0005,PARTNER_MALL,2025-04-13 01:27:37,APPLY,1.0,1
C00005742,CAMP0027,TENCENT_AD,2025-03-31 16:05:30,APPLY,1.0,1
C00004543,CAMP0010,APP_ORG,2025-01-30 12:46:56,APPLY,1.0,1
C00008142,CAMP0014,PARTNER_BANK1,2025-05-17 07:28:45,APPLY,1.0,1
C00002787,CAMP0017,BYTEDANCE_AD,2025-03-04 10:00:03,APPLY,1.0,1
C00000440,CAMP0014,PARTNER_BANK1,2025-05-14 17:00:40,APPLY,1.0,1
C00007694,CAMP0003,REFERRAL,2025-05-07 21:13:20,APPLY,1.0,1
C00005771,CAMP0021,KUAISHOU_AD,2025-01-18 10:18:29,APPLY,1.0,1
C00009753,CAMP0009,KUAISHOU_AD,2025-01-29 15:20:48,APPLY,1.0,1
C00003040,CAMP0002,REFERRAL,2025-02-09 14:12:11,APPLY,1.0,1
C00002738,CAMP0014,H5_PROMO,2025-05-11 17:04:56,APPLY,1.0,1
C00009569,CAMP0014,TENCENT_AD,2025-01-25 15:25:03,APPLY,1.0,1
C00009901,CAMP0006,APP_ORG,2025-02-03 17:01:48,APPLY,1.0,1
C00003902,CAMP0033,BYTEDANCE_AD,2025-02-28 20:40:20,APPLY,1.0,1
C00002604,CAMP0010,BYTEDANCE_AD,2025-01-22 12:25:19,APPLY,1.0,1
C00005494,CAMP0024,BAIDU_SEM,2025-04-21 13:27:46,APPLY,1.0,1
C00003989,CAMP0010,KUAISHOU_AD,2025-02-20 06:23:29,APPLY,1.0,1
C00009215,CAMP0005,BAIDU_SEM,2025-03-29 16:13:53,APPLY,1.0,1
C00004634,CAMP0018,APP_ORG,2025-01-18 13:47:34,APPLY,1.0,1
C00001717,CAMP0019,KUAISHOU_AD,2025-01-14 12:53:49,APPLY,1.0,1
C00007721,CAMP0003,H5_PROMO,2025-05-04 21:10:10,APPLY,1.0,1
C00007219,CAMP0011,KUAISHOU_AD,2025-02-12 12:39:08,APPLY,1.0,1
C00007790,CAMP0014,BYTEDANCE_AD,2025-05-15 12:51:58,APPLY,1.0,1
C00008555,CAMP0006,H5_PROMO,2025-02-16 17:40:33,APPLY,1.0,1
C00007316,CAMP0025,BYTEDANCE_AD,2025-03-02 20:42:53,APPLY,1.0,1
C00003446,CAMP0014,BYTEDANCE_AD,2025-05-14 21:51:18,APPLY,1.0,1
C00001981,CAMP0035,REFERRAL,2025-03-29 10:44:06,APPLY,1.0,1
C00000609,CAMP0005,BAIDU_SEM,2025-03-18 21:59:33,APPLY,1.0,1
C00005606,CAMP0001,APP_ORG,2025-03-13 13:25:55,APPLY,1.0,1
C00002544,CAMP0001,REFERRAL,2025-02-12 21:22:53,APPLY,1.0,1
C00003572,CAMP0014,BYTEDANCE_AD,2025-05-13 13:34:50,APPLY,1.0,1
C00006920,CAMP0014,BAIDU_SEM,2025-02-26 01:03:21,APPLY,1.0,1
C00007610,CAMP0014,TENCENT_AD,2025-05-11 21:24:14,APPLY,1.0,1
C00003203,CAMP0014,TENCENT_AD,2025-05-16 09:29:14,APPLY,1.0,1
C00009192,CAMP0014,BYTEDANCE_AD,2025-05-18 14:51:22,APPLY,1.0,1
C00004368,CAMP0024,APP_ORG,2025-01-22 06:06:27,APPLY,1.0,1
C00001889,CAMP0014,BYTEDANCE_AD,2025-04-18 12:23:46,APPLY,1.0,1
C00005602,CAMP0002,TENCENT_AD,2025-02-16 22:11:00,APPLY,1.0,1
C00001790,CAMP0016,TENCENT_AD,2025-02-20 20:06:54,APPLY,1.0,1
C00001937,CAMP0011,BYTEDANCE_AD,2025-03-04 12:29:31,APPLY,1.0,1
C00000958,CAMP0002,APP_ORG,2025-04-16 16:41:31,APPLY,1.0,1
C00006907,CAMP0037,BYTEDANCE_AD,2025-03-26 14:18:41,APPLY,1.0,1
C00000292,CAMP0034,PARTNER_BANK1,2025-04-04 15:00:03,APPLY,1.0,1
C00001963,CAMP0023,APP_ORG,2025-02-03 23:28:20,APPLY,1.0,1
C00008256,CAMP0007,BAIDU_SEM,2025-02-26 20:42:35,APPLY,1.0,1
C00005649,CAMP0015,BYTEDANCE_AD,2025-01-27 06:11:12,APPLY,1.0,1
C00000541,CAMP0017,KUAISHOU_AD,2025-02-18 00:49:48,APPLY,1.0,1
C00006770,CAMP0017,BAIDU_SEM,2025-02-27 17:24:56,APPLY,1.0,1
C00001886,CAMP0024,PARTNER_MALL,2025-03-09 15:50:35,APPLY,1.0,1
C00002389,CAMP0040,BAIDU_SEM,2025-03-11 21:46:51,APPLY,1.0,1
C00008358,CAMP0010,PARTNER_BANK1,2025-02-22 21:11:54,APPLY,1.0,1
C00005953,CAMP0028,BAIDU_SEM,2025-03-29 16:28:55,APPLY,1.0,1
C00001139,CAMP0040,BAIDU_SEM,2025-01-18 23:39:05,APPLY,1.0,1
C00009895,CAMP0024,BYTEDANCE_AD,2025-02-27 12:11:42,APPLY,1.0,1
C00006629,CAMP0007,KUAISHOU_AD,2025-02-15 13:51:05,APPLY,1.0,1
C00007523,CAMP0002,BAIDU_SEM,2025-02-21 08:01:20,APPLY,1.0,1
C00002470,CAMP0017,KUAISHOU_AD,2025-04-06 01:13:32,APPLY,1.0,1
C00005782,CAMP0014,REFERRAL,2025-05-09 22:22:03,APPLY,1.0,1
C00004285,CAMP0015,BYTEDANCE_AD,2025-02-02 22:00:13,APPLY,1.0,1
C00002689,CAMP0012,KUAISHOU_AD,2025-03-07 16:26:25,APPLY,1.0,1
C00007829,CAMP0031,BYTEDANCE_AD,2025-04-19 12:38:14,APPLY,1.0,1
C00003245,CAMP0011,BAIDU_SEM,2025-03-25 22:52:20,APPLY,1.0,1
C00002124,CAMP0024,BAIDU_SEM,2025-01-08 13:17:58,APPLY,1.0,1
C00006655,CAMP0014,APP_ORG,2025-03-14 20:27:16,APPLY,1.0,1
C00004747,CAMP0004,KUAISHOU_AD,2025-01-29 13:37:03,APPLY,1.0,1
C00001214,CAMP0036,BYTEDANCE_AD,2025-04-01 13:38:08,APPLY,1.0,1
C00003373,CAMP0017,BAIDU_SEM,2025-02-04 13:18:07,APPLY,1.0,1
C00007093,CAMP0003,BAIDU_SEM,2025-02-14 13:21:03,APPLY,1.0,1
C00008953,CAMP0035,BYTEDANCE_AD,2025-04-04 12:30:21,APPLY,1.0,1
C00009880,CAMP0031,BYTEDANCE_AD,2025-04-10 12:13:57,APPLY,1.0,1
C00001899,CAMP0003,TENCENT_AD,2025-04-22 21:52:18,APPLY,1.0,1
C00009662,CAMP0025,BAIDU_SEM,2025-02-26 13:47:41,APPLY,1.0,1
C00000396,CAMP0027,REFERRAL,2025-01-31 18:10:07,APPLY,1.0,1
C00003883,CAMP0029,BAIDU_SEM,2025-03-09 23:23:13,APPLY,1.0,1
C00005825,CAMP0025,BYTEDANCE_AD,2025-02-26 21:18:06,APPLY,1.0,1
C00009844,CAMP0015,BYTEDANCE_AD,2025-03-29 22:41:09,APPLY,1.0,1
C00003456,CAMP0014,BAIDU_SEM,2025-05-10 22:46:53,APPLY,1.0,1
C00006724,CAMP0013,BAIDU_SEM,2025-02-21 18:09:00,APPLY,1.0,1
C00003335,CAMP0028,BYTEDANCE_AD,2025-01-30 12:44:19,APPLY,1.0,1
C00000527,CAMP0036,WECHAT_MP,2025-02-19 21:32:33,APPLY,1.0,1
C00003790,CAMP0012,H5_PROMO,2025-02-17 21:16:35,APPLY,1.0,1
C00002889,CAMP0015,APP_ORG,2025-03-08 12:14:14,APPLY,1.0,1
C00009750,CAMP0014,BYTEDANCE_AD,2025-05-08 21:53:06,APPLY,1.0,1
C00000724,CAMP0034,WECHAT_MP,2025-03-16 14:51:56,APPLY,1.0,1
C00002800,CAMP0037,WECHAT_MP,2025-03-30 20:57:15,APPLY,1.0,1
C00003183,CAMP0018,PARTNER_MALL,2025-02-12 01:32:17,APPLY,1.0,1
C00005754,CAMP0029,APP_ORG,2025-02-28 02:10:10,APPLY,1.0,1
C00000606,CAMP0027,BAIDU_SEM,2025-02-08 20:26:40,APPLY,1.0,1
C00009203,CAMP0035,BAIDU_SEM,2025-02-21 22:01:07,APPLY,1.0,1
C00007482,CAMP0032,KUAISHOU_AD,2025-03-27 22:30:19,APPLY,1.0,1
C00005274,CAMP0015,BAIDU_SEM,2025-01-31 13:09:38,APPLY,1.0,1
C00005167,CAMP0018,APP_ORG,2025-02-27 12:31:19,APPLY,1.0,1
C00007336,CAMP0035,PARTNER_MALL,2025-02-15 22:19:42,APPLY,1.0,1
C00000463,CAMP0014,BAIDU_SEM,2025-04-28 19:36:44,APPLY,1.0,1
C00008756,CAMP0003,BYTEDANCE_AD,2025-05-01 22:23:52,APPLY,1.0,1
C00008051,CAMP0027,KUAISHOU_AD,2025-04-11 17:59:20,APPLY,1.0,1
C00000134,CAMP0038,PARTNER_MALL,2025-03-21 17:23:46,APPLY,1.0,1
C00009875,CAMP0032,H5_PROMO,2025-01-20 20:53:41,APPLY,1.0,1
C00009050,CAMP0036,TENCENT_AD,2025-02-20 08:35:12,APPLY,1.0,1
C00005068,CAMP0034,APP_ORG,2025-04-10 22:01:03,APPLY,1.0,1
C00000721,CAMP0024,APP_ORG,2025-02-27 09:25:24,APPLY,1.0,1
C00007304,CAMP0014,BAIDU_SEM,2025-05-07 15:07:35,APPLY,1.0,1
C00003235,CAMP0014,REFERRAL,2025-05-17 13:57:01,APPLY,1.0,1
C00009968,CAMP0003,REFERRAL,2025-04-08 13:07:02,APPLY,1.0,1
C00004870,CAMP0019,PARTNER_MALL,2025-02-25 08:40:33,APPLY,1.0,1
C00001112,CAMP0012,APP_ORG,2025-05-03 18:46:23,APPLY,1.0,1
C00000493,CAMP0015,TENCENT_AD,2025-01-22 14:34:51,APPLY,1.0,1
C00003036,CAMP0011,KUAISHOU_AD,2025-02-13 21:39:03,APPLY,1.0,1
C00001327,CAMP0014,BYTEDANCE_AD,2025-04-27 19:36:07,APPLY,1.0,1
C00007443,CAMP0006,KUAISHOU_AD,2025-01-27 14:30:13,APPLY,1.0,1
C00004410,CAMP0009,TENCENT_AD,2025-01-25 23:16:54,APPLY,1.0,1
C00005649,CAMP0003,BYTEDANCE_AD,2025-01-24 16:24:12,APPLY,1.0,1
C00001441,CAMP0019,BAIDU_SEM,2025-02-27 10:34:10,APPLY,1.0,1
C00003932,CAMP0016,WECHAT_MP,2025-01-31 16:56:17,APPLY,1.0,1
C00002350,CAMP0034,PARTNER_MALL,2025-03-23 17:30:10,APPLY,1.0,1
C00006995,CAMP0012,REFERRAL,2025-03-09 19:14:17,APPLY,1.0,1
C00008675,CAMP0027,KUAISHOU_AD,2025-04-06 21:36:09,APPLY,1.0,1
C00006724,CAMP0025,BAIDU_SEM,2025-02-17 13:11:24,APPLY,1.0,1
C00003646,CAMP0034,WECHAT_MP,2025-02-23 17:49:55,APPLY,1.0,1
C00001702,CAMP0028,BYTEDANCE_AD,2025-03-26 11:07:55,APPLY,1.0,1
C00002124,CAMP0005,BAIDU_SEM,2025-02-15 13:50:49,APPLY,1.0,1
C00009301,CAMP0003,KUAISHOU_AD,2025-05-08 22:47:51,APPLY,1.0,1
C00006214,CAMP0036,TENCENT_AD,2025-02-10 18:23:46,APPLY,1.0,1
C00002534,CAMP0005,BYTEDANCE_AD,2025-04-27 00:23:30,APPLY,1.0,1
C00000946,CAMP0014,TENCENT_AD,2025-05-14 20:59:06,APPLY,1.0,1
C00004741,CAMP0015,KUAISHOU_AD,2025-03-23 12:23:32,APPLY,1.0,1
C00006574,CAMP0033,APP_ORG,2025-01-25 13:46:03,APPLY,1.0,1
C00005862,CAMP0023,BAIDU_SEM,2025-03-15 21:12:40,APPLY,1.0,1
C00009294,CAMP0003,KUAISHOU_AD,2025-02-09 20:50:25,APPLY,1.0,1
C00007126,CAMP0037,APP_ORG,2025-01-27 22:32:47,APPLY,1.0,1
C00007831,CAMP0032,KUAISHOU_AD,2025-03-07 06:40:35,APPLY,1.0,1
C00001958,CAMP0012,PARTNER_MALL,2025-02-07 19:41:06,APPLY,1.0,1
C00002464,CAMP0022,BAIDU_SEM,2025-01-10 12:45:07,APPLY,1.0,1
C00006784,CAMP0025,BYTEDANCE_AD,2025-02-08 13:28:59,APPLY,1.0,1
C00008537,CAMP0030,TENCENT_AD,2025-02-06 01:01:28,APPLY,1.0,1
C00005116,CAMP0011,TENCENT_AD,2025-03-17 13:33:58,APPLY,1.0,1
C00008998,CAMP0034,KUAISHOU_AD,2025-03-12 16:52:40,APPLY,1.0,1
C00001539,CAMP0031,PARTNER_BANK1,2025-02-09 16:43:38,APPLY,1.0,1
C00001268,CAMP0012,TENCENT_AD,2025-04-14 12:12:40,APPLY,1.0,1
C00003324,CAMP0012,BYTEDANCE_AD,2025-04-16 13:03:31,APPLY,1.0,1
C00003152,CAMP0010,PARTNER_MALL,2025-01-26 13:13:02,APPLY,1.0,1
C00004529,CAMP0039,BYTEDANCE_AD,2025-02-11 12:56:03,APPLY,1.0,1
C00002979,CAMP0014,BAIDU_SEM,2025-05-13 21:25:24,APPLY,1.0,1
C00008531,CAMP0025,BAIDU_SEM,2025-02-14 16:10:17,APPLY,1.0,1
C00001861,CAMP0011,PARTNER_BANK1,2025-01-14 10:48:57,APPLY,1.0,1
C00004037,CAMP0002,KUAISHOU_AD,2025-03-04 12:41:14,APPLY,1.0,1
C00002132,CAMP0033,KUAISHOU_AD,2025-01-28 22:30:26,APPLY,1.0,1
C00003699,CAMP0016,BAIDU_SEM,2025-02-20 20:17:10,APPLY,1.0,1
C00006883,CAMP0001,BYTEDANCE_AD,2025-02-18 21:42:03,APPLY,1.0,1
C00004543,CAMP0010,APP_ORG,2025-02-20 20:22:58,APPLY,1.0,1
C00009530,CAMP0038,REFERRAL,2025-04-28 13:54:26,APPLY,1.0,1
C00008115,CAMP0017,BAIDU_SEM,2025-03-16 20:45:16,APPLY,1.0,1
