customer_id,product_code,total_amount,available_amount,used_amount,apr,grade,valid_from,valid_to,status,created_at,is_test_data
C00000092,SELF_LOAN,15000.00,15000.00,0,0.17,B,2025-01-27,2026-01-27,ACTIVE,2025-01-27 20:44:13,1
C00008163,PLATFORM_LOAN,7906.79,7906.79,0,0.23,D,2025-01-19,2026-01-19,ACTIVE,2025-01-19 14:55:02,1
C00007446,GUARANTEE_LOAN,2000.00,2000.00,0,0.16,B,2025-04-23,2026-04-23,ACTIVE,2025-04-23 07:07:29,1
C00009116,SELF_LOAN,5000.00,5000.00,0,0.12,A,2025-05-27,2026-05-27,ACTIVE,2025-05-27 15:22:13,1
C00003675,SELF_LOAN,5000.00,5000.00,0,0.11,A,2025-06-01,2026-06-01,ACTIVE,2025-06-01 12:12:20,1
C00009489,SELF_LOAN,25169.54,25169.54,0,0.22,C,2025-04-29,2026-04-29,ACTIVE,2025-04-29 12:33:23,1
C00005938,SELF_LOAN,39380.83,39380.83,0,0.15,B,2025-04-20,2026-04-20,ACTIVE,2025-04-20 21:20:40,1
C00001346,JOINT_LOAN,30000.00,30000.00,0,0.14,B,2025-04-05,2026-04-05,ACTIVE,2025-04-05 21:46:40,1
C00005748,PLATFORM_LOAN,44574.03,44574.03,0,0.15,B,2025-04-13,2026-04-13,ACTIVE,2025-04-13 13:33:55,1
C00004621,JOINT_LOAN,20000.00,20000.00,0,0.15,B,2025-03-31,2026-03-31,ACTIVE,2025-03-31 12:42:51,1
C00009562,PLATFORM_LOAN,10000.00,10000.00,0,0.13,A,2025-02-04,2026-02-04,ACTIVE,2025-02-04 21:15:45,1
C00003318,JOINT_LOAN,23895.61,23895.61,0,0.21,C,2025-03-01,2026-03-01,ACTIVE,2025-03-01 17:12:16,1
C00001020,JOINT_LOAN,10000.00,10000.00,0,0.12,A,2025-06-29,2026-06-29,ACTIVE,2025-06-29 18:23:26,1
C00002223,PLATFORM_LOAN,30000.00,30000.00,0,0.11,A,2025-02-04,2026-02-04,ACTIVE,2025-02-04 15:59:43,1
C00007988,SELF_LOAN,35086.04,35086.04,0,0.16,B,2025-03-17,2026-03-17,ACTIVE,2025-03-17 18:21:04,1
C00004296,PLATFORM_LOAN,5000.00,5000.00,0,0.17,B,2025-03-29,2026-03-29,ACTIVE,2025-03-29 21:27:39,1
C00005125,SELF_LOAN,43601.24,43601.24,0,0.18,B,2025-04-02,2026-04-02,ACTIVE,2025-04-02 21:59:54,1
C00007308,PLATFORM_LOAN,15000.00,15000.00,0,0.16,B,2025-02-12,2026-02-12,ACTIVE,2025-02-12 23:07:48,1
C00006551,SELF_LOAN,1000.00,1000.00,0,0.22,C,2025-02-09,2026-02-09,ACTIVE,2025-02-09 14:54:13,1
C00004336,PLATFORM_LOAN,30000.00,30000.00,0,0.17,B,2025-03-05,2026-03-05,ACTIVE,2025-03-05 23:01:08,1
C00005746,SELF_LOAN,8656.93,8656.93,0,0.22,D,2025-06-19,2026-06-19,ACTIVE,2025-06-19 12:51:07,1
C00006064,PLATFORM_LOAN,27727.92,27727.92,0,0.21,C,2025-06-25,2026-06-25,ACTIVE,2025-06-25 11:17:04,1
C00005486,PLATFORM_LOAN,21676.09,21676.09,0,0.19,C,2025-04-17,2026-04-17,ACTIVE,2025-04-17 16:31:24,1
C00004294,SELF_LOAN,47674.84,47674.84,0,0.14,A,2025-02-26,2026-02-26,ACTIVE,2025-02-26 21:40:26,1
C00007246,SELF_LOAN,25474.04,25474.04,0,0.19,C,2025-01-26,2026-01-26,ACTIVE,2025-01-26 12:12:37,1
C00002720,SELF_LOAN,20000.00,20000.00,0,0.11,A,2025-06-07,2026-06-07,ACTIVE,2025-06-07 10:30:59,1
C00006354,JOINT_LOAN,2000.00,2000.00,0,0.12,A,2025-01-28,2026-01-28,ACTIVE,2025-01-28 14:02:55,1
C00000038,GUARANTEE_LOAN,10000.00,10000.00,0,0.16,B,2025-03-04,2026-03-04,ACTIVE,2025-03-04 19:46:23,1
C00005932,SELF_LOAN,30000.00,30000.00,0,0.15,B,2025-03-24,2026-03-24,ACTIVE,2025-03-24 12:51:51,1
C00004950,SELF_LOAN,5000.00,5000.00,0,0.15,B,2025-06-14,2026-06-14,ACTIVE,2025-06-14 00:32:14,1
C00005364,GUARANTEE_LOAN,7436.80,7436.80,0,0.23,D,2025-01-29,2026-01-29,ACTIVE,2025-01-29 09:53:53,1
C00000639,PLATFORM_LOAN,1000.00,1000.00,0,0.20,C,2025-05-04,2026-05-04,ACTIVE,2025-05-04 13:01:12,1
C00002926,PLATFORM_LOAN,1000.00,1000.00,0,0.18,B,2025-04-21,2026-04-21,ACTIVE,2025-04-21 22:53:41,1
C00007150,PLATFORM_LOAN,20000.00,20000.00,0,0.13,A,2025-02-23,2026-02-23,ACTIVE,2025-02-23 13:31:35,1
C00001301,SELF_LOAN,8000.00,8000.00,0,0.23,D,2025-04-19,2026-04-19,ACTIVE,2025-04-19 11:50:02,1
C00000181,SELF_LOAN,27637.62,27637.62,0,0.18,C,2025-02-28,2026-02-28,ACTIVE,2025-02-28 22:54:40,1
C00005163,GUARANTEE_LOAN,10000.00,10000.00,0,0.18,C,2025-01-27,2026-01-27,ACTIVE,2025-01-28 09:21:03,1
C00003097,SELF_LOAN,15000.00,15000.00,0,0.21,C,2025-02-08,2026-02-08,ACTIVE,2025-02-08 22:40:14,1
C00003785,SELF_LOAN,38174.75,38174.75,0,0.16,B,2025-02-12,2026-02-12,ACTIVE,2025-02-12 18:57:30,1
C00002308,SELF_LOAN,2000.00,2000.00,0,0.18,B,2025-02-13,2026-02-13,ACTIVE,2025-02-13 13:54:46,1
C00009296,GUARANTEE_LOAN,10000.00,10000.00,0,0.19,C,2025-02-25,2026-02-25,ACTIVE,2025-02-25 12:06:09,1
C00006911,JOINT_LOAN,20000.00,20000.00,0,0.14,A,2025-03-16,2026-03-16,ACTIVE,2025-03-16 22:55:56,1
C00000786,SELF_LOAN,2000.00,2000.00,0,0.16,B,2025-05-14,2026-05-14,ACTIVE,2025-05-14 10:53:22,1
C00004222,JOINT_LOAN,2000.00,2000.00,0,0.17,B,2025-06-16,2026-06-16,ACTIVE,2025-06-16 22:27:17,1
C00009334,SELF_LOAN,43489.64,43489.64,0,0.15,B,2025-02-16,2026-02-16,ACTIVE,2025-02-16 20:54:22,1
C00009111,SELF_LOAN,8000.00,8000.00,0,0.10,A,2025-01-06,2026-01-06,ACTIVE,2025-01-06 14:07:42,1
C00002621,SELF_LOAN,22231.36,22231.36,0,0.21,C,2025-05-28,2026-05-28,ACTIVE,2025-05-28 12:12:51,1
C00006616,PLATFORM_LOAN,8456.20,8456.20,0,0.23,D,2025-04-22,2026-04-22,ACTIVE,2025-04-22 18:37:24,1
C00000695,SELF_LOAN,42545.02,42545.02,0,0.11,A,2025-04-02,2026-04-02,ACTIVE,2025-04-02 12:44:42,1
C00008614,SELF_LOAN,2000.00,2000.00,0,0.11,A,2025-05-23,2026-05-23,ACTIVE,2025-05-23 18:14:32,1
C00006971,JOINT_LOAN,8000.00,8000.00,0,0.20,C,2025-06-07,2026-06-07,ACTIVE,2025-06-07 22:30:53,1
C00002894,JOINT_LOAN,26958.01,26958.01,0,0.19,C,2025-01-19,2026-01-19,ACTIVE,2025-01-19 21:21:41,1
C00004556,SELF_LOAN,9174.58,9174.58,0,0.23,D,2025-06-03,2026-06-03,ACTIVE,2025-06-03 00:40:23,1
C00000484,PLATFORM_LOAN,30000.00,30000.00,0,0.18,B,2025-03-12,2026-03-12,ACTIVE,2025-03-12 21:34:11,1
C00009907,JOINT_LOAN,5000.00,5000.00,0,0.18,B,2025-04-01,2026-04-01,ACTIVE,2025-04-01 16:47:17,1
C00007068,SELF_LOAN,30000.00,30000.00,0,0.17,B,2025-01-18,2026-01-18,ACTIVE,2025-01-18 18:39:26,1
C00009197,GUARANTEE_LOAN,28084.23,28084.23,0,0.18,C,2025-05-10,2026-05-10,ACTIVE,2025-05-10 18:19:21,1
C00003488,PLATFORM_LOAN,8000.00,8000.00,0,0.21,C,2025-03-08,2026-03-08,ACTIVE,2025-03-08 14:50:12,1
C00002055,JOINT_LOAN,5000.00,5000.00,0,0.17,B,2025-02-13,2026-02-13,ACTIVE,2025-02-13 12:30:58,1
C00003431,GUARANTEE_LOAN,8000.00,8000.00,0,0.11,A,2025-04-21,2026-04-21,ACTIVE,2025-04-21 13:59:07,1
C00002449,GUARANTEE_LOAN,7019.51,7019.51,0,0.23,D,2025-05-11,2026-05-11,ACTIVE,2025-05-11 12:58:14,1
C00004171,PLATFORM_LOAN,8000.00,8000.00,0,0.21,C,2025-02-20,2026-02-20,ACTIVE,2025-02-20 09:49:40,1
C00004308,PLATFORM_LOAN,29397.42,29397.42,0,0.19,C,2025-04-03,2026-04-03,ACTIVE,2025-04-03 22:31:03,1
C00004609,JOINT_LOAN,50000.00,50000.00,0,0.15,B,2025-06-05,2026-06-05,ACTIVE,2025-06-05 16:08:15,1
C00008286,PLATFORM_LOAN,28244.14,28244.14,0,0.19,C,2025-02-24,2026-02-24,ACTIVE,2025-02-24 22:00:02,1
C00006018,PLATFORM_LOAN,10000.00,10000.00,0,0.21,C,2025-03-13,2026-03-13,ACTIVE,2025-03-13 10:44:05,1
C00008475,SELF_LOAN,15000.00,15000.00,0,0.13,A,2025-06-16,2026-06-16,ACTIVE,2025-06-16 22:54:24,1
C00001723,PLATFORM_LOAN,2000.00,2000.00,0,0.21,C,2025-03-17,2026-03-17,ACTIVE,2025-03-17 20:11:56,1
C00000809,PLATFORM_LOAN,30000.00,30000.00,0,0.15,B,2025-06-09,2026-06-09,ACTIVE,2025-06-09 23:07:02,1
C00003049,SELF_LOAN,30000.00,30000.00,0,0.17,B,2025-06-14,2026-06-14,ACTIVE,2025-06-14 11:55:01,1
C00000855,PLATFORM_LOAN,24890.30,24890.30,0,0.19,C,2025-02-12,2026-02-12,ACTIVE,2025-02-12 22:24:23,1
C00005540,SELF_LOAN,35355.91,35355.91,0,0.11,A,2025-04-14,2026-04-14,ACTIVE,2025-04-14 00:55:34,1
C00001293,PLATFORM_LOAN,47333.46,47333.46,0,0.17,B,2025-03-07,2026-03-07,ACTIVE,2025-03-07 13:42:58,1
C00003565,JOINT_LOAN,2000.00,2000.00,0,0.15,B,2025-04-02,2026-04-02,ACTIVE,2025-04-02 21:03:13,1
C00008139,SELF_LOAN,8000.00,8000.00,0,0.19,C,2025-05-25,2026-05-25,ACTIVE,2025-05-25 15:46:52,1
C00008193,SELF_LOAN,36935.01,36935.01,0,0.11,A,2025-04-29,2026-04-29,ACTIVE,2025-04-29 13:51:52,1
C00003024,SELF_LOAN,8000.00,8000.00,0,0.15,B,2025-05-21,2026-05-21,ACTIVE,2025-05-21 17:04:44,1
C00000389,PLATFORM_LOAN,8000.00,8000.00,0,0.20,C,2025-03-17,2026-03-17,ACTIVE,2025-03-17 22:46:05,1
C00006043,PLATFORM_LOAN,1000.00,1000.00,0,0.18,C,2025-05-27,2026-05-27,ACTIVE,2025-05-27 23:07:54,1
C00008442,SELF_LOAN,40014.09,40014.09,0,0.15,B,2025-02-15,2026-02-15,ACTIVE,2025-02-15 13:03:07,1
C00002162,SELF_LOAN,1000.00,1000.00,0,0.19,C,2025-03-03,2026-03-03,ACTIVE,2025-03-03 13:36:30,1
C00007703,PLATFORM_LOAN,1000.00,1000.00,0,0.23,D,2025-01-25,2026-01-25,ACTIVE,2025-01-25 03:01:11,1
C00006384,JOINT_LOAN,8000.00,8000.00,0,0.20,C,2025-04-22,2026-04-22,ACTIVE,2025-04-22 20:44:29,1
C00000189,SELF_LOAN,49807.07,49807.07,0,0.18,B,2025-02-17,2026-02-17,ACTIVE,2025-02-17 22:55:04,1
C00009194,JOINT_LOAN,15000.00,15000.00,0,0.11,A,2025-02-24,2026-02-24,ACTIVE,2025-02-24 12:26:12,1
C00004946,GUARANTEE_LOAN,20000.00,20000.00,0,0.13,A,2025-02-15,2026-02-15,ACTIVE,2025-02-15 11:02:52,1
C00009490,PLATFORM_LOAN,2000.00,2000.00,0,0.20,C,2025-02-19,2026-02-19,ACTIVE,2025-02-19 13:29:45,1
C00002855,PLATFORM_LOAN,10000.00,10000.00,0,0.17,B,2025-01-17,2026-01-17,ACTIVE,2025-01-17 14:43:53,1
C00003980,SELF_LOAN,38879.81,38879.81,0,0.14,B,2025-01-22,2026-01-22,ACTIVE,2025-01-22 13:18:48,1
C00009007,SELF_LOAN,2000.00,2000.00,0,0.15,B,2025-05-03,2026-05-03,ACTIVE,2025-05-03 00:24:25,1
C00004201,SELF_LOAN,30000.00,30000.00,0,0.17,B,2025-02-08,2026-02-08,ACTIVE,2025-02-08 21:46:23,1
C00005143,JOINT_LOAN,20000.00,20000.00,0,0.19,C,2025-02-26,2026-02-26,ACTIVE,2025-02-26 06:45:45,1
C00009408,JOINT_LOAN,7340.86,7340.86,0,0.24,D,2025-01-17,2026-01-17,ACTIVE,2025-01-17 20:49:40,1
C00005406,SELF_LOAN,20000.00,20000.00,0,0.12,A,2025-02-15,2026-02-15,ACTIVE,2025-02-15 13:37:00,1
C00001247,SELF_LOAN,5000.00,5000.00,0,0.16,B,2025-03-16,2026-03-16,ACTIVE,2025-03-16 22:18:33,1
C00003199,SELF_LOAN,20000.00,20000.00,0,0.21,C,2025-03-23,2026-03-23,ACTIVE,2025-03-23 21:16:30,1
C00001267,JOINT_LOAN,7651.70,7651.70,0,0.23,D,2025-02-16,2026-02-16,ACTIVE,2025-02-16 13:36:42,1
C00001190,PLATFORM_LOAN,65092.03,65092.03,0,0.13,A,2025-03-09,2026-03-09,ACTIVE,2025-03-09 13:14:16,1
C00001510,SELF_LOAN,20000.00,20000.00,0,0.14,A,2025-03-17,2026-03-17,ACTIVE,2025-03-17 22:51:20,1
C00003389,JOINT_LOAN,10000.00,10000.00,0,0.12,A,2025-06-14,2026-06-14,ACTIVE,2025-06-14 19:23:21,1
C00006724,SELF_LOAN,8000.00,8000.00,0,0.16,B,2025-02-17,2026-02-17,ACTIVE,2025-02-17 12:45:20,1
C00002027,SELF_LOAN,22704.66,22704.66,0,0.20,C,2025-02-19,2026-02-19,ACTIVE,2025-02-19 13:22:13,1
C00009438,GUARANTEE_LOAN,1000.00,1000.00,0,0.18,C,2025-05-30,2026-05-30,ACTIVE,2025-05-30 02:17:01,1
C00000120,PLATFORM_LOAN,2000.00,2000.00,0,0.17,B,2025-02-04,2026-02-04,ACTIVE,2025-02-04 18:26:13,1
C00000955,JOINT_LOAN,30000.00,30000.00,0,0.12,A,2025-06-02,2026-06-02,ACTIVE,2025-06-02 20:53:35,1
C00006826,SELF_LOAN,1000.00,1000.00,0,0.11,A,2025-01-23,2026-01-23,ACTIVE,2025-01-23 23:03:55,1
C00008920,JOINT_LOAN,20000.00,20000.00,0,0.21,C,2025-05-06,2026-05-06,ACTIVE,2025-05-06 16:41:04,1
C00006981,SELF_LOAN,10000.00,10000.00,0,0.14,A,2025-04-30,2026-04-30,ACTIVE,2025-04-30 22:15:44,1
C00008035,SELF_LOAN,1000.00,1000.00,0,0.15,B,2025-03-18,2026-03-18,ACTIVE,2025-03-18 21:43:12,1
C00000677,SELF_LOAN,2000.00,2000.00,0,0.14,A,2025-05-13,2026-05-13,ACTIVE,2025-05-13 10:08:25,1
C00003866,SELF_LOAN,46450.49,46450.49,0,0.15,B,2025-03-08,2026-03-08,ACTIVE,2025-03-08 06:14:32,1
C00004081,JOINT_LOAN,7798.25,7798.25,0,0.22,D,2025-01-30,2026-01-30,ACTIVE,2025-01-30 14:01:02,1
C00009071,SELF_LOAN,10000.00,10000.00,0,0.20,C,2025-05-10,2026-05-10,ACTIVE,2025-05-10 13:42:15,1
C00001613,SELF_LOAN,1000.00,1000.00,0,0.11,A,2025-06-21,2026-06-21,ACTIVE,2025-06-21 21:53:51,1
C00007164,GUARANTEE_LOAN,2000.00,2000.00,0,0.15,B,2025-05-07,2026-05-07,ACTIVE,2025-05-07 21:54:25,1
C00002848,PLATFORM_LOAN,30000.00,30000.00,0,0.16,B,2025-04-20,2026-04-20,ACTIVE,2025-04-20 13:50:07,1
C00009119,PLATFORM_LOAN,10000.00,10000.00,0,0.17,B,2025-03-30,2026-03-30,ACTIVE,2025-03-30 21:58:41,1
C00006412,PLATFORM_LOAN,10000.00,10000.00,0,0.20,C,2025-04-19,2026-04-19,ACTIVE,2025-04-19 12:28:53,1
C00005784,PLATFORM_LOAN,10000.00,10000.00,0,0.18,C,2025-02-08,2026-02-08,ACTIVE,2025-02-08 21:58:22,1
C00007574,PLATFORM_LOAN,2000.00,2000.00,0,0.17,B,2025-04-11,2026-04-11,ACTIVE,2025-04-11 07:25:48,1
C00004818,SELF_LOAN,24037.76,24037.76,0,0.21,C,2025-05-26,2026-05-26,ACTIVE,2025-05-26 12:15:24,1
C00005710,JOINT_LOAN,7713.91,7713.91,0,0.23,D,2025-06-03,2026-06-03,ACTIVE,2025-06-03 22:21:58,1
C00007031,SELF_LOAN,40323.33,40323.33,0,0.13,A,2025-04-06,2026-04-06,ACTIVE,2025-04-06 06:10:25,1
C00002638,PLATFORM_LOAN,25343.84,25343.84,0,0.18,C,2025-02-18,2026-02-18,ACTIVE,2025-02-18 20:33:51,1
C00003279,SELF_LOAN,20000.00,20000.00,0,0.20,C,2025-06-06,2026-06-06,ACTIVE,2025-06-06 12:28:58,1
C00002648,SELF_LOAN,44708.49,44708.49,0,0.17,B,2025-03-20,2026-03-20,ACTIVE,2025-03-20 12:37:32,1
C00003396,PLATFORM_LOAN,1000.00,1000.00,0,0.10,A,2025-02-26,2026-02-26,ACTIVE,2025-02-26 10:59:05,1
C00008276,SELF_LOAN,8000.00,8000.00,0,0.21,C,2025-02-18,2026-02-18,ACTIVE,2025-02-18 16:11:57,1
C00003223,PLATFORM_LOAN,8856.58,8856.58,0,0.24,D,2025-02-16,2026-02-16,ACTIVE,2025-02-16 10:41:22,1
C00008943,JOINT_LOAN,2000.00,2000.00,0,0.16,B,2025-04-18,2026-04-18,ACTIVE,2025-04-18 17:50:34,1
C00006640,PLATFORM_LOAN,5000.00,5000.00,0,0.23,D,2025-01-30,2026-01-30,ACTIVE,2025-01-30 19:03:15,1
C00006862,SELF_LOAN,24256.77,24256.77,0,0.21,C,2025-05-20,2026-05-20,ACTIVE,2025-05-20 22:45:55,1
C00003871,SELF_LOAN,30000.00,30000.00,0,0.15,B,2025-02-23,2026-02-23,ACTIVE,2025-02-23 13:57:24,1
C00005195,JOINT_LOAN,5000.00,5000.00,0,0.14,A,2025-02-09,2026-02-09,ACTIVE,2025-02-09 22:43:41,1
C00003004,SELF_LOAN,15000.00,15000.00,0,0.11,A,2025-04-10,2026-04-10,ACTIVE,2025-04-10 08:08:00,1
C00005949,SELF_LOAN,15000.00,15000.00,0,0.12,A,2025-03-18,2026-03-18,ACTIVE,2025-03-18 20:56:07,1
C00007444,JOINT_LOAN,24581.71,24581.71,0,0.19,C,2025-03-19,2026-03-19,ACTIVE,2025-03-19 20:26:49,1
C00005821,JOINT_LOAN,10000.00,10000.00,0,0.14,A,2025-06-11,2026-06-11,ACTIVE,2025-06-11 09:52:24,1
C00006988,JOINT_LOAN,5000.00,5000.00,0,0.24,D,2025-05-28,2026-05-28,ACTIVE,2025-05-28 23:07:54,1
C00008325,PLATFORM_LOAN,7139.02,7139.02,0,0.24,D,2025-01-24,2026-01-24,ACTIVE,2025-01-24 13:10:57,1
C00002645,SELF_LOAN,37399.90,37399.90,0,0.17,B,2025-02-17,2026-02-17,ACTIVE,2025-02-17 13:24:22,1
C00005449,PLATFORM_LOAN,15000.00,15000.00,0,0.20,C,2025-06-23,2026-06-23,ACTIVE,2025-06-23 15:24:30,1
C00003230,SELF_LOAN,20000.00,20000.00,0,0.15,B,2025-03-04,2026-03-04,ACTIVE,2025-03-04 13:24:11,1
C00003429,PLATFORM_LOAN,5000.00,5000.00,0,0.21,C,2025-03-31,2026-03-31,ACTIVE,2025-03-31 13:30:03,1
C00004759,SELF_LOAN,8000.00,8000.00,0,0.11,A,2025-02-10,2026-02-10,ACTIVE,2025-02-10 13:03:49,1
C00005382,PLATFORM_LOAN,5000.00,5000.00,0,0.19,C,2025-02-17,2026-02-17,ACTIVE,2025-02-17 20:31:17,1
C00006744,GUARANTEE_LOAN,8000.00,8000.00,0,0.19,C,2025-05-30,2026-05-30,ACTIVE,2025-05-30 22:12:03,1
C00007745,GUARANTEE_LOAN,89811.64,89811.64,0,0.12,A,2025-05-04,2026-05-04,ACTIVE,2025-05-04 21:56:33,1
C00007760,SELF_LOAN,5000.00,5000.00,0,0.14,A,2025-05-14,2026-05-14,ACTIVE,2025-05-14 14:19:14,1
C00006082,SELF_LOAN,8000.00,8000.00,0,0.17,B,2025-05-24,2026-05-24,ACTIVE,2025-05-24 18:16:21,1
C00000830,SELF_LOAN,20000.00,20000.00,0,0.19,C,2025-03-28,2026-03-28,ACTIVE,2025-03-28 00:50:01,1
C00001396,SELF_LOAN,2000.00,2000.00,0,0.20,C,2025-02-19,2026-02-19,ACTIVE,2025-02-19 13:09:54,1
C00006788,PLATFORM_LOAN,7372.63,7372.63,0,0.22,D,2025-06-21,2026-06-21,ACTIVE,2025-06-21 07:51:58,1
C00009165,GUARANTEE_LOAN,2000.00,2000.00,0,0.21,C,2025-02-20,2026-02-20,ACTIVE,2025-02-20 12:23:31,1
C00009416,JOINT_LOAN,47798.63,47798.63,0,0.15,B,2025-06-28,2026-06-28,ACTIVE,2025-06-28 22:20:55,1
C00001133,PLATFORM_LOAN,50000.00,50000.00,0,0.17,B,2025-02-06,2026-02-06,ACTIVE,2025-02-06 20:37:43,1
C00002905,SELF_LOAN,5000.00,5000.00,0,0.19,C,2025-05-09,2026-05-09,ACTIVE,2025-05-09 13:19:27,1
C00009097,GUARANTEE_LOAN,53415.32,53415.32,0,0.17,B,2025-01-18,2026-01-18,ACTIVE,2025-01-18 13:48:58,1
C00006261,JOINT_LOAN,21902.97,21902.97,0,0.21,C,2025-05-17,2026-05-17,ACTIVE,2025-05-17 13:28:01,1
C00009524,PLATFORM_LOAN,45566.24,45566.24,0,0.17,B,2025-05-08,2026-05-08,ACTIVE,2025-05-08 12:43:37,1
C00009136,SELF_LOAN,20000.00,20000.00,0,0.17,B,2025-03-19,2026-03-19,ACTIVE,2025-03-19 22:22:18,1
C00009790,SELF_LOAN,2000.00,2000.00,0,0.18,B,2025-02-21,2026-02-21,ACTIVE,2025-02-21 20:31:34,1
C00005864,GUARANTEE_LOAN,2000.00,2000.00,0,0.23,D,2025-03-17,2026-03-17,ACTIVE,2025-03-17 20:24:49,1
C00003929,SELF_LOAN,30000.00,30000.00,0,0.13,A,2025-02-19,2026-02-19,ACTIVE,2025-02-19 21:53:34,1
C00008939,JOINT_LOAN,8000.00,8000.00,0,0.12,A,2025-06-11,2026-06-11,ACTIVE,2025-06-11 11:16:40,1
C00004697,SELF_LOAN,9996.92,9996.92,0,0.22,D,2025-02-18,2026-02-18,ACTIVE,2025-02-18 09:35:52,1
C00003593,JOINT_LOAN,10000.00,10000.00,0,0.20,C,2025-03-04,2026-03-04,ACTIVE,2025-03-04 22:47:05,1
C00002140,SELF_LOAN,8000.00,8000.00,0,0.20,C,2025-03-10,2026-03-10,ACTIVE,2025-03-10 22:59:46,1
C00003082,JOINT_LOAN,2000.00,2000.00,0,0.23,D,2025-02-10,2026-02-10,ACTIVE,2025-02-10 09:17:31,1
C00004003,SELF_LOAN,9351.11,9351.11,0,0.22,D,2025-03-01,2026-03-01,ACTIVE,2025-03-01 12:45:13,1
C00001721,SELF_LOAN,42490.26,42490.26,0,0.11,A,2025-04-21,2026-04-21,ACTIVE,2025-04-21 20:05:50,1
C00008800,SELF_LOAN,1000.00,1000.00,0,0.23,D,2025-02-06,2026-02-06,ACTIVE,2025-02-06 08:30:45,1
C00001284,SELF_LOAN,7082.02,7082.02,0,0.22,D,2025-03-08,2026-03-08,ACTIVE,2025-03-08 12:59:18,1
C00003842,SELF_LOAN,20000.00,20000.00,0,0.15,B,2025-03-02,2026-03-02,ACTIVE,2025-03-02 12:05:21,1
C00009880,PLATFORM_LOAN,50000.00,50000.00,0,0.18,B,2025-05-11,2026-05-11,ACTIVE,2025-05-11 14:01:49,1
C00000632,GUARANTEE_LOAN,50000.00,50000.00,0,0.15,B,2025-03-04,2026-03-04,ACTIVE,2025-03-04 12:29:36,1
C00004350,SELF_LOAN,25285.85,25285.85,0,0.20,C,2025-02-15,2026-02-15,ACTIVE,2025-02-15 16:18:57,1
C00000992,GUARANTEE_LOAN,8000.00,8000.00,0,0.13,A,2025-02-21,2026-02-21,ACTIVE,2025-02-21 22:45:08,1
C00004543,PLATFORM_LOAN,25765.65,25765.65,0,0.19,C,2025-02-06,2026-02-06,ACTIVE,2025-02-06 16:51:59,1
C00005592,PLATFORM_LOAN,20000.00,20000.00,0,0.15,B,2025-03-13,2026-03-13,ACTIVE,2025-03-13 16:26:19,1
C00002282,JOINT_LOAN,9245.66,9245.66,0,0.23,D,2025-06-29,2026-06-29,ACTIVE,2025-06-29 13:33:30,1
C00006182,PLATFORM_LOAN,2000.00,2000.00,0,0.18,B,2025-03-03,2026-03-03,ACTIVE,2025-03-03 13:59:26,1
C00004182,PLATFORM_LOAN,1000.00,1000.00,0,0.18,B,2025-03-17,2026-03-17,ACTIVE,2025-03-17 13:45:08,1
C00008616,GUARANTEE_LOAN,24233.59,24233.59,0,0.19,C,2025-03-12,2026-03-12,ACTIVE,2025-03-12 20:34:06,1
C00007113,SELF_LOAN,7092.80,7092.80,0,0.23,D,2025-04-10,2026-04-10,ACTIVE,2025-04-10 14:02:27,1
C00007661,SELF_LOAN,36835.10,36835.10,0,0.13,A,2025-01-24,2026-01-24,ACTIVE,2025-01-24 21:57:23,1
C00007723,JOINT_LOAN,1000.00,1000.00,0,0.18,C,2025-05-05,2026-05-05,ACTIVE,2025-05-05 11:56:24,1
C00000632,SELF_LOAN,2000.00,2000.00,0,0.15,B,2025-03-02,2026-03-02,ACTIVE,2025-03-02 20:35:28,1
C00003357,SELF_LOAN,10000.00,10000.00,0,0.19,C,2025-05-12,2026-05-12,ACTIVE,2025-05-12 21:58:36,1
C00000204,PLATFORM_LOAN,5000.00,5000.00,0,0.16,B,2025-01-15,2026-01-15,ACTIVE,2025-01-15 18:02:45,1
C00007775,SELF_LOAN,8573.15,8573.15,0,0.24,D,2025-02-22,2026-02-22,ACTIVE,2025-02-22 12:42:10,1
C00000235,JOINT_LOAN,53162.90,53162.90,0,0.17,B,2025-05-07,2026-05-07,ACTIVE,2025-05-07 11:24:08,1
C00002227,SELF_LOAN,5000.00,5000.00,0,0.19,C,2025-06-25,2026-06-25,ACTIVE,2025-06-25 12:33:12,1
C00002046,GUARANTEE_LOAN,52654.25,52654.25,0,0.16,B,2025-05-08,2026-05-08,ACTIVE,2025-05-08 13:11:36,1
C00004846,JOINT_LOAN,30000.00,30000.00,0,0.12,A,2025-03-18,2026-03-18,ACTIVE,2025-03-18 17:17:38,1
C00009679,GUARANTEE_LOAN,27361.60,27361.60,0,0.20,C,2025-06-30,2026-06-30,ACTIVE,2025-06-30 12:07:59,1
C00005044,JOINT_LOAN,7264.33,7264.33,0,0.24,D,2025-04-15,2026-04-15,ACTIVE,2025-04-15 13:26:45,1
C00004228,SELF_LOAN,2000.00,2000.00,0,0.16,B,2025-01-24,2026-01-24,ACTIVE,2025-01-24 00:10:56,1
C00004759,SELF_LOAN,1000.00,1000.00,0,0.16,B,2025-02-07,2026-02-07,ACTIVE,2025-02-07 12:12:57,1
C00005907,SELF_LOAN,5000.00,5000.00,0,0.15,B,2025-05-31,2026-05-31,ACTIVE,2025-05-31 13:47:31,1
