loan_id,from_status,to_status,remark,changed_at,is_test_data
LN20250202000029,\N,NORMAL,放款成功,2025-02-02 20:35:10,1
LN20250206000041,\N,NORMAL,放款成功,2025-02-06 12:31:55,1
LN20250224000061,\N,NORMAL,放款成功,2025-02-24 20:27:49,1
LN20250214000045,\N,NORMAL,放款成功,2025-02-14 11:19:21,1
LN20250610000026,\N,NORMAL,放款成功,2025-06-10 22:03:06,1
LN20250309000045,\N,NORMAL,放款成功,2025-03-09 19:06:35,1
LN20250614000027,\N,NORMAL,放款成功,2025-06-14 20:30:02,1
LN20250516000035,\N,NORMAL,放款成功,2025-05-16 08:56:44,1
LN20250308000055,\N,NORMAL,放款成功,2025-03-08 21:25:19,1
LN20250324000033,\N,NORMAL,放款成功,2025-03-24 10:20:22,1
LN20250315000034,\N,NORMAL,放款成功,2025-03-15 21:36:17,1
LN20250402000033,\N,NORMAL,放款成功,2025-04-02 14:43:10,1
LN20250513000026,\N,NORMAL,放款成功,2025-05-13 20:41:38,1
LN20250519000028,\N,NORMAL,放款成功,2025-05-19 16:37:27,1
LN20250507000039,\N,NORMAL,放款成功,2025-05-07 17:38:56,1
LN20250510000026,\N,NORMAL,放款成功,2025-05-10 13:21:07,1
LN20250508000037,\N,NORMAL,放款成功,2025-05-08 20:08:22,1
LN20250408000024,\N,NORMAL,放款成功,2025-04-08 12:52:16,1
LN20250314000049,\N,NORMAL,放款成功,2025-03-14 13:07:05,1
LN20250618000031,\N,NORMAL,放款成功,2025-06-18 10:04:56,1
LN20250212000050,\N,NORMAL,放款成功,2025-02-12 12:54:05,1
LN20250427000026,\N,NORMAL,放款成功,2025-04-27 09:01:15,1
LN20250314000050,\N,NORMAL,放款成功,2025-03-14 09:12:37,1
LN20250327000043,\N,NORMAL,放款成功,2025-03-27 10:52:38,1
LN20250429000023,\N,NORMAL,放款成功,2025-04-29 07:03:23,1
LN20250506000022,\N,NORMAL,放款成功,2025-05-06 20:45:26,1
LN20250519000029,\N,NORMAL,放款成功,2025-05-19 12:14:13,1
LN20250217000039,\N,NORMAL,放款成功,2025-02-17 15:30:03,1
LN20250528000024,\N,NORMAL,放款成功,2025-05-28 13:50:20,1
LN20250417000031,\N,NORMAL,放款成功,2025-04-17 10:17:45,1
LN20250211000036,\N,NORMAL,放款成功,2025-02-11 21:35:56,1
LN20250323000027,\N,NORMAL,放款成功,2025-03-23 21:03:25,1
LN20250216000035,\N,NORMAL,放款成功,2025-02-16 20:01:45,1
LN20250402000034,\N,NORMAL,放款成功,2025-04-02 12:16:59,1
LN20250607000034,\N,NORMAL,放款成功,2025-06-07 20:03:31,1
LN20250630000025,\N,NORMAL,放款成功,2025-06-30 21:12:05,1
LN20250526000038,\N,NORMAL,放款成功,2025-05-26 12:09:31,1
LN20250417000032,\N,NORMAL,放款成功,2025-04-17 12:17:20,1
LN20250302000040,\N,NORMAL,放款成功,2025-03-02 01:48:50,1
LN20250205000031,\N,NORMAL,放款成功,2025-02-05 02:45:58,1
LN20250311000048,\N,NORMAL,放款成功,2025-03-11 07:38:30,1
LN20250327000044,\N,NORMAL,放款成功,2025-03-27 22:02:20,1
LN20250625000024,\N,NORMAL,放款成功,2025-06-25 09:14:22,1
LN20250203000029,\N,NORMAL,放款成功,2025-02-03 10:48:36,1
LN20250421000027,\N,NORMAL,放款成功,2025-04-21 23:59:29,1
LN20250201000030,\N,NORMAL,放款成功,2025-02-01 22:51:32,1
LN20250523000032,\N,NORMAL,放款成功,2025-05-23 20:06:39,1
LN20250507000040,\N,NORMAL,放款成功,2025-05-07 13:00:40,1
LN20250531000030,\N,NORMAL,放款成功,2025-05-31 10:42:57,1
LN20250612000036,\N,NORMAL,放款成功,2025-06-12 07:44:53,1
LN20250608000028,\N,NORMAL,放款成功,2025-06-08 20:35:19,1
LN20250402000035,\N,NORMAL,放款成功,2025-04-02 19:28:56,1
LN20250226000051,\N,NORMAL,放款成功,2025-02-26 22:12:03,1
LN20250328000036,\N,NORMAL,放款成功,2025-03-28 20:05:47,1
LN20250325000026,\N,NORMAL,放款成功,2025-03-25 15:59:09,1
LN20250401000028,\N,NORMAL,放款成功,2025-04-01 23:00:42,1
LN20250419000029,\N,NORMAL,放款成功,2025-04-19 20:43:08,1
LN20250328000037,\N,NORMAL,放款成功,2025-03-28 20:05:09,1
LN20250419000030,\N,NORMAL,放款成功,2025-04-19 20:19:26,1
LN20250404000039,\N,NORMAL,放款成功,2025-04-04 21:36:27,1
LN20250325000027,\N,NORMAL,放款成功,2025-03-25 13:02:55,1
LN20250624000027,\N,NORMAL,放款成功,2025-06-24 12:49:39,1
LN20250116000006,\N,NORMAL,放款成功,2025-01-16 21:29:54,1
LN20250323000028,\N,NORMAL,放款成功,2025-03-23 20:36:31,1
LN20250302000041,\N,NORMAL,放款成功,2025-03-02 00:06:44,1
LN20250604000037,\N,NORMAL,放款成功,2025-06-04 18:38:33,1
LN20250523000033,\N,NORMAL,放款成功,2025-05-23 16:11:01,1
LN20250614000028,\N,NORMAL,放款成功,2025-06-14 20:13:46,1
LN20250219000039,\N,NORMAL,放款成功,2025-02-19 16:41:51,1
LN20250204000030,\N,NORMAL,放款成功,2025-02-04 23:17:26,1
LN20250323000029,\N,NORMAL,放款成功,2025-03-23 15:44:02,1
LN20250310000047,\N,NORMAL,放款成功,2025-03-10 09:46:56,1
LN20250312000050,\N,NORMAL,放款成功,2025-03-12 21:18:14,1
LN20250228000054,\N,NORMAL,放款成功,2025-02-28 22:03:50,1
LN20250218000039,\N,NORMAL,放款成功,2025-02-18 22:38:28,1
LN20250512000028,\N,NORMAL,放款成功,2025-05-12 13:16:31,1
LN20250507000041,\N,NORMAL,放款成功,2025-05-07 13:16:37,1
LN20250509000019,\N,NORMAL,放款成功,2025-05-09 20:26:19,1
LN20250323000030,\N,NORMAL,放款成功,2025-03-23 20:20:04,1
LN20250223000051,\N,NORMAL,放款成功,2025-02-23 21:10:38,1
LN20250513000027,\N,NORMAL,放款成功,2025-05-13 22:42:23,1
LN20250325000028,\N,NORMAL,放款成功,2025-03-25 20:06:28,1
LN20250312000051,\N,NORMAL,放款成功,2025-03-12 21:13:19,1
LN20250211000037,\N,NORMAL,放款成功,2025-02-11 20:36:17,1
LN20250315000035,\N,NORMAL,放款成功,2025-03-15 20:50:35,1
LN20250319000035,\N,NORMAL,放款成功,2025-03-19 22:02:41,1
LN20250618000032,\N,NORMAL,放款成功,2025-06-18 12:26:30,1
LN20250526000039,\N,NORMAL,放款成功,2025-05-26 22:35:05,1
LN20250211000038,\N,NORMAL,放款成功,2025-02-11 12:08:10,1
LN20250623000015,\N,NORMAL,放款成功,2025-06-23 10:17:58,1
LN20250225000039,\N,NORMAL,放款成功,2025-02-25 22:00:40,1
LN20250129000020,\N,NORMAL,放款成功,2025-01-29 15:51:50,1
LN20250410000015,\N,NORMAL,放款成功,2025-04-10 21:50:04,1
LN20250222000051,\N,NORMAL,放款成功,2025-02-22 16:14:09,1
LN20250222000052,\N,NORMAL,放款成功,2025-02-22 17:43:35,1
LN20250225000040,\N,NORMAL,放款成功,2025-02-25 17:08:04,1
LN20250313000059,\N,NORMAL,放款成功,2025-03-13 11:24:25,1
LN20250326000036,\N,NORMAL,放款成功,2025-03-26 12:11:38,1
LN20250405000031,\N,NORMAL,放款成功,2025-04-05 20:24:38,1
LN20250523000034,\N,NORMAL,放款成功,2025-05-23 14:34:43,1
LN20250522000034,\N,NORMAL,放款成功,2025-05-22 12:34:59,1
LN20250423000016,\N,NORMAL,放款成功,2025-04-23 01:41:19,1
LN20250413000028,\N,NORMAL,放款成功,2025-04-13 17:45:38,1
LN20250207000038,\N,NORMAL,放款成功,2025-02-07 17:30:50,1
LN20250301000051,\N,NORMAL,放款成功,2025-03-01 20:18:27,1
LN20250309000046,\N,NORMAL,放款成功,2025-03-09 21:42:09,1
LN20250227000047,\N,NORMAL,放款成功,2025-02-27 20:08:54,1
LN20250227000048,\N,NORMAL,放款成功,2025-02-27 20:19:13,1
LN20250309000047,\N,NORMAL,放款成功,2025-03-09 13:22:00,1
LN20250207000039,\N,NORMAL,放款成功,2025-02-07 14:07:24,1
LN20250602000030,\N,NORMAL,放款成功,2025-06-02 20:09:07,1
LN20250602000031,\N,NORMAL,放款成功,2025-06-02 00:10:04,1
LN20250518000027,\N,NORMAL,放款成功,2025-05-18 13:04:20,1
LN20250528000025,\N,NORMAL,放款成功,2025-05-28 20:17:15,1
LN20250617000024,\N,NORMAL,放款成功,2025-06-17 02:28:32,1
LN20250511000036,\N,NORMAL,放款成功,2025-05-11 19:36:45,1
LN20250507000042,\N,NORMAL,放款成功,2025-05-07 01:32:06,1
LN20250216000036,\N,NORMAL,放款成功,2025-02-16 21:55:35,1
LN20250619000031,\N,NORMAL,放款成功,2025-06-19 09:27:19,1
LN20250520000021,\N,NORMAL,放款成功,2025-05-20 13:22:34,1
LN20250521000030,\N,NORMAL,放款成功,2025-05-21 20:33:29,1
LN20250612000037,\N,NORMAL,放款成功,2025-06-12 13:48:45,1
LN20250516000036,\N,NORMAL,放款成功,2025-05-16 13:23:40,1
LN20250615000036,\N,NORMAL,放款成功,2025-06-15 22:39:44,1
LN20250519000030,\N,NORMAL,放款成功,2025-05-19 11:47:36,1
LN20250120000011,\N,NORMAL,放款成功,2025-01-20 14:12:10,1
LN20250115000006,\N,NORMAL,放款成功,2025-01-15 16:34:05,1
LN20250303000043,\N,NORMAL,放款成功,2025-03-03 16:19:21,1
LN20250211000039,\N,NORMAL,放款成功,2025-02-11 13:01:12,1
LN20250527000034,\N,NORMAL,放款成功,2025-05-27 20:58:21,1
LN20250527000035,\N,NORMAL,放款成功,2025-05-27 21:25:22,1
LN20250529000034,\N,NORMAL,放款成功,2025-05-29 12:38:08,1
LN20250305000043,\N,NORMAL,放款成功,2025-03-05 22:55:43,1
LN20250309000048,\N,NORMAL,放款成功,2025-03-09 13:37:19,1
LN20250607000035,\N,NORMAL,放款成功,2025-06-07 07:02:25,1
LN20250306000054,\N,NORMAL,放款成功,2025-03-06 12:28:51,1
LN20250618000033,\N,NORMAL,放款成功,2025-06-18 12:21:26,1
LN20250226000052,\N,NORMAL,放款成功,2025-02-26 13:26:52,1
LN20250511000037,\N,NORMAL,放款成功,2025-05-11 12:24:50,1
LN20250519000031,\N,NORMAL,放款成功,2025-05-19 23:37:11,1
LN20250512000029,\N,NORMAL,放款成功,2025-05-12 13:12:01,1
LN20250131000032,\N,NORMAL,放款成功,2025-01-31 19:59:32,1
LN20250211000040,\N,NORMAL,放款成功,2025-02-11 12:52:11,1
LN20250508000038,\N,NORMAL,放款成功,2025-05-08 22:02:50,1
LN20250524000033,\N,NORMAL,放款成功,2025-05-24 11:01:31,1
LN20250616000027,\N,NORMAL,放款成功,2025-06-16 19:22:02,1
LN20250303000044,\N,NORMAL,放款成功,2025-03-03 10:03:44,1
LN20250125000017,\N,NORMAL,放款成功,2025-01-25 20:57:55,1
LN20250129000021,\N,NORMAL,放款成功,2025-01-29 14:03:50,1
LN20250405000032,\N,NORMAL,放款成功,2025-04-05 16:07:50,1
LN20250208000029,\N,NORMAL,放款成功,2025-02-08 12:48:30,1
LN20250209000031,\N,NORMAL,放款成功,2025-02-09 13:34:05,1
LN20250217000040,\N,NORMAL,放款成功,2025-02-17 22:38:14,1
LN20250518000028,\N,NORMAL,放款成功,2025-05-18 20:25:01,1
LN20250518000029,\N,NORMAL,放款成功,2025-05-18 11:23:37,1
LN20250412000022,\N,NORMAL,放款成功,2025-04-12 19:20:42,1
LN20250310000048,\N,NORMAL,放款成功,2025-03-10 16:13:24,1
LN20250606000023,\N,NORMAL,放款成功,2025-06-06 10:42:09,1
LN20250228000055,\N,NORMAL,放款成功,2025-02-28 22:26:54,1
LN20250629000023,\N,NORMAL,放款成功,2025-06-29 13:02:37,1
LN20250309000049,\N,NORMAL,放款成功,2025-03-09 22:00:13,1
LN20250622000037,\N,NORMAL,放款成功,2025-06-22 23:45:37,1
LN20250204000031,\N,NORMAL,放款成功,2025-02-04 18:14:21,1
LN20250203000030,\N,NORMAL,放款成功,2025-02-03 13:39:31,1
LN20250609000028,\N,NORMAL,放款成功,2025-06-09 13:18:55,1
LN20250512000030,\N,NORMAL,放款成功,2025-05-12 02:08:44,1
LN20250624000028,\N,NORMAL,放款成功,2025-06-24 22:53:01,1
LN20250411000026,\N,NORMAL,放款成功,2025-04-11 13:10:46,1
LN20250312000052,\N,NORMAL,放款成功,2025-03-12 13:58:14,1
LN20250330000024,\N,NORMAL,放款成功,2025-03-30 18:53:38,1
LN20250327000045,\N,NORMAL,放款成功,2025-03-27 12:27:40,1
LN20250527000036,\N,NORMAL,放款成功,2025-05-27 13:17:49,1
LN20250501000023,\N,NORMAL,放款成功,2025-05-01 22:33:09,1
LN20250421000028,\N,NORMAL,放款成功,2025-04-21 10:25:23,1
LN20250604000038,\N,NORMAL,放款成功,2025-06-04 12:21:24,1
LN20250509000020,\N,NORMAL,放款成功,2025-05-09 21:07:20,1
LN20250429000024,\N,NORMAL,放款成功,2025-04-29 13:26:17,1
LN20250317000051,\N,NORMAL,放款成功,2025-03-17 22:53:15,1
LN20250510000027,\N,NORMAL,放款成功,2025-05-10 13:53:17,1
LN20250407000029,\N,NORMAL,放款成功,2025-04-07 18:34:44,1
LN20250611000030,\N,NORMAL,放款成功,2025-06-11 12:58:48,1
LN20250528000026,\N,NORMAL,放款成功,2025-05-28 13:17:31,1
LN20250222000053,\N,NORMAL,放款成功,2025-02-22 11:42:35,1
LN20250331000043,\N,NORMAL,放款成功,2025-03-31 13:32:38,1
LN20250609000029,\N,NORMAL,放款成功,2025-06-09 20:55:58,1
LN20250520000022,\N,NORMAL,放款成功,2025-05-20 20:19:02,1
LN20250601000035,\N,NORMAL,放款成功,2025-06-01 11:00:11,1
LN20250531000031,\N,NORMAL,放款成功,2025-05-31 20:42:03,1
LN20250610000027,\N,NORMAL,放款成功,2025-06-10 08:30:10,1
LN20250228000056,\N,NORMAL,放款成功,2025-02-28 21:04:26,1
LN20250602000032,\N,NORMAL,放款成功,2025-06-02 19:28:04,1
LN20250527000037,\N,NORMAL,放款成功,2025-05-27 12:58:04,1
LN20250206000042,\N,NORMAL,放款成功,2025-02-06 16:15:48,1
LN20250211000041,\N,NORMAL,放款成功,2025-02-11 12:51:46,1
LN20250206000043,\N,NORMAL,放款成功,2025-02-06 22:45:26,1
LN20250604000039,\N,NORMAL,放款成功,2025-06-04 13:19:18,1
LN20250619000032,\N,NORMAL,放款成功,2025-06-19 13:22:07,1
LN20250226000053,\N,NORMAL,放款成功,2025-02-26 09:36:47,1
LN20250223000052,\N,NORMAL,放款成功,2025-02-23 13:29:50,1
LN20250529000035,\N,NORMAL,放款成功,2025-05-29 20:27:26,1
LN20250607000036,\N,NORMAL,放款成功,2025-06-07 13:36:53,1
LN20250605000034,\N,NORMAL,放款成功,2025-06-05 02:35:03,1
LN20250604000040,\N,NORMAL,放款成功,2025-06-04 21:51:59,1
LN20250218000040,\N,NORMAL,放款成功,2025-02-18 13:16:28,1
LN20250210000031,\N,NORMAL,放款成功,2025-02-10 22:21:06,1
LN20250614000029,\N,NORMAL,放款成功,2025-06-14 13:24:57,1
LN20250211000042,\N,NORMAL,放款成功,2025-02-11 20:27:05,1
LN20250320000040,\N,NORMAL,放款成功,2025-03-20 21:10:47,1
LN20250210000032,\N,NORMAL,放款成功,2025-02-10 21:15:21,1
LN20250606000024,\N,NORMAL,放款成功,2025-06-06 13:43:17,1
LN20250624000029,\N,NORMAL,放款成功,2025-06-24 20:27:41,1
LN20250228000057,\N,NORMAL,放款成功,2025-02-28 21:56:43,1
LN20250305000044,\N,NORMAL,放款成功,2025-03-05 13:16:03,1
LN20250405000033,\N,NORMAL,放款成功,2025-04-05 12:50:58,1
LN20250312000053,\N,NORMAL,放款成功,2025-03-12 21:30:54,1
LN20250524000034,\N,NORMAL,放款成功,2025-05-24 09:35:38,1
LN20250424000027,\N,NORMAL,放款成功,2025-04-24 22:21:20,1
LN20250621000030,\N,NORMAL,放款成功,2025-06-21 22:31:19,1
LN20250620000022,\N,NORMAL,放款成功,2025-06-20 13:38:24,1
LN20250401000029,\N,NORMAL,放款成功,2025-04-01 22:00:20,1
LN20250310000049,\N,NORMAL,放款成功,2025-03-10 12:15:38,1
LN20250314000051,\N,NORMAL,放款成功,2025-03-14 12:03:38,1
LN20250510000028,\N,NORMAL,放款成功,2025-05-10 13:47:19,1
LN20250629000024,\N,NORMAL,放款成功,2025-06-29 13:20:09,1
LN20250205000032,\N,NORMAL,放款成功,2025-02-05 21:46:33,1
LN20250302000042,\N,NORMAL,放款成功,2025-03-02 14:55:17,1
LN20250328000038,\N,NORMAL,放款成功,2025-03-28 12:05:28,1
LN20250403000024,\N,NORMAL,放款成功,2025-04-03 21:43:46,1
LN20250623000016,\N,NORMAL,放款成功,2025-06-23 15:48:52,1
LN20250307000064,\N,NORMAL,放款成功,2025-03-07 21:19:06,1
LN20250405000034,\N,NORMAL,放款成功,2025-04-05 12:54:13,1
LN20250529000036,\N,NORMAL,放款成功,2025-05-29 11:36:20,1
LN20250319000036,\N,NORMAL,放款成功,2025-03-19 21:04:17,1
LN20250305000045,\N,NORMAL,放款成功,2025-03-05 21:52:20,1
LN20250122000011,\N,NORMAL,放款成功,2025-01-22 14:42:54,1
LN20250205000033,\N,NORMAL,放款成功,2025-02-05 22:11:55,1
LN20250626000026,\N,NORMAL,放款成功,2025-06-26 09:39:14,1
LN20250502000022,\N,NORMAL,放款成功,2025-05-02 14:14:05,1
LN20250518000030,\N,NORMAL,放款成功,2025-05-18 13:04:44,1
LN20250406000026,\N,NORMAL,放款成功,2025-04-06 10:59:51,1
LN20250427000027,\N,NORMAL,放款成功,2025-04-27 12:54:46,1
LN20250515000039,\N,NORMAL,放款成功,2025-05-15 16:52:04,1
LN20250424000028,\N,NORMAL,放款成功,2025-04-24 13:50:06,1
LN20250223000053,\N,NORMAL,放款成功,2025-02-23 17:00:26,1
LN20250129000022,\N,NORMAL,放款成功,2025-01-29 22:57:40,1
LN20250225000041,\N,NORMAL,放款成功,2025-02-25 11:07:21,1
LN20250409000031,\N,NORMAL,放款成功,2025-04-09 20:24:55,1
LN20250519000032,\N,NORMAL,放款成功,2025-05-19 20:01:30,1
LN20250323000031,\N,NORMAL,放款成功,2025-03-23 21:14:01,1
LN20250225000042,\N,NORMAL,放款成功,2025-02-25 09:04:33,1
LN20250616000028,\N,NORMAL,放款成功,2025-06-16 10:20:25,1
LN20250322000040,\N,NORMAL,放款成功,2025-03-22 13:23:46,1
LN20250305000046,\N,NORMAL,放款成功,2025-03-05 14:34:29,1
LN20250620000023,\N,NORMAL,放款成功,2025-06-20 14:28:39,1
LN20250212000051,\N,NORMAL,放款成功,2025-02-12 13:48:18,1
LN20250303000045,\N,NORMAL,放款成功,2025-03-03 23:53:18,1
LN20250506000023,\N,NORMAL,放款成功,2025-05-06 12:47:50,1
LN20250427000028,\N,NORMAL,放款成功,2025-04-27 22:10:33,1
LN20250329000029,\N,NORMAL,放款成功,2025-03-29 13:29:08,1
LN20250305000047,\N,NORMAL,放款成功,2025-03-05 21:35:26,1
LN20250206000044,\N,NORMAL,放款成功,2025-02-06 20:35:51,1
LN20250210000033,\N,NORMAL,放款成功,2025-02-10 13:30:47,1
LN20250623000017,\N,NORMAL,放款成功,2025-06-23 15:54:18,1
LN20250524000035,\N,NORMAL,放款成功,2025-05-24 09:09:17,1
LN20250617000025,\N,NORMAL,放款成功,2025-06-17 20:25:49,1
LN20250513000028,\N,NORMAL,放款成功,2025-05-13 22:41:04,1
LN20250616000029,\N,NORMAL,放款成功,2025-06-16 22:12:53,1
LN20250527000038,\N,NORMAL,放款成功,2025-05-27 16:51:55,1
LN20250515000040,\N,NORMAL,放款成功,2025-05-15 22:09:41,1
LN20250505000021,\N,NORMAL,放款成功,2025-05-05 13:32:07,1
LN20250201000031,\N,NORMAL,放款成功,2025-02-01 22:12:15,1
LN20250403000025,\N,NORMAL,放款成功,2025-04-03 22:11:20,1
LN20250423000017,\N,NORMAL,放款成功,2025-04-23 12:39:08,1
LN20250428000028,\N,NORMAL,放款成功,2025-04-28 10:06:55,1
LN20250219000040,\N,NORMAL,放款成功,2025-02-19 13:40:46,1
LN20250220000054,\N,NORMAL,放款成功,2025-02-20 21:27:41,1
LN20250307000065,\N,NORMAL,放款成功,2025-03-07 14:23:08,1
LN20250525000028,\N,NORMAL,放款成功,2025-05-25 11:30:56,1
LN20250429000025,\N,NORMAL,放款成功,2025-04-29 21:51:59,1
LN20250601000036,\N,NORMAL,放款成功,2025-06-01 08:41:22,1
LN20250428000029,\N,NORMAL,放款成功,2025-04-28 21:11:09,1
LN20250430000024,\N,NORMAL,放款成功,2025-04-30 09:26:41,1
LN20250111000002,\N,NORMAL,放款成功,2025-01-11 01:31:05,1
LN20250309000050,\N,NORMAL,放款成功,2025-03-09 22:04:07,1
LN20250602000033,\N,NORMAL,放款成功,2025-06-02 21:50:40,1
LN20250607000037,\N,NORMAL,放款成功,2025-06-07 13:36:55,1
LN20250629000025,\N,NORMAL,放款成功,2025-06-29 21:00:49,1
LN20250316000038,\N,NORMAL,放款成功,2025-03-16 12:40:20,1
LN20250325000029,\N,NORMAL,放款成功,2025-03-25 22:11:14,1
LN20250322000041,\N,NORMAL,放款成功,2025-03-22 21:06:17,1
LN20250318000038,\N,NORMAL,放款成功,2025-03-18 12:51:47,1
LN20250212000052,\N,NORMAL,放款成功,2025-02-12 17:32:42,1
LN20250215000052,\N,NORMAL,放款成功,2025-02-15 22:18:49,1
LN20250402000036,\N,NORMAL,放款成功,2025-04-02 10:21:34,1
LN20250329000030,\N,NORMAL,放款成功,2025-03-29 12:32:42,1
LN20250210000034,\N,NORMAL,放款成功,2025-02-10 16:48:13,1
LN20250606000025,\N,NORMAL,放款成功,2025-06-06 22:44:20,1
LN20250120000012,\N,NORMAL,放款成功,2025-01-20 01:53:48,1
LN20250319000037,\N,NORMAL,放款成功,2025-03-19 22:51:57,1
LN20250224000062,\N,NORMAL,放款成功,2025-02-24 15:47:49,1
LN20250420000024,\N,NORMAL,放款成功,2025-04-20 22:04:08,1
LN20250512000031,\N,NORMAL,放款成功,2025-05-12 20:28:00,1
LN20250221000054,\N,NORMAL,放款成功,2025-02-21 12:35:35,1
LN20250309000051,\N,NORMAL,放款成功,2025-03-09 10:17:38,1
LN20250427000029,\N,NORMAL,放款成功,2025-04-27 08:33:58,1
LN20250413000029,\N,NORMAL,放款成功,2025-04-13 12:14:04,1
LN20250204000032,\N,NORMAL,放款成功,2025-02-04 13:30:17,1
LN20250214000046,\N,NORMAL,放款成功,2025-02-14 13:48:44,1
LN20250207000040,\N,NORMAL,放款成功,2025-02-07 02:15:26,1
LN20250316000039,\N,NORMAL,放款成功,2025-03-16 12:16:26,1
LN20250215000053,\N,NORMAL,放款成功,2025-02-15 13:36:36,1
LN20250314000052,\N,NORMAL,放款成功,2025-03-14 20:10:43,1
LN20250415000026,\N,NORMAL,放款成功,2025-04-15 13:58:50,1
LN20250604000041,\N,NORMAL,放款成功,2025-06-04 12:41:54,1
LN20250513000029,\N,NORMAL,放款成功,2025-05-13 20:19:16,1
LN20250517000036,\N,NORMAL,放款成功,2025-05-17 20:16:32,1
LN20250222000054,\N,NORMAL,放款成功,2025-02-22 20:57:16,1
LN20250413000030,\N,NORMAL,放款成功,2025-04-13 15:10:25,1
LN20250528000027,\N,NORMAL,放款成功,2025-05-28 13:51:50,1
LN20250602000034,\N,NORMAL,放款成功,2025-06-02 22:41:23,1
LN20250324000034,\N,NORMAL,放款成功,2025-03-24 12:09:49,1
LN20250315000036,\N,NORMAL,放款成功,2025-03-15 22:49:38,1
LN20250522000035,\N,NORMAL,放款成功,2025-05-22 12:58:53,1
LN20250204000033,\N,NORMAL,放款成功,2025-02-04 18:32:31,1
LN20250211000043,\N,NORMAL,放款成功,2025-02-11 12:04:32,1
LN20250518000031,\N,NORMAL,放款成功,2025-05-18 20:12:09,1
LN20250214000047,\N,NORMAL,放款成功,2025-02-14 16:50:03,1
LN20250615000037,\N,NORMAL,放款成功,2025-06-15 10:25:02,1
LN20250313000060,\N,NORMAL,放款成功,2025-03-13 10:27:24,1
LN20250428000030,\N,NORMAL,放款成功,2025-04-28 12:59:22,1
LN20250213000052,\N,NORMAL,放款成功,2025-02-13 07:20:23,1
LN20250612000038,\N,NORMAL,放款成功,2025-06-12 13:19:48,1
LN20250222000055,\N,NORMAL,放款成功,2025-02-22 22:19:32,1
LN20250219000041,\N,NORMAL,放款成功,2025-02-19 12:32:16,1
LN20250226000054,\N,NORMAL,放款成功,2025-02-26 22:39:30,1
LN20250222000056,\N,NORMAL,放款成功,2025-02-22 22:22:06,1
LN20250330000025,\N,NORMAL,放款成功,2025-03-30 09:17:56,1
LN20250305000048,\N,NORMAL,放款成功,2025-03-05 13:29:57,1
LN20250311000049,\N,NORMAL,放款成功,2025-03-11 20:43:11,1
LN20250613000030,\N,NORMAL,放款成功,2025-06-13 19:37:52,1
LN20250630000026,\N,NORMAL,放款成功,2025-06-30 13:23:10,1
LN20250306000055,\N,NORMAL,放款成功,2025-03-06 21:59:46,1
LN20250605000035,\N,NORMAL,放款成功,2025-06-05 13:48:32,1
LN20250315000037,\N,NORMAL,放款成功,2025-03-15 22:22:06,1
LN20250215000054,\N,NORMAL,放款成功,2025-02-15 22:43:35,1
LN20250220000055,\N,NORMAL,放款成功,2025-02-20 06:22:09,1
LN20250311000050,\N,NORMAL,放款成功,2025-03-11 14:23:50,1
LN20250313000061,\N,NORMAL,放款成功,2025-03-13 10:53:08,1
LN20250427000030,\N,NORMAL,放款成功,2025-04-27 12:37:03,1
LN20250517000037,\N,NORMAL,放款成功,2025-05-17 12:09:34,1
LN20250606000026,\N,NORMAL,放款成功,2025-06-06 15:40:58,1
LN20250604000042,\N,NORMAL,放款成功,2025-06-04 15:38:19,1
LN20250129000023,\N,NORMAL,放款成功,2025-01-29 21:21:15,1
LN20250429000026,\N,NORMAL,放款成功,2025-04-29 12:48:02,1
LN20250227000049,\N,NORMAL,放款成功,2025-02-27 22:41:41,1
LN20250424000029,\N,NORMAL,放款成功,2025-04-24 22:56:40,1
LN20250407000030,\N,NORMAL,放款成功,2025-04-07 22:07:43,1
LN20250615000038,\N,NORMAL,放款成功,2025-06-15 20:04:01,1
LN20250222000057,\N,NORMAL,放款成功,2025-02-22 19:11:37,1
LN20250207000041,\N,NORMAL,放款成功,2025-02-07 16:17:43,1
LN20250430000025,\N,NORMAL,放款成功,2025-04-30 15:34:25,1
LN20250201000032,\N,NORMAL,放款成功,2025-02-01 12:16:58,1
LN20250610000028,\N,NORMAL,放款成功,2025-06-10 18:46:08,1
LN20250531000032,\N,NORMAL,放款成功,2025-05-31 23:47:51,1
LN20250606000027,\N,NORMAL,放款成功,2025-06-06 21:00:21,1
LN20250212000053,\N,NORMAL,放款成功,2025-02-12 13:16:46,1
LN20250224000063,\N,NORMAL,放款成功,2025-02-24 00:53:24,1
LN20250608000029,\N,NORMAL,放款成功,2025-06-08 13:33:45,1
LN20250219000042,\N,NORMAL,放款成功,2025-02-19 16:16:52,1
LN20250509000021,\N,NORMAL,放款成功,2025-05-09 20:09:34,1
LN20250406000027,\N,NORMAL,放款成功,2025-04-06 13:40:05,1
LN20250321000042,\N,NORMAL,放款成功,2025-03-21 20:47:40,1
LN20250318000039,\N,NORMAL,放款成功,2025-03-18 08:36:48,1
LN20250324000035,\N,NORMAL,放款成功,2025-03-24 12:14:53,1
LN20250514000029,\N,NORMAL,放款成功,2025-05-14 09:40:56,1
LN20250513000030,\N,NORMAL,放款成功,2025-05-13 14:29:18,1
LN20250406000028,\N,NORMAL,放款成功,2025-04-06 21:42:14,1
