loan_id,fee_type,fee_amount,charge_time,is_test_data
LN20250220000036,SERVICE_FEE,100.00,2025-02-20 12:24:24,1
LN20250220000037,SERVICE_FEE,40.00,2025-02-20 21:27:41,1
LN20250225000028,SERVICE_FEE,931.04,2025-02-25 21:52:07,1
LN20250215000043,SERVICE_FEE,793.58,2025-02-15 20:41:18,1
LN20250112000004,SERVICE_FEE,24.86,2025-01-12 22:58:16,1
LN20250503000017,SERVICE_FEE,143.05,2025-05-03 19:20:08,1
LN20250426000014,SERVICE_FEE,455.53,2025-04-26 10:46:09,1
LN20250212000037,SERVICE_FEE,554.44,2025-02-12 20:43:56,1
LN20250311000031,SERVICE_FEE,200.00,2025-03-11 13:37:25,1
LN20250625000017,SERVICE_FEE,20.00,2025-06-25 12:07:59,1
LN20250315000021,SERVICE_FEE,80.72,2025-03-15 17:55:44,1
LN20250313000041,SERVICE_FEE,100.00,2025-03-13 21:43:21,1
LN20250221000038,SERVICE_FEE,100.00,2025-02-21 12:19:28,1
LN20250117000011,SERVICE_FEE,50.00,2025-01-17 12:43:13,1
LN20250315000022,SERVICE_FEE,431.70,2025-03-15 00:14:33,1
LN20250308000039,SERVICE_FEE,100.00,2025-03-08 21:44:48,1
LN20250324000025,SERVICE_FEE,849.11,2025-03-24 13:38:55,1
LN20250428000020,SERVICE_FEE,100.00,2025-04-28 20:07:34,1
LN20250326000027,SERVICE_FEE,50.00,2025-03-26 13:35:19,1
LN20250307000045,SERVICE_FEE,160.00,2025-03-07 00:34:30,1
LN20250311000032,SERVICE_FEE,75.00,2025-03-11 20:25:27,1
LN20250320000026,SERVICE_FEE,178.89,2025-03-20 08:32:38,1
LN20250319000026,SERVICE_FEE,200.00,2025-03-19 21:42:51,1
LN20250627000019,SERVICE_FEE,900.00,2025-06-27 22:30:50,1
LN20250320000027,SERVICE_FEE,79.33,2025-03-20 21:10:38,1
LN20250404000029,SERVICE_FEE,672.57,2025-04-04 12:50:08,1
LN20250612000028,SERVICE_FEE,35.90,2025-06-12 15:34:48,1
LN20250528000017,SERVICE_FEE,450.00,2025-05-28 13:05:58,1
LN20250608000022,SERVICE_FEE,50.00,2025-06-08 02:28:01,1
LN20250216000027,SERVICE_FEE,670.33,2025-02-16 21:23:21,1
LN20250311000033,SERVICE_FEE,40.00,2025-03-11 23:25:11,1
LN20250603000020,SERVICE_FEE,5.00,2025-06-03 21:09:28,1
LN20250611000016,SERVICE_FEE,281.94,2025-06-11 15:20:43,1
LN20250530000027,SERVICE_FEE,138.49,2025-05-30 20:03:51,1
LN20250323000019,SERVICE_FEE,10.00,2025-03-23 13:30:16,1
LN20250312000041,SERVICE_FEE,16.74,2025-03-12 20:51:19,1
LN20250202000017,SERVICE_FEE,25.00,2025-02-02 22:35:08,1
LN20250517000031,SERVICE_FEE,805.31,2025-05-17 19:41:08,1
LN20250330000019,SERVICE_FEE,200.00,2025-03-30 21:03:41,1
LN20250128000015,SERVICE_FEE,764.71,2025-01-28 20:48:45,1
LN20250131000020,SERVICE_FEE,10.00,2025-01-31 02:03:13,1
LN20250315000023,SERVICE_FEE,1283.61,2025-03-15 17:41:49,1
LN20250227000037,SERVICE_FEE,40.00,2025-02-27 21:14:58,1
LN20250306000041,SERVICE_FEE,600.00,2025-03-06 07:08:08,1
LN20250424000020,SERVICE_FEE,400.00,2025-04-24 12:29:29,1
LN20250217000032,SERVICE_FEE,300.00,2025-02-17 08:59:12,1
LN20250419000020,SERVICE_FEE,40.00,2025-04-19 09:41:06,1
LN20250506000015,SERVICE_FEE,25.00,2025-05-06 22:43:25,1
LN20250307000046,SERVICE_FEE,600.00,2025-03-07 13:02:27,1
LN20250211000027,SERVICE_FEE,200.00,2025-02-11 16:21:03,1
LN20250322000029,SERVICE_FEE,473.78,2025-03-22 19:43:01,1
LN20250228000036,SERVICE_FEE,200.00,2025-02-28 11:34:04,1
LN20250403000019,SERVICE_FEE,1500.00,2025-04-03 15:36:35,1
LN20250419000021,SERVICE_FEE,40.00,2025-04-19 15:23:10,1
LN20250307000047,SERVICE_FEE,1208.26,2025-03-07 13:25:05,1
LN20250124000012,SERVICE_FEE,461.56,2025-01-24 13:40:54,1
LN20250212000038,SERVICE_FEE,50.00,2025-02-12 13:45:02,1
LN20250323000020,SERVICE_FEE,400.00,2025-03-23 20:07:04,1
LN20250612000029,SERVICE_FEE,436.00,2025-06-12 17:17:51,1
LN20250221000039,SERVICE_FEE,100.00,2025-02-21 06:36:13,1
LN20250306000042,SERVICE_FEE,592.96,2025-03-06 18:48:06,1
LN20250619000024,SERVICE_FEE,160.00,2025-06-19 12:47:47,1
LN20250607000021,SERVICE_FEE,248.62,2025-06-07 16:02:02,1
LN20250630000019,SERVICE_FEE,10.00,2025-06-30 13:06:39,1
LN20250312000042,SERVICE_FEE,100.00,2025-03-12 13:57:12,1
LN20250215000044,SERVICE_FEE,889.84,2025-02-15 10:22:37,1
LN20250320000028,SERVICE_FEE,982.11,2025-03-20 16:08:43,1
LN20250512000022,SERVICE_FEE,224.66,2025-05-12 12:18:27,1
LN20250425000014,SERVICE_FEE,50.00,2025-04-25 13:35:17,1
LN20250418000019,SERVICE_FEE,50.00,2025-04-18 07:57:36,1
LN20250328000025,SERVICE_FEE,154.38,2025-03-28 13:09:31,1
LN20250515000027,SERVICE_FEE,227.66,2025-05-15 18:45:19,1
LN20250628000015,SERVICE_FEE,851.92,2025-06-28 22:53:08,1
LN20250603000021,SERVICE_FEE,400.00,2025-06-03 20:45:46,1
LN20250627000020,SERVICE_FEE,8.79,2025-06-27 21:23:09,1
LN20250515000028,SERVICE_FEE,400.00,2025-05-15 20:03:52,1
LN20250414000017,SERVICE_FEE,545.59,2025-04-14 17:14:36,1
LN20250418000020,SERVICE_FEE,20.00,2025-04-18 13:32:09,1
LN20250624000019,SERVICE_FEE,184.75,2025-06-24 12:58:58,1
LN20250618000020,SERVICE_FEE,216.75,2025-06-18 07:43:42,1
LN20250403000020,SERVICE_FEE,20.00,2025-04-03 13:37:54,1
LN20250208000019,SERVICE_FEE,2400.00,2025-02-08 13:46:08,1
LN20250330000020,SERVICE_FEE,160.00,2025-03-30 18:03:40,1
LN20250301000041,SERVICE_FEE,400.00,2025-03-01 09:59:51,1
LN20250304000042,SERVICE_FEE,481.62,2025-03-04 16:01:27,1
LN20250404000030,SERVICE_FEE,50.00,2025-04-04 13:36:59,1
LN20250309000035,SERVICE_FEE,20.00,2025-03-09 22:56:41,1
LN20250311000034,SERVICE_FEE,200.00,2025-03-11 12:36:02,1
LN20250327000032,SERVICE_FEE,400.00,2025-03-27 02:11:35,1
LN20250121000009,SERVICE_FEE,343.57,2025-01-21 16:29:37,1
LN20250125000013,SERVICE_FEE,200.00,2025-01-25 23:44:42,1
LN20250514000017,SERVICE_FEE,564.68,2025-05-14 19:50:40,1
LN20250219000031,SERVICE_FEE,50.00,2025-02-19 21:38:58,1
LN20250114000004,SERVICE_FEE,20.00,2025-01-14 10:09:18,1
LN20250118000011,SERVICE_FEE,40.00,2025-01-18 08:12:04,1
LN20250201000021,SERVICE_FEE,240.11,2025-02-01 15:08:24,1
LN20250520000013,SERVICE_FEE,142.93,2025-05-20 21:31:32,1
LN20250314000035,SERVICE_FEE,10.00,2025-03-14 17:53:19,1
LN20250407000020,SERVICE_FEE,182.92,2025-04-07 12:04:18,1
LN20250613000018,SERVICE_FEE,316.89,2025-06-13 13:44:03,1
LN20250614000019,SERVICE_FEE,150.00,2025-06-14 16:57:41,1
LN20250305000026,SERVICE_FEE,139.74,2025-03-05 13:59:48,1
LN20250208000020,SERVICE_FEE,80.00,2025-02-08 12:35:47,1
LN20250213000043,SERVICE_FEE,20.00,2025-02-13 21:08:59,1
LN20250128000016,SERVICE_FEE,200.00,2025-01-28 20:47:25,1
LN20250529000023,SERVICE_FEE,240.19,2025-05-29 20:30:05,1
LN20250518000020,SERVICE_FEE,13.88,2025-05-18 22:33:54,1
LN20250602000019,SERVICE_FEE,194.48,2025-06-02 22:16:25,1
LN20250331000028,SERVICE_FEE,40.00,2025-03-31 18:02:51,1
LN20250126000010,SERVICE_FEE,57.18,2025-01-26 13:27:23,1
LN20250309000036,SERVICE_FEE,20.00,2025-03-09 11:23:54,1
LN20250314000036,SERVICE_FEE,100.00,2025-03-14 16:20:35,1
LN20250402000026,SERVICE_FEE,80.00,2025-04-02 13:21:14,1
LN20250308000040,SERVICE_FEE,80.00,2025-03-08 22:42:53,1
LN20250523000025,SERVICE_FEE,427.06,2025-05-23 12:54:07,1
LN20250501000019,SERVICE_FEE,40.00,2025-05-01 20:34:42,1
LN20250523000026,SERVICE_FEE,200.00,2025-05-23 20:04:32,1
LN20250228000037,SERVICE_FEE,160.00,2025-02-28 21:42:42,1
LN20250316000027,SERVICE_FEE,172.59,2025-03-16 23:05:09,1
LN20250507000032,SERVICE_FEE,265.35,2025-05-07 10:05:21,1
LN20250310000039,SERVICE_FEE,179.60,2025-03-10 09:32:22,1
LN20250213000044,SERVICE_FEE,80.00,2025-02-13 00:53:18,1
LN20250312000043,SERVICE_FEE,300.00,2025-03-12 12:38:53,1
LN20250218000028,SERVICE_FEE,515.76,2025-02-18 22:00:10,1
LN20250301000042,SERVICE_FEE,760.94,2025-03-01 21:49:54,1
LN20250305000027,SERVICE_FEE,40.00,2025-03-05 21:18:33,1
LN20250317000042,SERVICE_FEE,400.00,2025-03-17 22:47:46,1
LN20250527000023,SERVICE_FEE,255.73,2025-05-27 22:40:57,1
LN20250626000018,SERVICE_FEE,278.63,2025-06-26 10:47:39,1
LN20250522000025,SERVICE_FEE,160.00,2025-05-22 20:16:38,1
LN20250420000019,SERVICE_FEE,40.00,2025-04-20 20:52:31,1
LN20250220000038,SERVICE_FEE,150.00,2025-02-20 08:35:36,1
LN20250129000016,SERVICE_FEE,23.51,2025-01-29 08:45:20,1
LN20250220000039,SERVICE_FEE,92.56,2025-02-20 08:09:51,1
LN20250331000029,SERVICE_FEE,71.58,2025-03-31 20:25:07,1
LN20250314000037,SERVICE_FEE,890.35,2025-03-14 21:17:31,1
LN20250526000032,SERVICE_FEE,200.00,2025-05-26 19:51:50,1
LN20250527000024,SERVICE_FEE,150.00,2025-05-27 15:35:15,1
LN20250520000014,SERVICE_FEE,80.00,2025-05-20 19:02:42,1
LN20250225000029,SERVICE_FEE,331.50,2025-02-25 12:43:38,1
LN20250213000045,SERVICE_FEE,75.00,2025-02-13 16:24:54,1
LN20250228000038,SERVICE_FEE,50.00,2025-02-28 01:17:59,1
LN20250609000019,SERVICE_FEE,200.00,2025-06-09 09:40:48,1
LN20250510000020,SERVICE_FEE,200.00,2025-05-10 14:59:57,1
LN20250217000033,SERVICE_FEE,123.30,2025-02-17 18:36:17,1
LN20250214000040,SERVICE_FEE,60.56,2025-02-14 22:33:52,1
LN20250401000015,SERVICE_FEE,100.00,2025-04-01 10:03:22,1
LN20250401000016,SERVICE_FEE,938.66,2025-04-01 08:41:24,1
LN20250405000020,SERVICE_FEE,153.75,2025-04-05 21:14:08,1
LN20250313000042,SERVICE_FEE,32.72,2025-03-13 06:30:18,1
LN20250424000021,SERVICE_FEE,423.60,2025-04-24 21:06:01,1
LN20250324000026,SERVICE_FEE,600.00,2025-03-24 10:43:19,1
LN20250215000045,SERVICE_FEE,50.00,2025-02-15 12:43:40,1
LN20250313000043,SERVICE_FEE,150.00,2025-03-13 12:40:02,1
LN20250614000020,SERVICE_FEE,75.00,2025-06-14 18:43:49,1
LN20250527000025,SERVICE_FEE,400.00,2025-05-27 21:04:09,1
LN20250611000017,SERVICE_FEE,329.33,2025-06-11 12:10:00,1
LN20250127000016,SERVICE_FEE,140.62,2025-01-27 09:31:14,1
LN20250602000020,SERVICE_FEE,500.00,2025-06-02 13:53:08,1
LN20250625000018,SERVICE_FEE,100.00,2025-06-25 22:30:39,1
LN20250620000018,SERVICE_FEE,213.74,2025-06-20 21:45:01,1
LN20250511000030,SERVICE_FEE,88.86,2025-05-11 12:09:03,1
LN20250220000040,SERVICE_FEE,124.65,2025-02-20 01:53:51,1
LN20250222000035,SERVICE_FEE,142.55,2025-02-22 18:03:05,1
LN20250121000010,SERVICE_FEE,896.05,2025-01-21 11:13:28,1
LN20250514000018,SERVICE_FEE,25.00,2025-05-14 12:43:43,1
LN20250319000027,SERVICE_FEE,10.00,2025-03-19 11:51:06,1
LN20250516000024,SERVICE_FEE,197.29,2025-05-16 13:15:23,1
LN20250604000026,SERVICE_FEE,300.00,2025-06-04 17:58:47,1
LN20250627000021,SERVICE_FEE,107.43,2025-06-27 11:58:12,1
LN20250225000030,SERVICE_FEE,400.00,2025-02-25 21:39:48,1
LN20250313000044,SERVICE_FEE,169.43,2025-03-13 15:56:55,1
LN20250221000040,SERVICE_FEE,20.00,2025-02-21 21:45:38,1
LN20250622000026,SERVICE_FEE,40.00,2025-06-22 21:59:34,1
LN20250227000038,SERVICE_FEE,300.00,2025-02-27 13:29:33,1
LN20250128000017,SERVICE_FEE,10.00,2025-01-28 22:39:25,1
LN20250224000041,SERVICE_FEE,5.00,2025-02-24 16:21:12,1
LN20250523000027,SERVICE_FEE,296.04,2025-05-23 12:55:44,1
LN20250627000022,SERVICE_FEE,180.10,2025-06-27 22:31:56,1
LN20250501000020,SERVICE_FEE,200.00,2025-05-01 20:10:16,1
LN20250528000018,SERVICE_FEE,156.52,2025-05-28 12:30:43,1
LN20250602000021,SERVICE_FEE,524.97,2025-06-02 15:28:29,1
LN20250518000021,SERVICE_FEE,795.25,2025-05-18 20:40:39,1
LN20250606000015,SERVICE_FEE,50.00,2025-06-06 06:10:34,1
LN20250313000045,SERVICE_FEE,20.88,2025-03-13 21:22:46,1
LN20250318000025,SERVICE_FEE,200.00,2025-03-18 21:07:45,1
LN20250330000021,SERVICE_FEE,40.00,2025-03-30 13:10:06,1
LN20250604000027,SERVICE_FEE,150.00,2025-06-04 21:00:18,1
LN20250116000003,SERVICE_FEE,150.00,2025-01-16 10:34:17,1
LN20250206000025,SERVICE_FEE,40.00,2025-02-06 01:31:53,1
LN20250404000031,SERVICE_FEE,150.00,2025-04-04 22:55:25,1
LN20250313000046,SERVICE_FEE,534.97,2025-03-13 21:30:43,1
LN20250527000026,SERVICE_FEE,10.00,2025-05-27 13:13:12,1
LN20250413000017,SERVICE_FEE,74.11,2025-04-13 09:37:23,1
LN20250411000019,SERVICE_FEE,706.66,2025-04-11 12:34:55,1
LN20250328000026,SERVICE_FEE,223.06,2025-03-28 22:22:14,1
LN20250510000021,SERVICE_FEE,116.92,2025-05-10 11:57:23,1
LN20250630000020,SERVICE_FEE,29.94,2025-06-30 21:25:24,1
LN20250121000011,SERVICE_FEE,242.60,2025-01-21 06:34:53,1
LN20250201000022,SERVICE_FEE,300.00,2025-02-01 16:10:10,1
LN20250312000044,SERVICE_FEE,160.00,2025-03-12 12:24:55,1
LN20250320000029,SERVICE_FEE,868.62,2025-03-20 13:04:23,1
LN20250314000038,SERVICE_FEE,548.15,2025-03-14 21:49:54,1
LN20250530000028,SERVICE_FEE,160.00,2025-05-30 13:01:53,1
LN20250524000023,SERVICE_FEE,139.15,2025-05-24 20:13:29,1
LN20250320000030,SERVICE_FEE,160.00,2025-03-20 12:07:43,1
LN20250325000016,SERVICE_FEE,152.65,2025-03-25 09:21:32,1
LN20250313000047,SERVICE_FEE,13.38,2025-03-13 13:52:09,1
LN20250304000043,SERVICE_FEE,5.00,2025-03-04 20:50:54,1
LN20250219000032,SERVICE_FEE,40.00,2025-02-19 20:37:10,1
LN20250428000021,SERVICE_FEE,150.00,2025-04-28 15:08:58,1
LN20250321000032,SERVICE_FEE,260.28,2025-03-21 22:59:04,1
LN20250307000048,SERVICE_FEE,1500.00,2025-03-07 15:47:27,1
LN20250323000021,SERVICE_FEE,40.00,2025-03-23 22:48:54,1
LN20250307000049,SERVICE_FEE,50.00,2025-03-07 01:46:12,1
LN20250223000038,SERVICE_FEE,357.74,2025-02-23 13:11:18,1
LN20250226000032,SERVICE_FEE,10.00,2025-02-26 19:52:54,1
LN20250303000033,SERVICE_FEE,596.13,2025-03-03 15:01:35,1
LN20250529000024,SERVICE_FEE,200.00,2025-05-29 13:44:49,1
LN20250224000042,SERVICE_FEE,300.00,2025-02-24 20:40:23,1
LN20250304000044,SERVICE_FEE,71.03,2025-03-04 13:12:51,1
LN20250214000041,SERVICE_FEE,300.00,2025-02-14 12:14:13,1
LN20250224000043,SERVICE_FEE,494.03,2025-02-24 15:37:35,1
LN20250214000042,SERVICE_FEE,446.65,2025-02-14 22:56:31,1
LN20250224000044,SERVICE_FEE,50.00,2025-02-24 11:12:21,1
LN20250429000018,SERVICE_FEE,908.05,2025-04-29 14:22:19,1
LN20250614000021,SERVICE_FEE,219.49,2025-06-14 07:44:52,1
LN20250623000012,SERVICE_FEE,600.00,2025-06-23 06:12:22,1
LN20250226000033,SERVICE_FEE,80.00,2025-02-26 22:45:59,1
LN20250304000045,SERVICE_FEE,60.04,2025-03-04 02:17:33,1
LN20250410000008,SERVICE_FEE,20.00,2025-04-10 22:36:00,1
LN20250524000024,SERVICE_FEE,450.00,2025-05-24 20:49:30,1
LN20250317000043,SERVICE_FEE,71.50,2025-03-17 19:52:10,1
LN20250224000045,SERVICE_FEE,746.50,2025-02-24 12:18:13,1
LN20250306000043,SERVICE_FEE,400.00,2025-03-06 01:34:23,1
LN20250313000048,SERVICE_FEE,10.00,2025-03-13 22:01:28,1
LN20250313000049,SERVICE_FEE,400.00,2025-03-13 13:11:03,1
LN20250629000016,SERVICE_FEE,10.00,2025-06-29 14:11:26,1
LN20250608000023,SERVICE_FEE,160.00,2025-06-08 19:54:30,1
LN20250607000022,SERVICE_FEE,150.00,2025-06-07 12:51:59,1
LN20250529000025,SERVICE_FEE,193.19,2025-05-29 13:45:10,1
LN20250524000025,SERVICE_FEE,200.00,2025-05-24 00:11:59,1
LN20250522000026,SERVICE_FEE,36.79,2025-05-22 09:38:04,1
LN20250525000020,SERVICE_FEE,150.00,2025-05-25 22:28:06,1
LN20250602000022,SERVICE_FEE,599.13,2025-06-02 12:18:14,1
LN20250213000046,SERVICE_FEE,200.00,2025-02-13 16:31:35,1
LN20250327000033,SERVICE_FEE,981.69,2025-03-27 22:15:45,1
LN20250501000021,SERVICE_FEE,150.00,2025-05-01 21:02:58,1
LN20250523000028,SERVICE_FEE,685.60,2025-05-23 18:15:38,1
LN20250416000015,SERVICE_FEE,5.00,2025-04-16 10:34:06,1
LN20250523000029,SERVICE_FEE,300.00,2025-05-23 09:25:12,1
LN20250223000039,SERVICE_FEE,100.00,2025-02-23 21:09:00,1
LN20250402000027,SERVICE_FEE,160.00,2025-04-02 00:24:55,1
LN20250318000026,SERVICE_FEE,200.00,2025-03-18 12:55:26,1
LN20250220000041,SERVICE_FEE,158.24,2025-02-20 11:51:45,1
LN20250611000018,SERVICE_FEE,121.90,2025-06-11 13:01:24,1
LN20250617000019,SERVICE_FEE,100.00,2025-06-17 20:40:05,1
LN20250514000019,SERVICE_FEE,998.23,2025-05-14 13:49:39,1
LN20250424000022,SERVICE_FEE,20.00,2025-04-24 11:11:27,1
LN20250513000019,SERVICE_FEE,60.00,2025-05-13 20:20:59,1
LN20250504000020,SERVICE_FEE,938.24,2025-05-04 12:21:05,1
LN20250430000019,SERVICE_FEE,20.00,2025-04-30 13:24:16,1
LN20250217000034,SERVICE_FEE,67.95,2025-02-17 20:51:40,1
LN20250320000031,SERVICE_FEE,38.96,2025-03-20 21:18:53,1
LN20250206000026,SERVICE_FEE,199.28,2025-02-06 12:42:18,1
LN20250226000034,SERVICE_FEE,23.48,2025-02-26 13:48:01,1
LN20250113000003,SERVICE_FEE,125.23,2025-01-13 12:41:48,1
LN20250225000031,SERVICE_FEE,50.00,2025-02-25 21:14:22,1
LN20250504000021,SERVICE_FEE,5.00,2025-05-04 11:35:50,1
LN20250521000024,SERVICE_FEE,30.00,2025-05-21 12:20:05,1
LN20250611000019,SERVICE_FEE,8.96,2025-06-11 20:02:02,1
LN20250514000020,SERVICE_FEE,175.67,2025-05-14 12:36:20,1
LN20250418000021,SERVICE_FEE,456.99,2025-04-18 22:14:13,1
LN20250406000017,SERVICE_FEE,160.00,2025-04-06 13:45:29,1
LN20250308000041,SERVICE_FEE,2408.52,2025-03-08 18:34:26,1
LN20250226000035,SERVICE_FEE,600.00,2025-02-26 10:42:10,1
LN20250126000011,SERVICE_FEE,18.43,2025-01-26 22:05:11,1
LN20250214000043,SERVICE_FEE,75.00,2025-02-14 21:11:41,1
LN20250320000032,SERVICE_FEE,180.05,2025-03-20 13:49:20,1
LN20250406000018,SERVICE_FEE,20.00,2025-04-06 17:46:53,1
LN20250228000039,SERVICE_FEE,767.84,2025-02-28 13:42:53,1
LN20250306000044,SERVICE_FEE,60.00,2025-03-06 08:24:32,1
LN20250324000027,SERVICE_FEE,200.00,2025-03-24 17:38:53,1
LN20250226000036,SERVICE_FEE,176.74,2025-02-26 07:18:32,1
LN20250512000023,SERVICE_FEE,5.00,2025-05-12 09:07:35,1
LN20250607000023,SERVICE_FEE,200.00,2025-06-07 22:28:14,1
LN20250524000026,SERVICE_FEE,40.00,2025-05-24 20:44:00,1
LN20250612000030,SERVICE_FEE,600.00,2025-06-12 16:11:28,1
LN20250609000020,SERVICE_FEE,469.97,2025-06-09 07:49:09,1
LN20250614000022,SERVICE_FEE,10.00,2025-06-14 14:03:56,1
LN20250617000020,SERVICE_FEE,99.33,2025-06-17 20:32:24,1
LN20250324000028,SERVICE_FEE,30.00,2025-03-24 13:27:48,1
LN20250312000045,SERVICE_FEE,152.97,2025-03-12 12:06:18,1
LN20250302000028,SERVICE_FEE,40.00,2025-03-02 12:09:55,1
LN20250310000040,SERVICE_FEE,40.53,2025-03-10 20:14:20,1
LN20250301000043,SERVICE_FEE,160.00,2025-03-01 12:45:58,1
LN20250408000016,SERVICE_FEE,736.00,2025-04-08 19:06:50,1
LN20250331000030,SERVICE_FEE,2.44,2025-03-31 13:45:19,1
LN20250304000046,SERVICE_FEE,310.51,2025-03-04 21:10:47,1
LN20250311000035,SERVICE_FEE,75.00,2025-03-11 11:03:12,1
LN20250420000020,SERVICE_FEE,219.51,2025-04-20 22:05:18,1
LN20250429000019,SERVICE_FEE,50.00,2025-04-29 15:11:06,1
LN20250527000027,SERVICE_FEE,50.00,2025-05-27 17:09:00,1
LN20250307000050,SERVICE_FEE,160.00,2025-03-07 20:43:52,1
LN20250211000028,SERVICE_FEE,213.88,2025-02-11 18:39:28,1
LN20250208000021,SERVICE_FEE,53.21,2025-02-08 12:54:58,1
LN20250131000021,SERVICE_FEE,137.60,2025-01-31 20:36:54,1
LN20250520000015,SERVICE_FEE,117.35,2025-05-20 18:16:52,1
LN20250224000046,SERVICE_FEE,364.32,2025-02-24 10:45:08,1
LN20250205000024,SERVICE_FEE,7.89,2025-02-05 15:39:56,1
LN20250223000040,SERVICE_FEE,300.00,2025-02-23 08:36:02,1
LN20250208000022,SERVICE_FEE,400.00,2025-02-08 13:21:34,1
LN20250207000030,SERVICE_FEE,200.00,2025-02-07 20:34:40,1
LN20250114000005,SERVICE_FEE,80.00,2025-01-14 21:25:12,1
LN20250601000025,SERVICE_FEE,275.05,2025-06-01 22:46:12,1
LN20250201000023,SERVICE_FEE,80.00,2025-02-01 12:50:11,1
LN20250116000004,SERVICE_FEE,160.00,2025-01-16 14:18:13,1
LN20250405000021,SERVICE_FEE,766.21,2025-04-05 12:42:09,1
LN20250325000017,SERVICE_FEE,500.00,2025-03-25 16:10:20,1
LN20250412000017,SERVICE_FEE,20.00,2025-04-12 19:26:08,1
LN20250406000019,SERVICE_FEE,80.00,2025-04-06 15:28:39,1
LN20250308000042,SERVICE_FEE,5.00,2025-03-08 22:32:20,1
LN20250112000005,SERVICE_FEE,492.37,2025-01-12 20:14:18,1
LN20250129000017,SERVICE_FEE,50.00,2025-01-29 10:32:02,1
LN20250605000024,SERVICE_FEE,160.00,2025-06-05 22:32:54,1
LN20250301000044,SERVICE_FEE,300.00,2025-03-01 20:47:05,1
LN20250222000036,SERVICE_FEE,672.77,2025-02-22 20:45:35,1
LN20250531000022,SERVICE_FEE,294.86,2025-05-31 19:32:06,1
LN20250324000029,SERVICE_FEE,40.17,2025-03-24 13:24:20,1
LN20250219000033,SERVICE_FEE,400.00,2025-02-19 16:44:23,1
LN20250519000026,SERVICE_FEE,122.13,2025-05-19 20:08:07,1
LN20250420000021,SERVICE_FEE,40.00,2025-04-20 22:23:33,1
LN20250325000018,SERVICE_FEE,160.00,2025-03-25 11:08:36,1
LN20250324000030,SERVICE_FEE,124.64,2025-03-24 22:27:36,1
LN20250222000037,SERVICE_FEE,20.00,2025-02-22 17:19:30,1
LN20250305000028,SERVICE_FEE,20.00,2025-03-05 12:14:19,1
LN20250529000026,SERVICE_FEE,20.00,2025-05-29 14:52:18,1
LN20250426000015,SERVICE_FEE,946.81,2025-04-26 21:19:54,1
LN20250613000019,SERVICE_FEE,11.72,2025-06-13 13:44:56,1
LN20250612000031,SERVICE_FEE,20.00,2025-06-12 21:34:20,1
LN20250225000032,SERVICE_FEE,25.00,2025-02-25 22:14:39,1
LN20250219000034,SERVICE_FEE,105.57,2025-02-19 17:08:03,1
LN20250414000018,SERVICE_FEE,888.83,2025-04-14 12:07:08,1
LN20250416000016,SERVICE_FEE,300.00,2025-04-16 00:17:25,1
LN20250502000015,SERVICE_FEE,584.51,2025-05-02 12:01:51,1
LN20250410000009,SERVICE_FEE,161.72,2025-04-10 21:18:48,1
LN20250518000022,SERVICE_FEE,71.29,2025-05-18 22:59:35,1
LN20250321000033,SERVICE_FEE,141.17,2025-03-21 12:38:56,1
LN20250521000025,SERVICE_FEE,15.63,2025-05-21 23:07:35,1
LN20250606000016,SERVICE_FEE,648.01,2025-06-06 17:27:40,1
LN20250515000029,SERVICE_FEE,795.04,2025-05-15 13:29:47,1
LN20250125000014,SERVICE_FEE,50.00,2025-01-25 22:38:24,1
LN20250614000023,SERVICE_FEE,261.61,2025-06-15 00:09:26,1
LN20250610000020,SERVICE_FEE,300.00,2025-06-10 12:13:58,1
LN20250220000042,SERVICE_FEE,40.00,2025-02-20 12:28:29,1
LN20250317000044,SERVICE_FEE,87.81,2025-03-17 15:21:23,1
LN20250218000029,SERVICE_FEE,565.47,2025-02-18 16:00:45,1
LN20250228000040,SERVICE_FEE,5.00,2025-02-28 20:50:56,1
LN20250401000017,SERVICE_FEE,75.00,2025-04-01 22:44:27,1
LN20250407000021,SERVICE_FEE,105.93,2025-04-07 14:29:00,1
LN20250308000043,SERVICE_FEE,150.00,2025-03-08 18:01:36,1
LN20250425000015,SERVICE_FEE,10.00,2025-04-25 22:31:44,1
LN20250228000041,SERVICE_FEE,240.00,2025-02-28 02:03:36,1
LN20250325000019,SERVICE_FEE,234.80,2025-03-25 21:54:45,1
LN20250227000039,SERVICE_FEE,135.67,2025-02-27 06:50:23,1
LN20250303000034,SERVICE_FEE,896.37,2025-03-03 21:52:15,1
LN20250514000021,SERVICE_FEE,97.91,2025-05-14 20:59:13,1
LN20250210000023,SERVICE_FEE,25.00,2025-02-10 11:45:21,1
LN20250416000017,SERVICE_FEE,120.69,2025-04-16 16:10:35,1
LN20250627000023,SERVICE_FEE,400.00,2025-06-27 02:39:55,1
LN20250601000026,SERVICE_FEE,20.00,2025-06-01 09:13:36,1
LN20250629000017,SERVICE_FEE,20.00,2025-06-29 13:58:36,1
LN20250316000028,SERVICE_FEE,20.00,2025-03-16 21:58:41,1
LN20250311000036,SERVICE_FEE,95.81,2025-03-11 08:01:39,1
LN20250605000025,SERVICE_FEE,20.00,2025-06-05 12:47:31,1
LN20250308000044,SERVICE_FEE,17.77,2025-03-08 07:26:56,1
LN20250310000041,SERVICE_FEE,240.00,2025-03-10 20:15:14,1
